@T,climate
name,tmax
descr,max temperature

missing_val,-9999
date_start,01.01.2008
date_end,31.12.2014
date_format,dd.MM.yyyy

tres,d
unit,C

@H,date,tmax[1]
name,-,Greeley LIRF
ID,-,1
elevation,-,1427
x,-,530809
,07.01.2011,2.2
,08.01.2011,4.0
,09.01.2011,6.9
,10.01.2011,4.1
,11.01.2011,3.2
,12.01.2011,4.1
,13.01.2011,6.2
,14.01.2011,6.3
,15.01.2011,7.2
,16.01.2011,7.1
,17.01.2011,8.7
,18.01.2011,11.9
,19.01.2011,11.6
,20.01.2011,7.6
,21.01.2011,10.1
,22.01.2011,8.5
,23.01.2011,7.1
,24.01.2011,8.0
,25.01.2011,11.3
,26.01.2011,9.9
,27.01.2011,5.3
,28.01.2011,6.3
,29.01.2011,8.9
,30.01.2011,6.6
,31.01.2011,2.5
,01.02.2011,1.7
,02.02.2011,1.9
,03.02.2011,3.7
,04.02.2011,5.3
,05.02.2011,1.7
,06.02.2011,0.9
,07.02.2011,0.6
,08.02.2011,-0.7
,09.02.2011,-0.5
,10.02.2011,2.5
,11.02.2011,1.8
,12.02.2011,5.4
,13.02.2011,11.6
,14.02.2011,5.4
,15.02.2011,7.0
,16.02.2011,13.2
,17.02.2011,12.0
,18.02.2011,9.2
,19.02.2011,8.9
,20.02.2011,4.1
,21.02.2011,4.2
,22.02.2011,8.1
,23.02.2011,5.9
,24.02.2011,6.0
,25.02.2011,2.7
,26.02.2011,6.8
,27.02.2011,8.1
,28.02.2011,7.1
,01.03.2011,8.9
,02.03.2011,9.7
,03.03.2011,14.3
,04.03.2011,11.5
,05.03.2011,10.3
,06.03.2011,14.4
,07.03.2011,6.8
,08.03.2011,8.6
,09.03.2011,11.6
,10.03.2011,15.0
,11.03.2011,15.6
,12.03.2011,13.6
,13.03.2011,17.4
,14.03.2011,17.3
,15.03.2011,19.1
,16.03.2011,20.7
,17.03.2011,20.1
,18.03.2011,16.8
,19.03.2011,12.2
,20.03.2011,11.3
,21.03.2011,18.7
,22.03.2011,15.8
,23.03.2011,11.5
,24.03.2011,10.0
,25.03.2011,12.1
,26.03.2011,13.8
,27.03.2011,13.4
,28.03.2011,18.8
,29.03.2011,19.0
,30.03.2011,20.9
,31.03.2011,21.5
,01.04.2011,19.2
,02.04.2011,14.8
,03.04.2011,14.2
,04.04.2011,16.5
,05.04.2011,22.3
,06.04.2011,17.0
,07.04.2011,16.0
,08.04.2011,21.9
,09.04.2011,14.4
,10.04.2011,12.7
,11.04.2011,17.5
,12.04.2011,19.0
,13.04.2011,16.9
,14.04.2011,15.1
,15.04.2011,12.2
,16.04.2011,12.5
,17.04.2011,14.2
,18.04.2011,15.8
,19.04.2011,17.7
,20.04.2011,16.8
,21.04.2011,19.0
,22.04.2011,15.3
,23.04.2011,12.5
,24.04.2011,17.3
,25.04.2011,19.6
,26.04.2011,19.0
,27.04.2011,19.6
,28.04.2011,23.2
,29.04.2011,18.7
,30.04.2011,15.3
,01.05.2011,13.3
,02.05.2011,15.2
,03.05.2011,21.1
,04.05.2011,21.4
,05.05.2011,21.2
,06.05.2011,19.5
,07.05.2011,18.9
,08.05.2011,21.4
,09.05.2011,24.0
,10.05.2011,23.8
,11.05.2011,11.7
,12.05.2011,13.2
,13.05.2011,20.4
,14.05.2011,21.2
,15.05.2011,20.3
,16.05.2011,24.9
,17.05.2011,24.7
,18.05.2011,23.0
,19.05.2011,16.7
,20.05.2011,20.1
,21.05.2011,22.8
,22.05.2011,27.3
,23.05.2011,21.8
,24.05.2011,22.5
,25.05.2011,22.4
,26.05.2011,25.5
,27.05.2011,25.7
,28.05.2011,25.8
,29.05.2011,24.2
,30.05.2011,24.3
,31.05.2011,25.5
,01.06.2011,24.9
,02.06.2011,26.4
,03.06.2011,27.4
,04.06.2011,27.7
,05.06.2011,25.4
,06.06.2011,29.7
,07.06.2011,27.0
,08.06.2011,24.8
,09.06.2011,26.1
,10.06.2011,28.0
,11.06.2011,26.1
,12.06.2011,25.0
,13.06.2011,27.0
,14.06.2011,27.3
,15.06.2011,28.1
,16.06.2011,28.6
,17.06.2011,30.2
,18.06.2011,30.1
,19.06.2011,29.8
,20.06.2011,26.1
,21.06.2011,30.1
,22.06.2011,31.3
,23.06.2011,30.3
,24.06.2011,33.4
,25.06.2011,33.6
,26.06.2011,33.7
,27.06.2011,30.9
,28.06.2011,32.7
,29.06.2011,33.1
,30.06.2011,32.5
,01.07.2011,32.5
,02.07.2011,31.5
,03.07.2011,31.4
,04.07.2011,32.4
,05.07.2011,32.0
,06.07.2011,30.6
,07.07.2011,28.3
,08.07.2011,29.5
,09.07.2011,30.5
,10.07.2011,31.6
,11.07.2011,33.8
,12.07.2011,31.8
,13.07.2011,32.6
,14.07.2011,32.1
,15.07.2011,32.1
,16.07.2011,32.7
,17.07.2011,32.8
,18.07.2011,33.3
,19.07.2011,33.6
,20.07.2011,32.6
,21.07.2011,31.4
,22.07.2011,33.2
,23.07.2011,33.2
,24.07.2011,32.5
,25.07.2011,30.1
,26.07.2011,31.8
,27.07.2011,31.0
,28.07.2011,29.9
,29.07.2011,29.9
,30.07.2011,31.0
,31.07.2011,31.9
,01.08.2011,32.7
,02.08.2011,33.6
,03.08.2011,32.5
,04.08.2011,30.3
,05.08.2011,31.7
,06.08.2011,32.7
,07.08.2011,30.5
,08.08.2011,30.6
,09.08.2011,29.5
,10.08.2011,30.3
,11.08.2011,31.4
,12.08.2011,30.5
,13.08.2011,29.9
,14.08.2011,28.6
,15.08.2011,27.7
,16.08.2011,25.1
,17.08.2011,28.4
,18.08.2011,30.0
,19.08.2011,29.2
,20.08.2011,30.5
,21.08.2011,32.0
,22.08.2011,32.0
,23.08.2011,31.6
,24.08.2011,30.4
,25.08.2011,29.9
,26.08.2011,33.0
,27.08.2011,31.7
,28.08.2011,31.8
,29.08.2011,31.5
,30.08.2011,30.1
,31.08.2011,30.9
,01.09.2011,31.1
,02.09.2011,27.6
,03.09.2011,27.7
,04.09.2011,29.4
,05.09.2011,28.8
,06.09.2011,27.3
,07.09.2011,26.4
,08.09.2011,26.4
,09.09.2011,28.4
,10.09.2011,27.7
,11.09.2011,25.2
,12.09.2011,20.6
,13.09.2011,26.2
,14.09.2011,24.1
,15.09.2011,24.4
,16.09.2011,27.0
,17.09.2011,25.7
,18.09.2011,24.7
,19.09.2011,26.7
,20.09.2011,26.8
,21.09.2011,22.7
,22.09.2011,24.2
,23.09.2011,23.9
,24.09.2011,25.7
,25.09.2011,26.6
,26.09.2011,27.6
,27.09.2011,23.0
,28.09.2011,26.3
,29.09.2011,24.7
,30.09.2011,27.0
,01.10.2011,23.5
,02.10.2011,24.9
,03.10.2011,24.6
,04.10.2011,17.3
,05.10.2011,18.1
,06.10.2011,18.0
,07.10.2011,21.5
,08.10.2011,18.2
,09.10.2011,14.3
,10.10.2011,12.6
,11.10.2011,14.3
,12.10.2011,13.2
,13.10.2011,16.9
,14.10.2011,17.5
,15.10.2011,21.3
,16.10.2011,19.6
,17.10.2011,17.2
,18.10.2011,18.4
,19.10.2011,20.6
,20.10.2011,17.1
,21.10.2011,16.7
,22.10.2011,15.5
,23.10.2011,20.0
,24.10.2011,17.5
,25.10.2011,14.6
,26.10.2011,9.7
,27.10.2011,12.1
,28.10.2011,11.7
,29.10.2011,14.2
,30.10.2011,17.0
,31.10.2011,18.7
,01.11.2011,16.0
,02.11.2011,14.8
,03.11.2011,15.4
,04.11.2011,13.3
,05.11.2011,15.2
,06.11.2011,16.3
,07.11.2011,16.9
,08.11.2011,15.8
,09.11.2011,12.7
,10.11.2011,10.4
,11.11.2011,9.6
,12.11.2011,11.3
,13.11.2011,12.6
,14.11.2011,8.0
,15.11.2011,9.8
,16.11.2011,11.1
,17.11.2011,12.0
,18.11.2011,17.3
,19.11.2011,10.4
,20.11.2011,7.8
,21.11.2011,8.9
,22.11.2011,9.7
,23.11.2011,9.8
,24.11.2011,8.4
,25.11.2011,7.7
,26.11.2011,9.0
,27.11.2011,10.7
,28.11.2011,10.3
,29.11.2011,10.2
,30.11.2011,10.8
,01.12.2011,10.9
,02.12.2011,9.8
,03.12.2011,4.5
,04.12.2011,-0.9
,05.12.2008,-1.0
,06.12.2011,0.3
,07.12.2011,1.1
,08.12.2011,1.4
,09.12.2011,-1.6
,10.12.2011,5.1
,11.12.2011,3.9
,12.12.2011,6.4
,13.12.2011,9.6
,14.12.2011,4.3
,15.12.2011,3.8
,16.12.2011,4.6
,17.12.2011,7.4
,18.12.2011,6.4
,19.12.2011,3.1
,20.12.2011,4.6
,21.12.2011,2.9
,22.12.2011,2.6
,23.12.2011,1.7
,24.12.2011,2.2
,25.12.2011,1.2
,26.12.2011,4.5
,27.12.2011,4.4
,28.12.2011,6.7
,29.12.2011,6.7
,30.12.2011,6.5
,31.12.2011,2.4
,01.01.2012,-0.2
,02.01.2012,3.0
,03.01.2012,6.8
,04.01.2012,4.0
,05.01.2012,4.6
,06.01.2012,3.0
,07.01.2012,2.2
,08.01.2012,4.0
,09.01.2012,6.9
,10.01.2012,4.1
,11.01.2012,3.2
,12.01.2012,4.1
,13.01.2012,6.2
,14.01.2012,6.3
,15.01.2012,7.2
,16.01.2012,7.1
,17.01.2012,8.7
,18.01.2012,11.9
,19.01.2012,11.6
,20.01.2012,7.6
,21.01.2012,10.1
,22.01.2012,8.5
,23.01.2012,7.1
,24.01.2012,8.0
,25.01.2012,11.3
,26.01.2012,9.9
,27.01.2012,5.3
,28.01.2012,6.3
,29.01.2012,8.9
,30.01.2012,6.6
,31.01.2012,2.5
,01.02.2012,1.7
,02.02.2012,1.9
,03.02.2012,3.7
,04.02.2012,5.3
,05.02.2012,1.7
,06.02.2012,0.9
,07.02.2012,0.6
,08.02.2012,-0.7
,09.02.2012,-0.5
,10.02.2012,2.5
,11.02.2012,1.8
,12.02.2012,5.4
,13.02.2012,11.6
,14.02.2012,5.4
,15.02.2012,7.0
,16.02.2012,13.2
,17.02.2012,12.0
,18.02.2012,9.2
,19.02.2012,8.9
,20.02.2012,4.1
,21.02.2012,4.2
,22.02.2012,8.1
,23.02.2012,5.9
,24.02.2012,6.0
,25.02.2012,2.7
,26.02.2012,6.8
,27.02.2012,8.1
,28.02.2012,7.1
,29.02.2012,13.8
,01.03.2012,8.9
,02.03.2012,9.7
,03.03.2012,14.3
,04.03.2012,11.5
,05.03.2012,10.3
,06.03.2012,14.4
,07.03.2012,6.8
,08.03.2012,8.6
,09.03.2012,11.6
,10.03.2012,15.0
,11.03.2012,15.6
,12.03.2012,13.6
,13.03.2012,17.4
,14.03.2012,17.3
,15.03.2012,19.1
,16.03.2012,20.7
,17.03.2012,20.1
,18.03.2012,16.8
,19.03.2012,12.2
,20.03.2012,11.3
,21.03.2012,18.7
,22.03.2012,15.8
,23.03.2012,11.5
,24.03.2012,10.0
,25.03.2012,12.1
,26.03.2012,13.8
,27.03.2012,13.4
,28.03.2012,18.8
,29.03.2012,19.0
,30.03.2012,20.9
,31.03.2012,21.5
,01.04.2012,19.2
,02.04.2012,14.8
,03.04.2012,14.2
,04.04.2012,16.5
,05.04.2012,22.3
,06.04.2012,17.0
,07.04.2012,16.0
,08.04.2012,21.9
,09.04.2012,14.4
,10.04.2012,12.7
,11.04.2012,17.5
,12.04.2012,19.0
,13.04.2012,16.9
,14.04.2012,15.1
,15.04.2012,12.2
,16.04.2012,12.5
,17.04.2012,14.2
,18.04.2012,15.8
,19.04.2012,17.7
,20.04.2012,16.8
,21.04.2012,19.0
,22.04.2012,15.3
,23.04.2012,12.5
,24.04.2012,17.3
,25.04.2012,19.6
,26.04.2012,19.0
,27.04.2012,19.6
,28.04.2012,23.2
,29.04.2012,18.7
,30.04.2012,15.3
,01.05.2012,13.3
,02.05.2012,15.2
,03.05.2012,21.1
,04.05.2012,21.4
,05.05.2012,21.2
,06.05.2012,19.5
,07.05.2012,18.9
,08.05.2012,21.4
,09.05.2012,24.0
,10.05.2012,23.8
,11.05.2012,11.7
,12.05.2012,13.2
,13.05.2012,20.4
,14.05.2012,21.2
,15.05.2012,20.3
,16.05.2012,24.9
,17.05.2012,24.7
,18.05.2012,23.0
,19.05.2012,16.7
,20.05.2012,20.1
,21.05.2012,22.8
,22.05.2012,27.3
,23.05.2012,21.8
,24.05.2012,22.5
,25.05.2012,22.4
,26.05.2012,25.5
,27.05.2012,25.7
,28.05.2012,25.8
,29.05.2012,24.2
,30.05.2012,24.3
,31.05.2012,25.5
,01.06.2012,24.9
,02.06.2012,26.4
,03.06.2012,27.4
,04.06.2012,27.7
,05.06.2012,25.4
,06.06.2012,29.7
,07.06.2012,27.0
,08.06.2012,24.8
,09.06.2012,26.1
,10.06.2012,28.0
,11.06.2012,26.1
,12.06.2012,25.0
,13.06.2012,27.0
,14.06.2012,27.3
,15.06.2012,28.1
,16.06.2012,28.6
,17.06.2012,30.2
,18.06.2012,30.1
,19.06.2012,29.8
,20.06.2012,26.1
,21.06.2012,30.1
,22.06.2012,31.3
,23.06.2012,30.3
,24.06.2012,33.4
,25.06.2012,33.6
,26.06.2012,33.7
,27.06.2012,30.9
,28.06.2012,32.7
,29.06.2012,33.1
,30.06.2012,32.5
,01.07.2012,32.5
,02.07.2012,31.5
,03.07.2012,31.4
,04.07.2012,32.4
,05.07.2012,32.0
,06.07.2012,30.6
,07.07.2012,28.3
,08.07.2012,29.5
,09.07.2012,30.5
,10.07.2012,31.6
,11.07.2012,33.8
,12.07.2012,31.8
,13.07.2012,32.6
,14.07.2012,32.1
,15.07.2012,32.1
,16.07.2012,32.7
,17.07.2012,32.8
,18.07.2012,33.3
,19.07.2012,33.6
,20.07.2012,32.6
,21.07.2012,31.4
,22.07.2012,33.2
,23.07.2012,33.2
,24.07.2012,32.5
,25.07.2012,30.1
,26.07.2012,31.8
,27.07.2012,31.0
,28.07.2012,29.9
,29.07.2012,29.9
,30.07.2012,31.0
,31.07.2012,31.9
,01.08.2012,32.7
,02.08.2012,33.6
,03.08.2012,32.5
,04.08.2012,30.3
,05.08.2012,31.7
,06.08.2012,32.7
,07.08.2012,30.5
,08.08.2012,30.6
,09.08.2012,29.5
,10.08.2012,30.3
,11.08.2012,31.4
,12.08.2012,30.5
,13.08.2012,29.9
,14.08.2012,28.6
,15.08.2012,27.7
,16.08.2012,25.1
,17.08.2012,28.4
,18.08.2012,30.0
,19.08.2012,29.2
,20.08.2012,30.5
,21.08.2012,32.0
,22.08.2012,32.0
,23.08.2012,31.6
,24.08.2012,30.4
,25.08.2012,29.9
,26.08.2012,33.0
,27.08.2012,31.7
,28.08.2012,31.8
,29.08.2012,31.5
,30.08.2012,30.1
,31.08.2012,30.9
,01.09.2012,31.1
,02.09.2012,27.6
,03.09.2012,27.7
,04.09.2012,29.4
,05.09.2012,28.8
,06.09.2012,27.3
,07.09.2012,26.4
,08.09.2012,26.4
,09.09.2012,28.4
,10.09.2012,27.7
,11.09.2012,25.2
,12.09.2012,20.6
,13.09.2012,26.2
,14.09.2012,24.1
,15.09.2012,24.4
,16.09.2012,27.0
,17.09.2012,25.7
,18.09.2012,24.7
,19.09.2012,26.7
,20.09.2012,26.8
,21.09.2012,22.7
,22.09.2012,24.2
,23.09.2012,23.9
,24.09.2012,25.7
,25.09.2012,26.6
,26.09.2012,27.6
,27.09.2012,23.0
,28.09.2012,26.3
,29.09.2012,24.7
,30.09.2012,27.0
,01.10.2012,23.5
,02.10.2012,24.9
,03.10.2012,24.6
,04.10.2012,17.3
,05.10.2012,18.1
,06.10.2012,18.0
,07.10.2012,21.5
,08.10.2012,18.2
,09.10.2012,14.3
,10.10.2012,12.6
,11.10.2012,14.3
,12.10.2012,13.2
,13.10.2012,16.9
,14.10.2012,17.5
,15.10.2012,21.3
,16.10.2012,19.6
,17.10.2012,17.2
,18.10.2012,18.4
,19.10.2012,20.6
,20.10.2012,17.1
,21.10.2012,16.7
,22.10.2012,15.5
,23.10.2012,20.0
,24.10.2012,17.5
,25.10.2012,14.6
,26.10.2012,9.7
,27.10.2012,12.1
,28.10.2012,11.7
,29.10.2012,14.2
,30.10.2012,17.0
,31.10.2012,18.7
,01.11.2012,16.0
,02.11.2012,14.8
,03.11.2012,15.4
,04.11.2012,13.3
,05.11.2012,15.2
,06.11.2012,16.3
,07.11.2012,16.9
,08.11.2012,15.8
,09.11.2012,12.7
,10.11.2012,10.4
,11.11.2012,9.6
,12.11.2012,11.3
,13.11.2012,12.6
,14.11.2012,8.0
,15.11.2012,9.8
,16.11.2012,11.1
,17.11.2012,12.0
,18.11.2012,17.3
,19.11.2012,10.4
,20.11.2012,7.8
,21.11.2012,8.9
,22.11.2012,9.7
,23.11.2012,9.8
,24.11.2012,8.4
,25.11.2012,7.7
,26.11.2012,9.0
,27.11.2012,10.7
,28.11.2012,10.3
,29.11.2012,10.2
,30.11.2012,10.8
,01.12.2012,10.9
,02.12.2012,9.8
,03.12.2012,4.5
,04.12.2012,-0.9
,05.12.2012,-1.0
,06.12.2012,0.3
,07.12.2012,1.1
,08.12.2012,1.4
,09.12.2012,-1.6
,10.12.2012,5.1
,11.12.2012,3.9
,12.12.2012,6.4
,13.12.2012,9.6
,14.12.2012,4.3
,15.12.2012,3.8
,16.12.2012,4.6
,17.12.2012,7.4
,18.12.2012,6.4
,19.12.2012,3.1
,20.12.2012,4.6
,21.12.2012,2.9
,22.12.2012,2.6
,23.12.2012,1.7
,24.12.2012,2.2
,25.12.2012,1.2
,26.12.2012,4.5
,27.12.2012,4.4
,28.12.2012,6.7
,29.12.2012,6.7
,30.12.2012,6.5
,31.12.2012,2.4
,01.01.2013,-0.2
,02.01.2013,3.0
,03.01.2013,6.8
,04.01.2013,4.0
,05.01.2013,4.6
,06.01.2013,3.0
,07.01.2013,2.2
,08.01.2013,4.0
,09.01.2013,6.9
,10.01.2013,4.1
,11.01.2013,3.2
,12.01.2013,4.1
,13.01.2013,6.2
,14.01.2013,6.3
,15.01.2013,7.2
,16.01.2013,7.1
,17.01.2013,8.7
,18.01.2013,11.9
,19.01.2013,11.6
,20.01.2013,7.6
,21.01.2013,10.1
,22.01.2013,8.5
,23.01.2013,7.1
,24.01.2013,8.0
,25.01.2013,11.3
,26.01.2013,9.9
,27.01.2013,5.3
,28.01.2013,6.3
,29.01.2013,8.9
,30.01.2013,6.6
,31.01.2013,2.5
,01.02.2013,1.7
,02.02.2013,1.9
,03.02.2013,3.7
,04.02.2013,5.3
,05.02.2013,1.7
,06.02.2013,0.9
,07.02.2013,0.6
,08.02.2013,-0.7
,09.02.2013,-0.5
,10.02.2013,2.5
,11.02.2013,1.8
,12.02.2013,5.4
,13.02.2013,11.6
,14.02.2013,5.4
,15.02.2013,7.0
,16.02.2013,13.2
,17.02.2013,12.0
,18.02.2013,9.2
,19.02.2013,8.9
,20.02.2013,4.1
,21.02.2013,4.2
,22.02.2013,8.1
,23.02.2013,5.9
,24.02.2013,6.0
,25.02.2013,2.7
,26.02.2013,6.8
,27.02.2013,8.1
,28.02.2013,7.1
,01.03.2013,8.9
,02.03.2013,9.7
,03.03.2013,14.3
,04.03.2013,11.5
,05.03.2013,10.3
,06.03.2013,14.4
,07.03.2013,6.8
,08.03.2013,8.6
,09.03.2013,11.6
,10.03.2013,15.0
,11.03.2013,15.6
,12.03.2013,13.6
,13.03.2013,17.4
,14.03.2013,17.3
,15.03.2013,19.1
,16.03.2013,20.7
,17.03.2013,20.1
,18.03.2013,16.8
,19.03.2013,12.2
,20.03.2013,11.3
,21.03.2013,18.7
,22.03.2013,15.8
,23.03.2013,11.5
,24.03.2013,10.0
,25.03.2013,12.1
,26.03.2013,13.8
,27.03.2013,13.4
,28.03.2013,18.8
,29.03.2013,19.0
,30.03.2013,20.9
,31.03.2013,21.5
,01.04.2013,19.2
,02.04.2013,14.8
,03.04.2013,14.2
,04.04.2013,16.5
,05.04.2013,22.3
,06.04.2013,17.0
,07.04.2013,16.0
,08.04.2013,21.9
,09.04.2013,14.4
,10.04.2013,12.7
,11.04.2013,17.5
,12.04.2013,19.0
,13.04.2013,16.9
,14.04.2013,15.1
,15.04.2013,12.2
,16.04.2013,12.5
,17.04.2013,14.2
,18.04.2013,15.8
,19.04.2013,17.7
,20.04.2013,16.8
,21.04.2013,19.0
,22.04.2013,15.3
,23.04.2013,12.5
,24.04.2013,17.3
,25.04.2013,19.6
,26.04.2013,19.0
,27.04.2013,19.6
,28.04.2013,23.2
,29.04.2013,18.7
,30.04.2013,15.3
,01.05.2013,13.3
,02.05.2013,15.2
,03.05.2013,21.1
,04.05.2013,21.4
,05.05.2013,21.2
,06.05.2013,19.5
,07.05.2013,18.9
,08.05.2013,21.4
,09.05.2013,24.0
,10.05.2013,23.8
,11.05.2013,11.7
,12.05.2013,13.2
,13.05.2013,20.4
,14.05.2013,21.2
,15.05.2013,20.3
,16.05.2013,24.9
,17.05.2013,24.7
,18.05.2013,23.0
,19.05.2013,16.7
,20.05.2013,20.1
,21.05.2013,22.8
,22.05.2013,27.3
,23.05.2013,21.8
,24.05.2013,22.5
,25.05.2013,22.4
,26.05.2013,25.5
,27.05.2013,25.7
,28.05.2013,25.8
,29.05.2013,24.2
,30.05.2013,24.3
,31.05.2013,25.5
,01.06.2013,24.9
,02.06.2013,26.4
,03.06.2013,27.4
,04.06.2013,27.7
,05.06.2013,25.4
,06.06.2013,29.7
,07.06.2013,27.0
,08.06.2013,24.8
,09.06.2013,26.1
,10.06.2013,28.0
,11.06.2013,26.1
,12.06.2013,25.0
,13.06.2013,27.0
,14.06.2013,27.3
,15.06.2013,28.1
,16.06.2013,28.6
,17.06.2013,30.2
,18.06.2013,30.1
,19.06.2013,29.8
,20.06.2013,26.1
,21.06.2013,30.1
,22.06.2013,31.3
,23.06.2013,30.3
,24.06.2013,33.4
,25.06.2013,33.6
,26.06.2013,33.7
,27.06.2013,30.9
,28.06.2013,32.7
,29.06.2013,33.1
,30.06.2013,32.5
,01.07.2013,32.5
,02.07.2013,31.5
,03.07.2013,31.4
,04.07.2013,32.4
,05.07.2013,32.0
,06.07.2013,30.6
,07.07.2013,28.3
,08.07.2013,29.5
,09.07.2013,30.5
,10.07.2013,31.6
,11.07.2013,33.8
,12.07.2013,31.8
,13.07.2013,32.6
,14.07.2013,32.1
,15.07.2013,32.1
,16.07.2013,32.7
,17.07.2013,32.8
,18.07.2013,33.3
,19.07.2013,33.6
,20.07.2013,32.6
,21.07.2013,31.4
,22.07.2013,33.2
,23.07.2013,33.2
,24.07.2013,32.5
,25.07.2013,30.1
,26.07.2013,31.8
,27.07.2013,31.0
,28.07.2013,29.9
,29.07.2013,29.9
,30.07.2013,31.0
,31.07.2013,31.9
,01.08.2013,32.7
,02.08.2013,33.6
,03.08.2013,32.5
,04.08.2013,30.3
,05.08.2013,31.7
,06.08.2013,32.7
,07.08.2013,30.5
,08.08.2013,30.6
,09.08.2013,29.5
,10.08.2013,30.3
,11.08.2013,31.4
,12.08.2013,30.5
,13.08.2013,29.9
,14.08.2013,28.6
,15.08.2013,27.7
,16.08.2013,25.1
,17.08.2013,28.4
,18.08.2013,30.0
,19.08.2013,29.2
,20.08.2013,30.5
,21.08.2013,32.0
,22.08.2013,32.0
,23.08.2013,31.6
,24.08.2013,30.4
,25.08.2013,29.9
,26.08.2013,33.0
,27.08.2013,31.7
,28.08.2013,31.8
,29.08.2013,31.5
,30.08.2013,30.1
,31.08.2013,30.9
,01.09.2013,31.1
,02.09.2013,27.6
,03.09.2013,27.7
,04.09.2013,29.4
,05.09.2013,28.8
,06.09.2013,27.3
,07.09.2013,26.4
,08.09.2013,26.4
,09.09.2013,28.4
,10.09.2013,27.7
,11.09.2013,25.2
,12.09.2013,20.6
,13.09.2013,26.2
,14.09.2013,24.1
,15.09.2013,24.4
,16.09.2013,27.0
,17.09.2013,25.7
,18.09.2013,24.7
,19.09.2013,26.7
,20.09.2013,26.8
,21.09.2013,22.7
,22.09.2013,24.2
,23.09.2013,23.9
,24.09.2013,25.7
,25.09.2013,26.6
,26.09.2013,27.6
,27.09.2013,23.0
,28.09.2013,26.3
,29.09.2013,24.7
,30.09.2013,27.0
,01.10.2013,23.5
,02.10.2013,24.9
,03.10.2013,24.6
,04.10.2013,17.3
,05.10.2013,18.1
,06.10.2013,18.0
,07.10.2013,21.5
,08.10.2013,18.2
,09.10.2013,14.3
,10.10.2013,12.6
,11.10.2013,14.3
,12.10.2013,13.2
,13.10.2013,16.9
,14.10.2013,17.5
,15.10.2013,21.3
,16.10.2013,19.6
,17.10.2013,17.2
,18.10.2013,18.4
,19.10.2013,20.6
,20.10.2013,17.1
,21.10.2013,16.7
,22.10.2013,15.5
,23.10.2013,20.0
,24.10.2013,17.5
,25.10.2013,14.6
,26.10.2013,9.7,
,27.10.2013,12.1
,28.10.2013,11.7
,29.10.2013,14.2
,30.10.2013,17.0
,31.10.2013,18.7
,01.11.2013,16.0
,02.11.2013,14.8
,03.11.2013,15.4
,04.11.2013,13.3
,05.11.2013,15.2
,06.11.2013,16.3
,07.11.2013,16.9
,08.11.2013,15.8
,09.11.2013,12.7
,10.11.2013,10.4
,11.11.2013,9.6
,12.11.2013,11.3
,13.11.2013,12.6
,14.11.2013,8.0
,15.11.2013,9.8
,16.11.2013,11.1
,17.11.2013,12.0
,18.11.2013,17.3
,19.11.2013,10.4
,20.11.2013,7.8
,21.11.2013,8.9
,22.11.2013,9.7
,23.11.2013,9.8
,24.11.2013,8.4
,25.11.2013,7.7
,26.11.2013,9.0
,27.11.2013,10.7
,28.11.2013,10.3
,29.11.2013,10.2
,30.11.2013,10.8
,01.12.2013,10.9
,02.12.2013,9.8
,03.12.2013,4.5
,04.12.2013,-0.9
,05.12.2008,-1.0
,06.12.2013,0.3
,07.12.2013,1.1
,08.12.2013,1.4
,09.12.2013,-1.6
,10.12.2013,5.1
,11.12.2013,3.9
,12.12.2013,6.4
,13.12.2013,9.6
,14.12.2013,4.3
,15.12.2013,3.8
,16.12.2013,4.6
,17.12.2013,7.4
,18.12.2013,6.4
,19.12.2013,3.1
,20.12.2013,4.6
,21.12.2013,2.9
,22.12.2013,2.6
,23.12.2013,1.7
,24.12.2013,2.2
,25.12.2013,1.2
,26.12.2013,4.5
,27.12.2013,4.4
,28.12.2013,6.7
,29.12.2013,6.7
,30.12.2013,6.5
,31.12.2013,2.4
,01.01.2014,-0.2
,02.01.2014,3.0
,03.01.2014,6.8
,04.01.2014,4.0
,05.01.2014,4.6
,06.01.2014,3.0
,07.01.2014,2.2
,08.01.2014,4.0
,09.01.2014,6.9
,10.01.2014,4.1
,11.01.2014,3.2
,12.01.2014,4.1
,13.01.2014,6.2
,14.01.2014,6.3
,15.01.2014,7.2
,16.01.2014,7.1
,17.01.2014,8.7
,18.01.2014,11.9
,19.01.2014,11.6
,20.01.2014,7.6
,21.01.2014,10.1
,22.01.2014,8.5
,23.01.2014,7.1
,24.01.2014,8.0
,25.01.2014,11.3
,26.01.2014,9.9
,27.01.2014,5.3
,28.01.2014,6.3
,29.01.2014,8.9
,30.01.2014,6.6
,31.01.2014,2.5
,01.02.2014,1.7
,02.02.2014,1.9
,03.02.2014,3.7
,04.02.2014,5.3
,05.02.2014,1.7
,06.02.2014,0.9
,07.02.2014,0.6,
,08.02.2014,-0.7
,09.02.2014,-0.5
,10.02.2014,2.5
,11.02.2014,1.8
,12.02.2014,5.4
,13.02.2014,11.6
,14.02.2014,5.4
,15.02.2014,7.0
,16.02.2014,13.2
,17.02.2014,12.0
,18.02.2014,9.2
,19.02.2014,8.9
,20.02.2014,4.1
,21.02.2014,4.2
,22.02.2014,8.1
,23.02.2014,5.9
,24.02.2014,6.0
,25.02.2014,2.7
,26.02.2014,6.8
,27.02.2014,8.1
,28.02.2014,7.1
,01.03.2014,8.9
,02.03.2014,9.7
,03.03.2014,14.3
,04.03.2014,11.5
,05.03.2014,10.3
