@T,routing
name,routing_mf.csv
descr,multi-flow routing configuration

# Multiflow Routing,
# Thu Sep 12 14:23:39 MDT 2013,
@H, from, to, weight
,95,69,1
,96,-7,0.99943,-8,0.00057
,97,41,1
,98,199,1
,99,-18,0.99938,-19,0.00062
,100,138,0.93162,140,0.06838
,101,220,0.48593,193,0.23785,221,0.18585,163,0.09037
,102,65,1
,103,105,0.03976,140,0.96024
,104,-7,1
,105,142,0.78837,136,0.21163
,106,-19,0.99901,-21,0.00099
,107,111,1
,108,161,0.41228,-6,0.58772
,109,123,1
,110,210,0.06696,232,0.68931,200,0.24374
,111,108,1
,112,136,1
,113,-7,0.43939,76,0.56061
,114,-17,0.00042,-16,0.99958
,115,116,1
,116,154,1
,117,94,1
,118,66,1
,119,139,0.05415,-11,0.75737,157,0.18849
,120,170,1
,121,154,1
,122,65,1
,123,-19,0.00027,-15,0.99973
,124,135,1
,125,101,1
,126,129,1
,127,96,0.06625,134,0.93375
,128,58,0.60315,-2,0.39685
,129,180,1
,130,136,0.01163,213,0.16667,112,0.82171
,131,129,1
,132,65,0.05578,102,0.94422
,133,-7,0.03504,76,0.96496
,134,96,1
,135,99,1
,136,-14,0.05192,142,0.94808
,137,178,0.29755,75,0.70245
,138,142,0.45625,173,0.025,140,0.51875
,139,157,0.82796,-11,0.17204
,140,105,0.04451,142,0.95549
,141,202,1
,142,-14,1
,143,180,1
,144,208,1
,145,52,1
,146,99,1
,147,-2,0.97143,-23,0.02857
,148,209,1
,149,84,1
,150,141,1
,151,102,0.23529,132,0.28431,152,0.48039
,152,122,1
,153,199,1
,154,225,1
,155,127,1
,156,159,1
,157,-25,0.0011,-11,0.9989
,158,177,0.04489,166,0.4813,164,0.47382
,159,169,1
,160,231,1
,161,-6,0.99893,-17,0.00107
,162,182,1
,163,245,0.00049,165,0.37728,268,0.62223
,164,222,1
,165,231,0.11921,186,0.07877,268,0.00053,245,0.78233,-17,0.01916
,166,175,1
,167,185,1
,168,155,1
,169,106,1
,170,163,1
,171,123,1
,172,154,1
,173,142,0.02794,-14,0.97139,-33,0.00067
,174,184,0.21818,188,0.16364,201,0.61818
,175,224,0.02718,-22,0.97282
,176,137,1
,177,164,0.40331,222,0.59669
,178,133,0.79602,75,0.18237,60,0.01469,76,0.00691
,179,-21,0.99091,-23,0.00909
,180,207,1
,181,230,1
,182,204,0.99128,195,0.00872
,183,184,0.20524,-22,0.03712,229,0.75764
,184,229,1
,185,166,0.20531,175,0.79469
,186,231,1
,187,247,0.99654,236,0.00346
,188,229,1
,189,178,1
,190,123,1
,191,285,1
,192,189,0.40132,137,0.10746,178,0.20833,176,0.28289
,193,163,1
,194,-17,1
,195,228,0.03448,250,0.13793,211,0.77833,260,0.04926
,196,224,0.09596,222,0.59091,164,0.31313
,197,118,1
,198,237,0.68852,185,0.31148
,199,141,0.71492,186,0.15577,194,0.12932
,200,232,1
,201,184,1
,202,194,1
,203,260,1
,204,228,1
,205,123,1
,206,123,1
,207,222,1
,208,-23,0.99819,-25,0.00181
,209,-24,0.99945,-32,0.00055
,210,-26,0.99964,-29,0.00036
,211,228,1
,212,-17,0.71765,194,0.28235
,213,142,0.0102,136,0.9898
,214,219,1
,215,106,1
,216,197,1
,217,149,1
,218,190,0.46179,205,0.18272,171,0.35548
,219,106,1
,220,163,1
,221,163,1
,222,-22,0.02637,224,0.97363
,223,206,1
,224,-22,1
,225,173,1
,226,263,0.85621,-20,0.14286,-21,0.00093
,227,-2,1
,228,294,1
,229,224,0.02912,-22,0.97032,-27,0.00056
,230,-25,0.99968,-34,0.00032
,231,-17,0.9962,245,0.0038
,232,210,1
,233,206,0.59252,223,0.02756,205,0.37992
,234,212,1
,235,154,1
,236,247,1
,237,175,0.3993,277,0.41856,185,0.18214
,238,216,1
,239,106,1
,240,194,0.61644,-17,0.38356
,241,194,0.00399,234,0.03194,240,0.45509,212,0.50898
,242,168,1
,243,218,1
,244,239,1
,245,-17,0.93605,269,0.00502,268,0.05893
,246,252,0.52736,175,0.47264
,247,-33,1
,248,229,0.28341,-22,0.29041,224,0.42617
,249,233,1
,250,228,0.24074,260,0.75926
,251,248,0.3202,252,0.02463,261,0.08621,224,0.56897
,252,224,1
,253,254,1
,254,-20,1
,255,248,1
,256,226,1
,257,168,1
,258,265,1
,259,283,0.89326,273,0.10674
,260,294,0.65,228,0.35
,261,248,0.46667,255,0.53333
,262,233,1
,263,-20,1
,264,231,1
,265,278,1
,266,278,1
,267,230,1
,268,-17,0.30129,269,0.69871
,269,-32,0.00031,-17,0.99969
,270,308,0.91223,295,0.08777
,271,206,1
,272,231,0.82619,241,0.17381
,273,280,0.41525,283,0.58475
,274,292,0.624,245,0.008,269,0.368
,275,286,1
,276,246,1
,277,175,1
,278,329,1
,279,231,0.03226,272,0.81935,293,0.14839
,280,-28,0.99944,-29,0.00056
,281,-27,1
,282,297,1
,283,280,1
,284,310,0.22769,287,0.61231,303,0.16
,285,-29,0.99811,-30,0.00189
,286,326,0.91442,349,0.08558
,287,-38,0.99951,-42,0.00049
,288,321,1
,289,383,0.02553,345,0.97447
,290,230,1
,291,226,1
,292,269,0.40562,-17,0.59438
,293,272,1
,294,319,0.17218,-30,0.8274,-33,0.00042
,295,308,1
,296,329,1
,297,412,1
,298,355,1
,299,-27,1
,300,229,0.2071,255,0.7929
,301,270,1
,302,267,1
,303,287,1
,304,308,1
,305,311,1
,306,264,1
,307,308,1
,308,-40,0.98549,415,0.01451
,309,356,0.44345,392,0.55655
,310,287,1
,311,312,1
,312,263,1
,313,263,1
,314,291,1
,315,-34,0.01163,-32,0.98837
,316,353,0.08,282,0.92
,317,303,1
,318,332,1
,319,-30,1
,320,310,0.30657,287,0.69343
,321,329,1
,322,314,1
,323,367,1
,324,283,0.25086,280,0.50172,259,0.24742
,325,247,1
,326,349,0.27469,-33,0.72442,-37,0.0009
,327,-27,0.00236,-31,0.99764
,328,327,1
,329,374,1
,330,290,1
,331,-36,0.0006,-35,0.9994
,332,382,0.67925,307,0.24528,-40,0.00943,415,0.06604
,333,367,1
,334,439,1
,335,339,1
,336,376,1
,337,362,1
,338,375,1
,339,400,1
,340,294,1
,341,381,1
,342,303,0.56674,287,0.43326
,343,329,1
,344,360,0.2115,-39,0.7885
,345,383,0.78993,357,0.21007
,346,368,0.475,375,0.525
,347,313,0.02913,384,0.19417,314,0.7767
,348,-39,0.99628,-30,0.00372
,349,-33,1
,350,447,0.88664,394,0.11336
,351,-36,0.11111,-34,0.88889
,352,396,0.54141,359,0.35276,446,0.10583
,353,412,0.25067,460,0.74933
,354,308,1
,355,-31,0.00022,-37,0.99978
,356,392,1
,357,383,0.08673,374,0.91327
,358,-36,1
,359,475,0.16675,-36,0.83325
,360,-39,1
,361,-33,1
,362,395,1
,363,-31,0.07143,-42,0.92857
,364,392,0.56507,309,0.03425,414,0.2226,388,0.17808
,365,395,0.62941,456,0.37059
,366,618,1
,367,334,0.02825,439,0.97175
,368,344,0.19355,375,0.28802,430,0.51843
,369,-42,1
,370,415,0.32143,308,0.67857
,371,378,1
,372,-41,0.99809,-37,0.00191
,373,391,0.92391,380,0.07609
,374,-49,1
,375,344,1
,376,-42,1
,377,-36,1
,378,349,0.90213,-33,0.09787
,379,349,0.08057,378,0.91943
,380,381,0.94286,390,0.05714
,381,408,0.01359,478,0.9538,-45,0.03261
,382,415,0.36777,-40,0.63223
,383,374,1
,384,313,1
,385,312,1
,386,297,1
,387,355,1
,388,414,1
,389,398,1
,390,408,0.87969,381,0.12031
,391,390,1
,392,434,0.01505,-43,0.98495
,393,356,1
,394,402,0.10169,447,0.89831
,395,456,0.16872,472,0.83128
,396,359,0.13713,445,0.86287
,397,556,1
,398,399,1
,399,584,0.21218,476,0.74112,483,0.0467
,400,348,0.04864,-39,0.8767,360,0.07466
,401,348,1
,402,468,0.05303,444,0.81818,517,0.12879
,403,359,1
,404,319,1
,405,359,1
,406,460,0.58015,412,0.41985
,407,485,0.25131,413,0.72251,410,0.02618
,408,478,0.769,-45,0.231
,409,384,1
,410,-41,1
,411,322,1
,412,-44,1
,413,563,0.17691,410,0.82309
,414,-45,0.0013,392,0.14286,-43,0.30519,434,0.55065
,415,-45,0.00191,-40,0.99809
,416,421,1
,417,-41,1
,418,372,1
,419,387,1
,420,438,1
,421,394,1
,422,445,0.56725,475,0.1462,359,0.28655
,423,482,0.96262,484,0.03738
,424,400,1
,425,419,1
,426,392,0.4694,356,0.16023,454,0.37037
,427,383,0.01233,374,0.06166,547,0.926
,428,427,0.0641,451,0.24786,465,0.38034,289,0.01282,383,0.29487
,429,384,1
,430,344,1
,431,424,1
,432,387,0.94945,435,0.05055
,433,387,1
,434,-43,1
,435,355,1
,436,376,1
,437,478,0.01541,513,0.09056,440,0.89403
,438,441,1
,439,449,0.19371,466,0.80629
,440,478,1
,441,443,1
,442,475,1
,443,444,1
,444,468,1
,445,-36,0.04926,475,0.95074
,446,512,1
,447,444,0.34552,468,0.65448
,448,429,1
,449,-39,0.00051,-46,0.99949
,450,455,1
,451,427,1
,452,431,1
,453,508,0.34749,507,0.03089,410,0.62162
,454,392,1
,455,444,1
,456,472,0.87866,374,0.12134
,457,460,0.55932,412,0.17514,-44,0.26554
,458,436,1
,459,558,1
,460,-53,0.00064,412,0.10696,-44,0.8924
,461,437,1
,462,434,0.26509,479,0.73491
,463,505,1
,464,432,0.88553,433,0.11447
,465,451,1
,466,449,1
,467,344,1
,468,-48,0.97442,552,0.02558
,469,467,1
,470,424,1
,471,426,0.53978,356,0.46022
,472,374,0.07226,547,0.92774
,473,440,0.59604,478,0.40396
,474,471,1
,475,-36,1
,476,483,0.57127,518,0.42873
,477,425,1
,478,-45,0.99978,-42,0.00022
,479,-43,0.1045,434,0.77315,414,0.12234
,480,462,1
,481,471,1
,482,532,0.38125,542,0.61875
,483,530,0.64149,585,0.35851
,484,543,1
,485,413,1
,486,464,0.46853,425,0.53147
,487,458,1
,488,-47,0.99897,-39,0.00103
,489,393,1
,490,554,1
,491,548,1
,492,541,1
,493,542,1
,494,576,1
,495,614,0.82109,596,0.17891
,496,471,1
,497,567,1
,498,519,0.73494,488,0.26506
,499,488,1
,500,495,0.22807,572,0.77193
,501,426,0.27059,479,0.42745,480,0.30196
,502,474,1
,503,517,1
,504,529,1
,505,413,0.98268,563,0.01732
,506,472,0.4456,553,0.51295,547,0.01554,-49,0.02591
,507,410,1
,508,563,0.07919,507,0.92081
,509,508,0.99726,453,0.00274
,510,440,0.38117,478,0.28935,473,0.32948
,511,479,1
,512,-36,0.08857,475,0.91143
,513,440,1
,514,516,1
,515,497,1
,516,589,1
,517,468,1
,518,483,1
,519,-47,0.83284,488,0.16716
,520,499,1
,521,495,1
,522,590,0.19048,550,0.60714,528,0.20238
,523,555,1
,524,557,1
,525,603,1
,526,464,1
,527,516,0.57692,589,0.42308
,528,590,0.82102,562,0.17898
,529,592,1
,530,-47,1
,531,578,1
,532,664,1
,533,510,1
,534,535,1
,535,624,1
,536,590,1
,537,586,1
,538,545,0.06522,479,0.93478
,539,672,1
,540,562,1
,541,-51,0.34683,557,0.65317
,542,579,1
,543,627,1
,544,613,0.38095,499,0.36508,519,0.16402,488,0.08995
,545,479,1
,546,624,1
,547,-49,0.73333,374,0.0063,577,0.25667,553,0.0037
,548,581,1
,549,542,1
,550,590,1
,551,552,0.50456,-48,0.16413,517,0.33131
,552,580,0.92775,-48,0.07225
,553,577,0.90421,-49,0.09579
,554,-50,1
,555,-50,1
,556,584,1
,557,-51,1
,558,605,1
,559,519,1
,560,435,1
,561,539,0.35893,690,0.1785,672,0.46257
,562,-73,0.00029,-59,0.99971
,563,-41,0.42796,410,0.57204
,564,628,1
,565,622,1
,566,589,1
,567,698,0.04268,632,0.95732
,568,533,1
,569,562,0.14516,528,0.2043,590,0.65054
,570,600,1
,571,-51,0.06667,-50,0.93333
,572,614,1
,573,435,1
,574,540,0.84098,562,0.15902
,575,529,1
,576,639,1
,577,-49,0.99936,-50,0.00064
,578,603,1
,579,532,1
,580,-48,0.99914,-58,0.00086
,581,555,0.18266,-50,0.38511,554,0.43223
,582,632,1
,583,-65,0.99735,-69,0.00265
,584,483,1
,585,-47,0.98549,530,0.01451
,586,614,0.18367,572,0.81633
,587,675,1
,588,608,1
,589,624,1
,590,562,0.53799,-59,0.46201
,591,629,0.69827,-62,0.30173
,592,-36,0.99852,-69,0.00148
,593,641,1
,594,580,1
,595,604,1
,596,614,1
,597,677,1
,598,660,0.04839,613,0.08065,619,0.7043,585,0.16667
,599,671,0.36058,588,0.31731,670,0.32212
,600,591,1
,601,635,1
,602,661,1
,603,-70,0.00108,-51,0.99892
,604,579,1
,605,-61,0.99937,-53,0.00062
,606,-41,0.00746,-55,0.99254
,607,620,0.13661,615,0.46448,666,0.39891
,608,695,1
,609,589,1
,610,562,1
,611,-51,0.00069,-52,0.99931
,612,647,1
,613,520,0.07725,660,0.65021,499,0.27253
,614,-54,0.99962,-41,0.00038
,615,-55,0.00262,-64,0.99738
,616,626,0.30529,-50,0.00064,-57,0.69407
,617,603,0.51916,541,0.48084
,618,-47,0.00109,-53,0.99891
,619,585,1
,620,-64,0.95822,615,0.04178
,621,635,1
,622,-76,0.00045,-68,0.99955
,623,562,0.58152,610,0.41848
,624,622,1
,625,-47,0.00026,-56,0.99974
,626,-57,1
,627,664,0.80352,532,0.19648
,628,783,0.01655,-79,0.98345
,629,-62,0.83712,630,0.16288
,630,-58,0.0019,-62,0.9981
,631,-57,0.00541,-58,0.99459
,632,698,0.32209,-65,0.67791
,633,-56,0.01379,625,0.98621
,634,586,1
,635,666,1
,636,628,0.8662,564,0.1338
,637,766,1
,638,-60,0.99769,-57,0.00231
,639,-66,0.99806,-61,0.00194
,640,-59,0.34785,562,0.65215
,641,662,0.07037,667,0.92963
,642,600,1
,643,594,0.5679,552,0.4321
,644,614,1
,645,-63,0.44282,-55,0.00243,715,0.55474
,646,-36,1
,647,-69,0.91996,688,0.08004
,648,589,0.65432,624,0.34568
,649,745,1
,650,655,0.07143,649,0.06593,766,0.06593,669,0.7967
,651,562,0.00864,640,0.99136
,652,679,0.87395,656,0.12605
,653,664,1
,654,618,1
,655,-76,1
,656,679,1
,657,581,0.93827,554,0.06173
,658,618,1
,659,625,1
,660,619,1
,661,682,1
,662,-62,0.00041,-74,0.99959
,663,-65,0.125,-70,0.875
,664,-66,1
,665,605,1
,666,620,1
,667,662,1
,668,616,1
,669,758,1
,670,695,0.12353,682,0.14706,602,0.19412,661,0.53529
,671,608,1
,672,-73,1
,673,651,1
,674,625,0.02747,713,0.51099,633,0.46154
,675,628,1
,676,673,1
,677,749,0.01421,641,0.98579
,678,-65,1
,679,640,1
,680,616,1
,681,706,0.13529,714,0.40882,734,0.45588
,682,766,0.15266,-76,0.84734
,683,700,0.53,679,0.47
,684,-52,0.2,611,0.8
,685,-66,0.71246,639,0.28754
,686,714,0.43849,645,0.56151
,687,629,1
,688,-69,0.99673,-67,0.00327
,689,714,1
,690,-76,0.00069,672,0.07586,-73,0.92345
,691,676,1
,692,-70,0.00056,-71,0.99944
,693,-72,0.99952,-65,0.00048
,694,635,1
,695,707,0.25744,-76,0.74256
,696,679,1
,697,591,1
,698,-65,1
,699,647,1
,700,679,1
,701,-89,0.99766,-62,0.00234
,702,664,1
,703,783,0.8432,882,0.1568
,704,742,0.96422,-75,0.03578
,705,704,0.99545,742,0.00455
,706,734,1
,707,-76,1
,708,-73,0.01931,672,0.80792,690,0.17278
,709,677,1
,710,698,1
,711,632,1
,712,752,1
,713,782,0.03053,625,0.96947
,714,645,0.01431,715,0.34145,-63,0.64425
,715,-63,1
,716,666,1
,717,-82,0.0028,-84,0.9972
,718,703,1
,719,696,1
,720,731,1
,721,659,1
,722,635,0.05833,666,0.65833,716,0.28333
,723,735,1
,724,702,1
,725,795,0.50168,620,0.49832
,726,-76,0.00169,707,0.99831
,727,690,0.19829,708,0.73028,730,0.07143
,728,708,0.59683,727,0.40317
,729,720,1
,730,690,0.95844,-73,0.04156
,731,-60,0.00044,-77,0.99956
,732,-60,0.00319,-78,0.99681
,733,625,0.10204,775,0.89796
,734,714,1
,735,752,1
,736,742,1
,737,753,1
,738,668,1
,739,782,0.32053,713,0.67947
,740,747,1
,741,714,1
,742,-75,0.9995,-73,0.0005
,743,-67,0.9995,-61,0.0005
,744,659,1
,745,791,1
,746,726,1
,747,763,1
,748,749,1
,749,667,1
,750,734,1
,751,791,1
,752,791,1
,753,704,1
,754,798,1
,755,729,1
,756,-52,0.87858,684,0.12142
,757,-67,0.00191,767,0.1374,-80,0.86069
,758,-76,1
,759,682,1
,760,767,1
,761,751,1
,762,737,1
,763,737,1
,764,748,1
,765,734,0.34549,750,0.33906,714,0.31545
,766,-76,1
,767,-80,1
,768,743,1
,769,726,1
,770,753,1
,771,740,1
,772,692,1
,773,759,1
,774,864,0.51827,797,0.48173
,775,625,0.99511,-56,0.00489
,776,733,1
,777,730,1
,778,727,1
,779,793,1
,780,732,0.13656,838,0.19163,-78,0.67181
,781,743,1
,782,625,1
,783,-79,1
,784,882,0.04969,783,0.77019,628,0.18012
,785,766,1
,786,878,1
,787,830,0.92593,786,0.07407
,788,776,0.96133,659,0.03867
,789,-82,0.99415,-64,0.00585
,790,832,0.44118,761,0.55882
,791,-92,0.00047,-76,0.99953
,792,793,1
,793,848,1
,794,611,0.40952,756,0.59048
,795,-64,0.16034,620,0.83966
,796,785,1
,797,864,1
,798,837,1
,799,756,0.59366,-52,0.40634
,800,760,1
,801,758,1
,802,772,0.17548,692,0.82452
,803,714,1
,804,-76,1
,805,616,1
,806,657,1
,807,714,0.98701,813,0.01299
,808,869,1
,809,968,1
,810,885,1
,811,828,1
,812,768,0.73077,743,0.26923
,813,714,1
,814,833,0.78502,804,0.21498
,815,905,0.00698,868,0.99302
,816,850,0.21429,844,0.08163,895,0.70408
,817,864,0.225,895,0.775
,818,877,1
,819,799,1
,820,693,1
,821,760,1
,822,767,0.96296,823,0.03704
,823,767,0.1223,757,0.8777
,824,-82,0.00403,-83,0.99597
,825,885,1
,826,891,1
,827,863,0.47899,868,0.52101
,828,985,1
,829,914,1
,830,701,0.56769,-89,0.43231
,831,739,1
,832,791,0.97764,751,0.02236
,833,-76,0.03808,791,0.0677,804,0.89422
,834,884,1
,835,849,0.29677,922,0.70323
,836,907,1
,837,786,1
,838,-78,1
,839,800,1
,840,846,1
,841,807,1
,842,870,1
,843,-94,0.99944,-102,0.00056
,844,948,0.72468,1040,0.27532
,845,805,1
,846,890,1
,847,714,1
,848,810,1
,849,922,1
,850,948,1
,851,732,0.3913,838,0.6087
,852,-52,0.03518,855,0.13568,799,0.82915
,853,915,1
,854,813,1
,855,799,1
,856,802,0.15909,879,0.84091
,857,873,0.92029,925,0.07971
,858,941,1
,859,823,1
,860,-56,0.46131,625,0.09226,782,0.44643
,861,-81,0.99482,-64,0.00518
,862,833,0.23077,814,0.76923
,863,868,1
,864,914,1
,865,859,1
,866,874,1
,867,928,0.02929,862,0.97071
,868,1032,0.07889,-100,0.92111
,869,916,1
,870,906,1
,871,980,1
,872,820,1
,873,920,1
,874,927,1
,875,938,0.07246,979,0.46998,910,0.45756
,876,922,1
,877,954,0.04762,864,0.95238
,878,951,0.0338,-89,0.9662
,879,802,1
,880,839,1
,881,937,1
,882,-84,0.00452,-79,0.70136,783,0.29412
,883,946,1
,884,946,1
,885,947,1
,886,899,1
,887,901,1
,888,873,0.8674,920,0.1326
,889,890,1
,890,937,1
,891,878,1
,892,917,1
,893,860,0.14741,-56,0.85259
,894,854,1
,895,914,1
,896,915,1
,897,985,0.4698,1017,0.2047,980,0.3255
,898,934,1
,899,-78,0.0025,-85,0.9975
,900,-86,0.99948,-52,0.00052
,901,1064,0.63187,-87,0.35199,-52,0.0005,984,0.01563
,902,820,0.07627,872,0.92373
,903,896,1
,904,967,1
,905,868,1
,906,912,1
,907,923,1
,908,-78,0.00043,-88,0.99957
,909,875,1
,910,938,1
,911,991,0.73924,1010,0.26076
,912,868,1
,913,985,0.96721,1017,0.03279
,914,1052,0.00685,-93,0.9205,948,0.07265
,915,890,0.79433,889,0.20567
,916,-92,0.50366,944,0.49552,-84,0.00081
,917,900,1
,918,936,1
,919,902,1
,920,972,1
,921,860,0.01266,926,0.98734
,922,985,1
,923,891,1
,924,886,1
,925,958,1
,926,-56,0.98448,893,0.01552
,927,921,1
,928,862,0.42077,804,0.0765,833,0.50273
,929,1032,0.66045,868,0.16791,905,0.17164
,930,-90,0.91254,979,0.08663,-81,0.00083
,931,-81,0.00107,1087,0.39594,-91,0.60299
,932,981,0.2118,988,0.7882
,933,957,1
,934,907,1
,935,955,1
,936,901,1
,937,-90,1
,938,930,0.9892,-90,0.0108
,939,892,1
,940,888,1
,941,973,1
,942,866,1
,943,979,1
,944,-92,1
,945,1033,1
,946,-94,0.24949,843,0.75051
,947,843,1
,948,-93,0.65007,1069,0.34993
,949,988,1
,950,951,1
,951,-89,1
,952,-83,1
,953,-83,1
,954,1060,0.01439,914,0.98561
,955,960,0.93121,-85,0.04968,961,0.01911
,956,920,0.73953,972,0.26047
,957,1005,1
,958,-104,0.00052,-103,0.99948
,959,911,0.18438,1010,0.81562
,960,-85,1
,961,-85,0.54185,960,0.45815
,962,976,1
,963,872,0.03286,919,0.96714
,964,945,1
,965,927,0.75556,921,0.24444
,966,978,0.38182,987,0.61818
,967,937,0.14286,979,0.69408,-90,0.16306
,968,1016,1
,969,975,0.8,1039,0.2
,970,935,1
,971,939,1
,972,958,1
,973,1049,1
,974,916,1
,975,868,1
,976,1012,1
,977,880,1
,978,987,1
,979,-90,1
,980,985,1
,981,1027,0.8877,988,0.09358,1115,0.01872
,982,951,0.40227,1099,0.1,878,0.14773,1001,0.35
,983,1030,0.53987,-86,0.00092,-98,0.45921
,984,-87,1
,985,1017,1
,986,908,1
,987,1004,1
,988,1027,1
,989,1121,0.84574,1164,0.10372,1158,0.05053
,990,995,1
,991,1010,0.95669,1057,0.04331
,992,954,0.07931,1060,0.92069
,993,1037,0.41243,1048,0.58757
,994,1007,1
,995,1041,0.95723,996,0.04277
,996,-95,0.94557,997,0.05443
,997,-56,0.00244,-95,0.99756
,998,930,0.63099,-90,0.36901
,999,-92,1
,1000,1131,1
,1001,951,1
,1002,961,1
,1003,1077,1
,1004,1092,1
,1005,1062,1
,1006,935,1
,1007,1031,1
,1008,1031,1
,1009,1080,1
,1010,-101,0.67838,-92,0.00046,1057,0.32117
,1011,934,1
,1012,984,1
,1013,958,1
,1014,1066,1
,1015,-92,1
,1016,991,0.1035,1025,0.89331,1057,0.00318
,1017,-102,0.00045,-97,0.99955
,1018,1166,0.1922,1035,0.07943,1019,0.47801,-85,0.25035
,1019,-85,0.78137,961,0.21863
,1020,1159,1
,1021,1206,1
,1022,983,0.17395,1030,0.00592,-98,0.82013
,1023,1168,1
,1024,931,1
,1025,1057,1
,1026,1021,1
,1027,-109,1
,1028,957,1
,1029,970,0.01061,101,0.07665,810,0.08608,69,0.00825,601,0.8184
,1030,-98,1
,1031,1070,1
,1032,-101,0.00119,-100,0.99881
,1033,-102,0.14073,1034,0.85927
,1034,-124,0.00045,-102,0.99955
,1035,-85,0.88119,961,0.09736,1019,0.02145
,1036,-86,0.00059,-99,0.99941
,1037,1048,1
,1038,1086,0.55282,1081,0.44718
,1039,868,0.50699,975,0.06294,1032,0.43007
,1040,948,1
,1041,-95,0.0058,996,0.9942
,1042,1034,1
,1043,1040,1
,1044,957,0.15,1005,0.85
,1045,1076,1
,1046,-101,0.40183,1010,0.59817
,1047,961,0.65549,1035,0.34451
,1048,1116,1
,1049,1065,1
,1050,1042,1
,1051,1043,1
,1052,948,0.00347,1069,0.99653
,1053,1078,1
,1054,-109,0.81744,-125,0.00063,1027,0.18193
,1055,908,0.15556,986,0.84444
,1056,1064,0.15726,984,0.19355,1012,0.64919
,1057,-101,1
,1058,1093,0.47619,1113,0.52381
,1059,1094,0.0098,1000,0.59804,1104,0.39216
,1060,914,0.08083,1069,0.06389,1052,0.85528
,1061,1054,1
,1062,1131,1
,1063,950,0.16204,1001,0.83796
,1064,984,0.61427,-87,0.38573
,1065,995,1
,1066,1004,0.72396,-96,0.01563,1092,0.26042
,1067,1078,1
,1068,1010,1
,1069,-93,0.99958,-128,0.00042
,1070,1134,1
,1071,1024,1
,1072,1162,0.37692,1021,0.62308
,1073,1095,1
,1074,901,1
,1075,1056,1
,1076,1108,0.45714,1124,0.54286
,1077,-104,0.99859,-95,0.00141
,1078,953,0.79563,-83,0.20437
,1079,1046,0.81667,1068,0.18333
,1080,1177,1
,1081,1119,0.34079,1086,0.65921
,1082,1217,1
,1083,1018,0.22878,1166,0.5747,-85,0.19652
,1084,1212,0.55063,1064,0.39662,-87,0.05274
,1085,1133,1
,1086,1119,1
,1087,-91,1
,1088,1089,1
,1089,948,0.58264,1069,0.41736
,1090,1144,1
,1091,-95,0.27,996,0.73
,1092,-96,0.99954,-56,0.00046
,1093,1113,1
,1094,1163,0.57692,1165,0.42308
,1095,1131,1
,1096,1117,1
,1097,1078,1
,1098,1129,1
,1099,1001,0.44796,1063,0.55204
,1100,997,1
,1101,1128,0.05512,1111,0.94488
,1102,1050,0.18018,1042,0.65766,1034,0.16216
,1103,1196,0.32543,1157,0.67457
,1104,1000,1
,1105,1055,0.80818,908,0.19182
,1106,1022,1
,1107,1036,1
