Date,SolarHeight[deg],SolarAzimuth[deg],SinSolarHeight,SWinMeasured[W/m2],SWinClearSky[W/m2],AtmTransmissivity,CloudTransmissivity
17/09/2004 23:00,23.083152,251.705149,0.392067,241.247417,210.338048,0.396151,1.000000
18/09/2004 23:00,22.748502,251.470972,0.386687,134.244250,200.944559,0.383509,0.975660
19/09/2004 23:00,22.413302,251.237248,0.381285,231.848167,192.645300,0.372667,1.000000
20/09/2004 23:00,22.077699,251.003946,0.375864,31.450417,201.423603,0.395044,0.225584
21/09/2004 23:00,21.741840,250.771035,0.370425,181.766667,202.940387,0.403632,1.000000
22/09/2004 23:00,21.405872,250.538481,0.364972,259.089250,200.646319,0.404800,1.000000
23/09/2004 23:00,21.069943,250.306253,0.359507,238.855750,184.522780,0.377712,1.000000
24/09/2004 23:00,20.734200,250.074321,0.354033,242.658500,175.171716,0.363905,1.000000
25/09/2004 23:00,20.398789,249.842652,0.348552,251.053250,173.476068,0.365837,1.000000
26/09/2004 23:00,20.063858,249.611217,0.343067,144.193583,169.237637,0.362394,1.000000
27/09/2004 23:00,19.729553,249.379987,0.337581,96.575500,165.584075,0.360123,0.766509
28/09/2004 23:00,19.396020,249.148932,0.332096,227.638833,157.331005,0.347622,1.000000
29/09/2004 23:00,19.063404,248.918026,0.326614,42.428167,151.274815,0.339652,0.355080
30/09/2004 23:00,18.731851,248.687243,0.321140,40.203917,157.144770,0.358636,0.324581
01/10/2004 23:00,18.401506,248.456559,0.315674,211.662500,150.299541,0.348747,1.000000
02/10/2004 23:00,18.072510,248.225950,0.310220,161.963667,147.875497,0.348950,1.000000
03/10/2004 23:00,17.745008,247.995397,0.304781,225.582000,140.269368,0.336710,1.000000
04/10/2004 23:00,17.419141,247.764880,0.299360,166.531750,134.507104,0.328532,1.000000
05/10/2004 23:00,17.095050,247.534382,0.293958,58.141417,127.090963,0.315936,0.524748
06/10/2004 23:00,16.772875,247.303889,0.288579,219.698500,135.543459,0.343026,1.000000
07/10/2004 23:00,16.452753,247.073389,0.283225,231.322000,136.637992,0.352126,1.000000
08/10/2004 23:00,16.134823,246.842873,0.277899,230.437083,132.701773,0.348331,1.000000
09/10/2004 23:00,15.819221,246.612332,0.272603,206.018167,126.152645,0.337374,1.000000
10/10/2004 23:00,15.506080,246.381763,0.267341,167.057917,117.563584,0.320404,1.000000
11/10/2004 23:00,15.195535,246.151163,0.262114,213.575833,115.717426,0.321473,1.000000
12/10/2004 23:00,14.887717,245.920535,0.256926,214.795583,122.318697,0.346471,1.000000
13/10/2004 23:00,14.582755,245.689882,0.251778,156.773750,111.423899,0.321876,1.000000
14/10/2004 23:00,14.280778,245.459212,0.246674,45.154667,108.816521,0.320661,0.418970
15/10/2004 23:00,13.981913,245.228534,0.241616,188.295917,104.056681,0.312872,1.000000
16/10/2004 23:00,13.686285,244.997862,0.236606,92.509667,102.188184,0.313578,0.876420
17/10/2004 23:00,13.394016,244.767213,0.231646,160.743917,99.655505,0.312173,1.000000
18/10/2004 23:00,13.105227,244.536605,0.226740,93.777250,95.894005,0.306713,0.908720
19/10/2004 23:00,12.820037,244.306063,0.221890,172.893583,86.614530,0.282927,1.000000
20/10/2004 23:00,12.538563,244.075611,0.217097,198.460500,82.929307,0.276711,1.000000
21/10/2004 23:00,12.260920,243.845281,0.212364,89.711417,89.614487,0.305508,0.880942
30/01/2005 23:00,12.090290,234.043223,0.209453,100.019500,98.124466,0.332417,1.000000
31/01/2005 23:00,12.328556,234.194972,0.213517,151.631667,104.967892,0.348932,1.000000
01/02/2005 23:00,12.568788,234.352680,0.217612,174.543833,106.846259,0.348597,1.000000
02/02/2005 23:00,12.810869,234.516324,0.221733,170.430167,110.214778,0.353010,1.000000
03/02/2005 23:00,13.054678,234.685881,0.225881,176.744167,111.981762,0.352194,1.000000
04/02/2005 23:00,13.300100,234.861324,0.230051,113.843333,123.602893,0.381820,1.000000
05/02/2005 23:00,13.547016,235.042625,0.234243,36.855583,119.826419,0.363651,0.408004
06/02/2005 23:00,13.795309,235.229751,0.238454,26.954083,123.787954,0.369165,0.293299
07/02/2005 23:00,14.044864,235.422668,0.242682,127.428000,126.453819,0.370675,1.000000
08/02/2005 23:00,14.295567,235.621339,0.246924,189.683083,138.818939,0.400073,1.000000
09/02/2005 23:00,14.547304,235.825725,0.251179,187.458833,144.747902,0.410243,1.000000
10/02/2005 23:00,14.799962,236.035781,0.255445,172.965333,148.555866,0.414159,1.000000
11/02/2005 23:00,15.053432,236.251463,0.259720,111.403833,140.734115,0.386043,1.000000
12/02/2005 23:00,15.307602,236.472721,0.264001,190.257083,146.706640,0.396054,1.000000
13/02/2005 23:00,15.562367,236.699505,0.268287,183.703917,145.117188,0.385658,1.000000
14/02/2005 23:00,15.817619,236.931759,0.272576,71.845667,149.819224,0.392048,0.705544
15/02/2005 23:00,16.073254,237.169425,0.276866,104.946333,160.460410,0.413559,0.980149
16/02/2005 23:00,16.329171,237.412444,0.281155,211.471167,165.731167,0.420804,1.000000
17/02/2005 23:00,16.585269,237.660752,0.285442,148.546417,167.037498,0.417931,1.000000
18/02/2005 23:00,16.841450,237.914280,0.289724,154.525583,161.174981,0.397475,1.000000
19/02/2005 23:00,17.097619,238.172960,0.294001,158.184833,165.198280,0.401649,1.000000
20/02/2005 23:00,17.353682,238.436717,0.298269,182.842917,171.203416,0.410477,1.000000
21/02/2005 23:00,17.609548,238.705476,0.302529,88.922167,174.559044,0.412818,0.793259
22/02/2005 23:00,17.865129,238.979158,0.306777,204.774500,183.254260,0.427577,1.000000
23/02/2005 23:00,18.120339,239.257678,0.311014,220.057250,194.540769,0.447938,1.000000
24/02/2005 23:00,18.375095,239.540952,0.315237,221.516167,198.417568,0.450959,1.000000
25/02/2005 23:00,18.629316,239.828890,0.319444,210.442750,198.224187,0.444800,1.000000
26/02/2005 23:00,18.882925,240.121400,0.323635,188.152417,205.862857,0.456181,1.000000
27/02/2005 23:00,19.135848,240.418387,0.327809,217.856917,207.547292,0.454282,1.000000
28/02/2005 23:00,19.388012,240.719753,0.331964,140.558250,208.187072,0.450204,1.000000
01/03/2005 23:00,19.639348,241.025395,0.336098,221.372667,216.724315,0.463134,1.000000
02/03/2005 23:00,19.889791,241.335210,0.340212,224.338333,225.917209,0.477185,1.000000
03/03/2005 23:00,20.139278,241.649091,0.344303,205.731167,224.828162,0.469483,1.000000
04/03/2005 23:00,20.387749,241.966926,0.348372,222.544583,219.874574,0.454014,1.000000
05/03/2005 23:00,20.635147,242.288603,0.352416,237.038083,222.015531,0.453412,1.000000
06/03/2005 23:00,20.881419,242.614005,0.356435,196.427583,219.114942,0.442677,1.000000
07/03/2005 23:00,21.126513,242.943014,0.360428,139.553750,223.376395,0.446524,1.000000
08/03/2005 23:00,21.370383,243.275509,0.364395,163.637833,222.434132,0.440037,1.000000
09/03/2005 23:00,21.612983,243.611365,0.368335,104.491917,237.698746,0.465458,0.741160
10/03/2005 23:00,21.854273,243.950455,0.372247,217.426417,240.457666,0.466167,1.000000
11/03/2005 23:00,22.094213,244.292652,0.376131,233.378833,235.109653,0.451342,1.000000
12/03/2005 23:00,22.332769,244.637822,0.379985,227.686667,246.566740,0.468794,1.000000
13/03/2005 23:00,22.569906,244.985833,0.383810,221.946667,257.670120,0.485293,1.000000
14/03/2005 23:00,22.805597,245.336549,0.387606,266.407750,270.178728,0.504152,1.000000
15/03/2005 23:00,23.039813,245.689832,0.391371,233.498417,263.995517,0.488151,1.000000
16/03/2005 23:00,23.272531,246.045541,0.395105,166.244750,262.539442,0.481143,1.000000
17/03/2005 23:00,23.503729,246.403536,0.398809,147.374500,268.326865,0.487461,0.943169
18/03/2005 23:00,23.733389,246.763673,0.402481,219.794167,261.330463,0.470688,1.000000
19/03/2005 23:00,23.961493,247.125806,0.406123,189.324333,253.370662,0.452520,1.000000
20/03/2005 23:00,24.188029,247.489789,0.409732,142.399833,248.405103,0.439997,0.973417
21/03/2005 23:00,24.412985,247.855474,0.413311,267.747083,257.861265,0.453055,1.000000
22/03/2005 23:00,24.636352,248.222711,0.416858,121.042250,257.128044,0.448184,0.803193
23/03/2005 23:00,24.858123,248.591350,0.420373,72.563167,268.316216,0.464045,0.464512
24/03/2005 23:00,25.078292,248.961239,0.423856,88.874333,279.224461,0.479222,0.549366
25/03/2005 23:00,25.296858,249.332224,0.427308,152.994917,275.694974,0.469617,0.953449
26/03/2005 23:00,25.513819,249.704153,0.430729,270.545333,279.466166,0.472538,1.000000
27/03/2005 23:00,25.729176,250.076872,0.434118,202.215417,283.419689,0.475762,1.000000
28/03/2005 23:00,25.942932,250.450225,0.437476,130.226250,296.989175,0.495005,0.760661
29/03/2005 23:00,26.155090,250.824056,0.440802,146.920083,293.798525,0.486279,0.865486
30/03/2005 23:00,26.365655,251.198210,0.444098,222.114083,303.535580,0.498961,1.000000
31/03/2005 23:00,26.574635,251.572531,0.447363,302.019667,307.640307,0.502314,1.000000
01/04/2005 23:00,26.782037,251.946863,0.450598,189.085167,311.875307,0.505873,1.000000
02/04/2005 23:00,26.987871,252.321048,0.453802,231.274167,307.869404,0.496142,1.000000
03/04/2005 23:00,27.192145,252.694930,0.456976,193.892417,300.425959,0.481068,1.000000
04/04/2005 23:00,27.394870,253.068353,0.460120,106.740083,294.790516,0.469095,0.626027
05/04/2005 23:00,27.596057,253.441161,0.463235,304.913583,308.067800,0.487214,1.000000
06/04/2005 23:00,27.795719,253.813198,0.466321,306.539917,308.747614,0.485344,1.000000
07/04/2005 23:00,27.993866,254.184308,0.469377,99.062833,307.208304,0.480062,0.559317
08/04/2005 23:00,28.190513,254.554337,0.472405,200.373833,315.969066,0.490875,1.000000
09/04/2005 23:00,28.385670,254.923130,0.475404,42.643417,313.298284,0.483938,0.236464
10/04/2005 23:00,28.579350,255.290533,0.478375,237.707750,332.141892,0.510157,1.000000
11/04/2005 23:00,28.771567,255.656393,0.481319,306.707333,326.695644,0.499014,1.000000
12/04/2005 23:00,28.962331,256.020559,0.484235,297.332000,314.220308,0.477345,1.000000
13/04/2005 23:00,29.151656,256.382879,0.487123,260.093750,304.032550,0.459395,1.000000
14/04/2005 23:00,29.339552,256.743201,0.489984,258.300000,332.034779,0.499065,1.000000
15/04/2005 23:00,29.526031,257.101378,0.492819,308.548917,305.255929,0.456438,1.000000
16/04/2005 23:00,29.711102,257.457261,0.495627,252.368667,298.157343,0.443551,1.000000
17/04/2005 23:00,29.894775,257.810702,0.498409,290.994083,314.901000,0.466111,1.000000
18/04/2005 23:00,30.077060,258.161556,0.501164,187.937167,306.509569,0.451451,1.000000
19/04/2005 23:00,30.257963,258.509678,0.503894,53.501583,312.030848,0.457351,0.296219
20/04/2005 23:00,30.437491,258.854924,0.506598,299.532333,325.569500,0.474914,1.000000
21/04/2005 23:00,30.615651,259.197153,0.509277,196.188417,332.479943,0.482712,1.000000
22/04/2005 23:00,30.792446,259.536223,0.511930,324.477417,327.388570,0.473118,1.000000
23/04/2005 23:00,30.967880,259.871996,0.514557,138.453583,335.312895,0.482360,0.719627
24/04/2005 23:00,31.141954,260.204333,0.517160,296.781917,339.878634,0.486734,1.000000
25/04/2005 23:00,31.314669,260.533099,0.519738,261.624417,350.050459,0.499085,1.000000
26/04/2005 23:00,31.486025,260.858158,0.522291,173.037083,340.114221,0.482808,0.883184
27/04/2005 23:00,31.656018,261.179377,0.524818,75.146167,362.449811,0.512309,0.363256
28/04/2005 23:00,31.824644,261.496626,0.527321,206.400833,366.612240,0.516006,0.982192
29/04/2005 23:00,31.991899,261.809773,0.529799,103.989667,361.048618,0.506064,0.504210
30/04/2005 23:00,32.157775,262.118691,0.532253,115.780583,361.282871,0.504321,0.560993
01/05/2005 23:00,32.322262,262.423254,0.534681,303.837333,359.995122,0.500499,1.000000
02/05/2005 23:00,32.485351,262.723335,0.537084,323.664250,349.651735,0.484191,1.000000
03/05/2005 23:00,32.647029,263.018813,0.539462,235.985750,352.967979,0.486874,1.000000
04/05/2005 23:00,32.807282,263.309567,0.541815,311.490667,348.169455,0.478409,1.000000
05/05/2005 23:00,32.966093,263.595476,0.544143,223.166417,340.261560,0.465773,1.000000
06/05/2005 23:00,33.123447,263.876424,0.546445,150.890250,348.864058,0.475770,0.754766
07/05/2005 23:00,33.279323,264.152295,0.548721,169.712667,352.237099,0.478608,0.841669
08/05/2005 23:00,33.433700,264.422974,0.550972,330.217417,346.386653,0.468961,1.000000
09/05/2005 23:00,33.586555,264.688352,0.553196,279.418417,338.938092,0.457247,1.000000
10/05/2005 23:00,33.737863,264.948317,0.555394,38.003583,351.154802,0.472073,0.189591
11/05/2005 23:00,33.887599,265.202763,0.557565,253.708000,364.367642,0.488152,1.000000
12/05/2005 23:00,34.035734,265.451583,0.559710,313.021333,371.638562,0.496211,1.000000
13/05/2005 23:00,34.182238,265.694675,0.561827,322.468417,370.556551,0.493122,1.000000
14/05/2005 23:00,34.327079,265.931938,0.563916,349.613833,353.707014,0.469162,1.000000
15/05/2005 23:00,34.470224,266.163271,0.565978,235.746583,353.179554,0.466959,1.000000
16/05/2005 23:00,34.611639,266.388580,0.568011,272.865250,373.005637,0.491617,1.000000
17/05/2005 23:00,34.751285,266.607768,0.570015,353.536167,379.509891,0.498640,1.000000
18/05/2005 23:00,34.889126,266.820745,0.571990,348.848500,362.638769,0.475024,1.000000
19/05/2005 23:00,35.025121,267.027422,0.573936,355.377750,360.958548,0.471412,1.000000
20/05/2005 23:00,35.159228,267.227710,0.575851,291.281083,365.299375,0.475684,1.000000
21/05/2005 23:00,35.291405,267.421526,0.577735,338.492583,339.494343,0.440812,1.000000
22/05/2005 23:00,35.421608,267.608787,0.579589,239.621083,357.126432,0.462401,1.000000
23/05/2005 23:00,35.549789,267.789416,0.581410,253.301417,338.607439,0.437214,1.000000
24/05/2005 23:00,35.675902,267.963336,0.583200,283.053750,372.894155,0.480186,1.000000
25/05/2005 23:00,35.799898,268.130473,0.584956,301.397833,390.476341,0.501498,1.000000
26/05/2005 23:00,35.921727,268.290758,0.586679,366.953417,397.321408,0.508971,1.000000
27/05/2005 23:00,36.041337,268.444122,0.588369,370.469167,400.774560,0.512097,1.000000
28/05/2005 23:00,36.158675,268.590502,0.590023,61.489750,377.351676,0.480979,0.291363
29/05/2005 23:00,36.273688,268.729838,0.591643,22.792583,372.673398,0.473872,0.109422
30/05/2005 23:00,36.386320,268.862070,0.593227,351.024917,366.166557,0.464504,1.000000
31/05/2005 23:00,36.496515,268.987146,0.594774,307.137833,363.154159,0.459629,1.000000
01/06/2005 23:00,36.604216,269.105015,0.596284,120.109500,358.825939,0.453139,0.598204
02/06/2005 23:00,36.709362,269.215629,0.597756,194.346833,359.966228,0.453594,0.964525
03/06/2005 23:00,36.811897,269.318946,0.599190,95.475333,374.628639,0.471076,0.458248
04/06/2005 23:00,36.911757,269.414926,0.600584,358.080333,369.842456,0.464108,1.000000
05/06/2005 23:00,37.008883,269.503533,0.601939,335.957417,366.550773,0.459067,1.000000
06/06/2005 23:00,37.103211,269.584736,0.603253,362.839750,389.375321,0.486718,1.000000
07/06/2005 23:00,37.194678,269.658508,0.604525,351.551083,403.344055,0.503246,1.000000
08/06/2005 23:00,37.283221,269.724825,0.605755,284.010417,370.004991,0.460824,1.000000
09/06/2005 23:00,37.368774,269.783669,0.606943,113.819417,367.635944,0.457086,0.559827
10/06/2005 23:00,37.451272,269.835025,0.608086,361.069917,375.844342,0.466519,1.000000
11/06/2005 23:00,37.530648,269.878883,0.609186,78.853250,373.684656,0.463103,0.383179
12/06/2005 23:00,37.606837,269.915239,0.610240,361.165583,405.843243,0.502193,1.000000
13/06/2005 23:00,37.679769,269.944091,0.611248,362.002667,377.195998,0.466068,1.000000
14/06/2005 23:00,37.749379,269.965445,0.612209,247.609250,366.944894,0.452777,1.000000
15/06/2005 23:00,37.815597,269.979310,0.613122,303.646000,363.302521,0.447696,1.000000
16/06/2005 23:00,37.878354,269.985699,0.613987,358.391250,350.682957,0.431611,1.000000
17/06/2005 23:00,37.937582,269.984632,0.614803,361.356917,335.164494,0.412031,1.000000
18/06/2005 23:00,37.993212,269.976133,0.615568,320.698583,331.211331,0.406728,1.000000
19/06/2005 23:00,38.045175,269.960233,0.616283,297.332000,349.102663,0.428264,1.000000
20/06/2005 23:00,38.093400,269.936965,0.616945,291.448500,359.474422,0.440574,1.000000
21/06/2005 23:00,38.137818,269.906371,0.617555,327.156083,359.010124,0.439626,1.000000
22/06/2005 23:00,38.178360,269.868495,0.618112,264.016083,368.370995,0.450735,1.000000
23/06/2005 23:00,38.214957,269.823389,0.618614,260.811250,363.015943,0.443870,1.000000
24/06/2005 23:00,38.247539,269.771109,0.619060,299.532333,357.410624,0.436744,1.000000
25/06/2005 23:00,38.276037,269.711716,0.619451,291.879000,374.265313,0.457092,1.000000
26/06/2005 23:00,38.300384,269.645277,0.619784,354.181917,372.709613,0.454983,1.000000
27/06/2005 23:00,38.320510,269.571865,0.620060,258.969667,363.203246,0.443212,1.000000
28/06/2005 23:00,38.336350,269.491558,0.620277,344.328250,390.702398,0.476630,1.000000
29/06/2005 23:00,38.347835,269.404439,0.620434,334.881167,379.711086,0.463128,1.000000
30/06/2005 23:00,38.354899,269.310596,0.620531,355.521250,380.929239,0.464560,1.000000
01/07/2005 23:00,38.357479,269.210122,0.620566,284.823583,401.927002,0.490155,1.000000
02/07/2005 23:00,38.355508,269.103117,0.620539,166.507833,391.390922,0.477337,0.793384
03/07/2005 23:00,38.348925,268.989684,0.620449,344.136917,370.872066,0.452384,1.000000
04/07/2005 23:00,38.337666,268.869933,0.620295,342.295333,367.610272,0.448518,1.000000
05/07/2005 23:00,38.321672,268.743975,0.620076,344.208667,365.890359,0.446574,1.000000
06/07/2005 23:00,38.300883,268.611931,0.619791,260.165500,390.946933,0.477367,1.000000
07/07/2005 23:00,38.275242,268.473922,0.619440,277.409417,393.529468,0.480780,1.000000
08/07/2005 23:00,38.244691,268.330076,0.619021,327.514833,385.273765,0.470995,1.000000
09/07/2005 23:00,38.209177,268.180525,0.618534,293.864083,385.366755,0.471458,1.000000
10/07/2005 23:00,38.168648,268.025403,0.617978,306.037667,357.077697,0.437218,1.000000
11/07/2005 23:00,38.123051,267.864851,0.617352,345.643667,349.020123,0.427758,1.000000
12/07/2005 23:00,38.072340,267.699010,0.616656,353.823167,354.029457,0.434355,1.000000
13/07/2005 23:00,38.016467,267.528029,0.615888,286.545583,364.941268,0.448264,1.000000
14/07/2005 23:00,37.955390,267.352055,0.615048,315.245583,363.419249,0.446962,1.000000
15/07/2005 23:00,37.889065,267.171242,0.614135,288.387167,365.396158,0.450016,1.000000
16/07/2005 23:00,37.817455,266.985744,0.613148,303.813417,380.955985,0.469881,1.000000
17/07/2005 23:00,37.740523,266.795719,0.612086,330.480500,373.664830,0.461631,1.000000
18/07/2005 23:00,37.658236,266.601328,0.610950,349.829083,375.550796,0.464763,1.000000
19/07/2005 23:00,37.570564,266.402730,0.609738,222.353250,394.149285,0.488681,1.000000
20/07/2005 23:00,37.477477,266.200089,0.608450,318.546083,374.652007,0.465422,1.000000
21/07/2005 23:00,37.378954,265.993570,0.607084,329.930417,372.052233,0.463158,1.000000
22/07/2005 23:00,37.274971,265.783337,0.605641,270.999750,368.180247,0.459353,1.000000
23/07/2005 23:00,37.165511,265.569556,0.604120,244.858833,341.322130,0.426841,1.000000
24/07/2005 23:00,37.050559,265.352393,0.602520,158.591417,326.876369,0.409785,0.903328
25/07/2005 23:00,36.930105,265.132015,0.600840,130.106667,341.475912,0.429200,0.711904
26/07/2005 23:00,36.804141,264.908586,0.599081,320.052833,348.649507,0.439413,1.000000
27/07/2005 23:00,36.672663,264.682272,0.597243,345.524083,367.093493,0.463984,1.000000
28/07/2005 23:00,36.535670,264.453237,0.595323,336.411833,394.534014,0.500163,1.000000
29/07/2005 23:00,36.393166,264.221644,0.593323,263.896500,372.832341,0.474135,1.000000
30/07/2005 23:00,36.245158,263.987655,0.591241,251.340250,351.602783,0.448604,1.000000
31/07/2005 23:00,36.091657,263.751428,0.589079,248.709417,344.106004,0.440541,1.000000
01/08/2005 23:00,35.932679,263.513120,0.586834,240.697333,348.524958,0.447789,1.000000
02/08/2005 23:00,35.768241,263.272888,0.584508,233.522333,328.778992,0.423988,1.000000
03/08/2005 23:00,35.598368,263.030882,0.582100,64.598917,321.806612,0.416598,0.372974
04/08/2005 23:00,35.423085,262.787253,0.579610,268.751583,322.604975,0.419307,1.000000
05/08/2005 23:00,35.242423,262.542145,0.577037,336.459667,342.273891,0.446725,1.000000
06/08/2005 23:00,35.056417,262.295702,0.574383,327.897500,358.059074,0.469346,1.000000
07/08/2005 23:00,34.865106,262.048063,0.571646,322.851083,353.849356,0.465904,1.000000
08/08/2005 23:00,34.668532,261.799361,0.568828,141.754083,326.165313,0.431445,0.802642
09/08/2005 23:00,34.466742,261.549729,0.565928,167.153583,297.019140,0.394776,1.000000
10/08/2005 23:00,34.259786,261.299291,0.562946,217.928667,301.041937,0.402108,1.000000
11/08/2005 23:00,34.047719,261.048171,0.559883,215.058667,302.514180,0.406146,1.000000
12/08/2005 23:00,33.830599,260.796486,0.556739,69.023500,315.162407,0.425368,0.400751
13/08/2005 23:00,33.608488,260.544348,0.553515,163.494333,304.110551,0.412696,0.974429
14/08/2005 23:00,33.381453,260.291866,0.550210,252.488250,302.956887,0.413449,1.000000
15/08/2005 23:00,33.149562,260.039141,0.546826,223.022917,297.382134,0.408201,1.000000
16/08/2005 23:00,32.912889,259.786271,0.543363,245.719833,315.356802,0.435467,1.000000
17/08/2005 23:00,32.671511,259.533350,0.539822,262.126667,321.562080,0.446776,1.000000
18/08/2005 23:00,32.425509,259.280464,0.536203,281.403500,320.688105,0.448392,1.000000
19/08/2005 23:00,32.174967,259.027696,0.532507,291.831167,311.502637,0.438396,1.000000
20/08/2005 23:00,31.919971,258.775122,0.528734,232.087333,297.704796,0.421794,1.000000
21/08/2005 23:00,31.660614,258.522814,0.524887,278.605250,287.465762,0.410103,1.000000
22/08/2005 23:00,31.396989,258.270838,0.520965,247.441833,281.559160,0.404529,1.000000
23/08/2005 23:00,31.129192,258.019255,0.516970,293.050917,289.024910,0.418285,1.000000
24/08/2005 23:00,30.857326,257.768121,0.512902,218.143917,299.658327,0.436923,1.000000
25/08/2005 23:00,30.581492,257.517487,0.508763,284.751833,281.519695,0.413632,1.000000
26/08/2005 23:00,30.301797,257.267399,0.504555,240.769083,300.420505,0.444885,1.000000
27/08/2005 23:00,30.018350,257.017897,0.500277,291.185417,305.928086,0.456706,1.000000
28/08/2005 23:00,29.731264,256.769017,0.495933,296.423167,306.174392,0.460866,1.000000
29/08/2005 23:00,29.440652,256.520791,0.491522,280.303333,309.056425,0.469159,1.000000
30/08/2005 23:00,29.146630,256.273243,0.487046,294.127167,300.975893,0.460873,1.000000
31/08/2005 23:00,28.849320,256.026397,0.482508,293.935833,292.593814,0.452035,1.000000
01/09/2005 23:00,28.548842,255.780270,0.477908,296.375333,266.793441,0.415941,1.000000
02/09/2005 23:00,28.245320,255.534875,0.473248,271.502000,271.100020,0.426608,1.000000
03/09/2005 23:00,27.938881,255.290221,0.468529,180.570833,273.943093,0.435207,1.000000
04/09/2005 23:00,27.629651,255.046313,0.463755,265.929417,266.786605,0.427987,1.000000
05/09/2005 23:00,27.317762,254.803153,0.458925,198.699667,255.800807,0.414472,1.000000
06/09/2005 23:00,27.003345,254.560739,0.454043,272.793500,234.067098,0.383140,1.000000
07/09/2005 23:00,26.686534,254.319065,0.449109,212.188667,228.618938,0.378137,1.000000
08/09/2005 23:00,26.367463,254.078122,0.444126,214.723833,237.076876,0.396320,1.000000
09/09/2005 23:00,26.046269,253.837899,0.439097,279.705417,244.510227,0.413211,1.000000
10/09/2005 23:00,25.723091,253.598382,0.434022,273.343583,255.668802,0.436889,1.000000
11/09/2005 23:00,25.398067,253.359553,0.428905,260.524250,255.754135,0.442013,1.000000
12/09/2005 23:00,25.071338,253.121393,0.423746,186.669583,254.859957,0.445589,1.000000
13/09/2005 23:00,24.743045,252.883881,0.418550,209.294750,229.765517,0.406482,1.000000
14/09/2005 23:00,24.413332,252.646992,0.413316,274.515500,255.206454,0.456957,1.000000
15/09/2005 23:00,24.082342,252.410702,0.408049,229.289083,251.020105,0.455013,1.000000
16/09/2005 23:00,23.750218,252.174984,0.402750,273.367500,257.848740,0.473279,1.000000
17/09/2005 23:00,23.417106,251.939809,0.397422,203.339500,217.007163,0.403430,1.000000
18/09/2005 23:00,23.083152,251.705149,0.392067,256.649750,208.801836,0.393258,1.000000
19/09/2005 23:00,22.748502,251.470972,0.386687,263.179000,236.642399,0.451639,1.000000
20/09/2005 23:00,22.413302,251.237248,0.381285,106.381333,200.318705,0.387511,0.770400
21/09/2005 23:00,22.077699,251.003946,0.375864,82.010250,180.921019,0.354833,0.639364
22/09/2005 23:00,21.741840,250.771035,0.370425,237.827333,185.228253,0.368404,1.000000
23/09/2005 23:00,21.405872,250.538481,0.364972,131.996083,179.394719,0.361925,1.000000
24/09/2005 23:00,21.069943,250.306253,0.359507,200.876083,175.552465,0.359350,1.000000
25/09/2005 23:00,20.734200,250.074321,0.354033,244.117417,181.591997,0.377242,1.000000
26/09/2005 23:00,20.398789,249.842652,0.348552,150.746750,172.022278,0.362771,1.000000
27/09/2005 23:00,20.063858,249.611217,0.343067,133.048417,174.756014,0.374211,1.000000
28/09/2005 23:00,19.729553,249.379987,0.337581,164.283583,171.945251,0.373958,1.000000
29/09/2005 23:00,19.396020,249.148932,0.332096,244.141333,183.622669,0.405714,1.000000
30/09/2005 23:00,19.063404,248.918026,0.326614,234.766000,177.250422,0.397974,1.000000
01/10/2005 23:00,18.731851,248.687243,0.321140,240.003750,174.803311,0.398936,1.000000
02/10/2005 23:00,18.401506,248.456559,0.315674,231.322000,156.234997,0.362520,1.000000
03/10/2005 23:00,18.072510,248.225950,0.310220,35.827167,149.831211,0.353565,0.294865
04/10/2005 23:00,17.745008,247.995397,0.304781,231.728583,164.585636,0.395080,1.000000
05/10/2005 23:00,17.419141,247.764880,0.299360,202.430667,160.386276,0.391741,1.000000
06/10/2005 23:00,17.095050,247.534382,0.293958,233.905000,151.065204,0.375533,1.000000
07/10/2005 23:00,16.772875,247.303889,0.288579,229.002083,140.855776,0.356471,1.000000
08/10/2005 23:00,16.452753,247.073389,0.283225,27.910750,129.157280,0.332847,0.245067
09/10/2005 23:00,16.134823,246.842873,0.277899,26.619250,135.255954,0.355035,0.224226
10/10/2005 23:00,15.819221,246.612332,0.272603,126.949667,125.255755,0.334975,1.000000
11/10/2005 23:00,15.506080,246.381763,0.267341,127.858500,119.595885,0.325943,1.000000
12/10/2005 23:00,15.195535,246.151163,0.262114,206.042083,117.626390,0.326776,1.000000
13/10/2005 23:00,14.887717,245.920535,0.256926,216.493667,115.604944,0.327454,1.000000
14/10/2005 23:00,14.582755,245.689882,0.251778,193.581500,106.954839,0.308966,1.000000
15/10/2005 23:00,14.280778,245.459212,0.246674,204.439667,100.569191,0.296358,1.000000
16/10/2005 23:00,13.981913,245.228534,0.241616,206.903083,103.829389,0.312189,1.000000
17/10/2005 23:00,13.686285,244.997862,0.236606,209.557833,103.978491,0.319072,1.000000
18/10/2005 23:00,13.394016,244.767213,0.231646,24.108000,94.024568,0.294534,0.239308
19/10/2005 23:00,13.105227,244.536605,0.226740,126.112583,86.843980,0.277767,1.000000
20/10/2005 23:00,12.820037,244.306063,0.221890,134.339917,83.142258,0.271585,1.000000
21/10/2005 23:00,12.538563,244.075611,0.217097,193.701083,87.271980,0.291202,1.000000
22/10/2005 23:00,12.260920,243.845281,0.212364,193.868500,94.299307,0.321479,1.000000
30/01/2006 23:00,12.090290,234.043223,0.209453,139.721167,98.816428,0.334762,1.000000
