@T,climate ,
descr,relative humidity ,
unit,% ,
 missing_value,-9999,
 date_start,21.11.2001 ,
 date_end,14.02.2014,
 date_format,dd.MM.yyyy ,
,,
@H,date,rehum[1]
name,-,Drake
ID,-,1
elevation,-,1572
x,-,512701
y,-,4495474
,10.07.2002,57.24166667
,11.07.2002,52.33333333
,12.07.2002,43.58333333
,13.07.2002,38.44166667
,14.07.2002,35.46666667
,15.07.2002,43.19166667
,16.07.2002,36.61666667
,17.07.2002,31.56666667
,18.07.2002,26.48333333
,19.07.2002,29.475
,20.07.2002,33.99166667
,21.07.2002,55.50833333
,22.07.2002,63.35833333
,23.07.2002,55.04166667
,24.07.2002,34.10833333
,25.07.2002,44.75
,26.07.2002,49.64166667
,27.07.2002,28.375
,28.07.2002,32.44166667
,29.07.2002,21.84166667
,30.07.2002,16.83333333
,31.07.2002,14.525
,01.08.2002,34.20833333
,02.08.2002,39.225
,03.08.2002,56.59166667
,04.08.2002,52.90833333
,05.08.2002,68.44166667
,06.08.2002,62.525
,07.08.2002,58.40833333
,08.08.2002,53.1
,09.08.2002,51.21666667
,10.08.2002,39.69166667
,11.08.2002,18.925
,12.08.2002,59.93333333
,13.08.2002,57.16666667
,14.08.2002,29.14166667
,15.08.2002,52.6
,16.08.2002,36.55
,17.08.2002,33.09166667
,18.08.2002,31.35833333
,19.08.2002,48.01666667
,20.08.2002,56.16666667
,21.08.2002,46.35
,22.08.2002,56.775
,23.08.2002,46.68333333
,24.08.2002,68.60833333
,25.08.2002,54.2
,26.08.2002,45.75833333
,27.08.2002,76.09166667
,28.08.2002,79.70833333
,29.08.2002,79.575
,30.08.2002,59.75
,31.08.2002,47.35
,01.09.2002,26.625
,02.09.2002,34.41666667
,03.09.2002,47.025
,04.09.2002,35.21666667
,05.09.2002,23.90833333
,06.09.2002,31.45833333
,07.09.2002,42.05833333
,08.09.2002,57.15833333
,09.09.2002,80.15
,10.09.2002,88.5
,11.09.2002,84.4
,12.09.2002,82.73333333
,13.09.2002,80.28333333
,14.09.2002,49.90833333
,15.09.2002,46.86666667
,16.09.2002,40.05
,17.09.2002,43.99166667
,18.09.2002,52.13333333
,19.09.2002,53.78333333
,20.09.2002,42.375
,21.09.2002,65.70833333
,22.09.2002,55.95
,23.09.2002,46.70833333
,24.09.2002,45.64166667
,25.09.2002,70.33333333
,26.09.2002,84.63333333
,27.09.2002,64.76666667
,28.09.2002,67.95
,29.09.2002,59.05
,30.09.2002,30.60833333
,01.10.2002,63.65
,02.10.2002,97.11666667
,03.10.2002,89.49166667
,04.10.2002,63.95
,05.10.2002,55.21666667
,06.10.2002,69.50833333
,07.10.2002,55.025
,08.10.2002,51.25
,09.10.2002,66.69166667
,10.10.2002,31.15
,11.10.2002,34.38333333
,12.10.2002,69.925
,13.10.2002,50.65
,14.10.2002,36.10833333
,15.10.2002,40.775
,16.10.2002,44.45833333
,17.10.2002,43.46666667
,18.10.2002,29.475
,19.10.2002,50.29166667
,20.10.2002,25.60833333
,21.10.2002,57.03333333
,22.10.2002,90.59166667
,23.10.2002,99
,24.10.2002,99
,25.10.2002,76.23333333
,26.10.2002,71.06666667
,27.10.2002,95.76666667
,28.10.2002,76.68333333
,29.10.2002,96.24166667
,30.10.2002,93.325
,31.10.2002,99
,01.11.2002,99
,02.11.2002,98.93333333
,03.11.2002,76.475
,04.11.2002,76.35
,05.11.2002,65.925
,06.11.2002,65.61666667
,07.11.2002,50.19166667
,08.11.2002,50.79166667
,09.11.2002,58.275
,10.11.2002,41.60833333
,11.11.2002,58.73333333
,12.11.2002,54.44166667
,13.11.2002,55.55
,14.11.2002,74.96666667
,15.11.2002,65.975
,16.11.2002,56.875
,17.11.2002,31.35833333
,18.11.2002,45.79166667
,19.11.2002,33.03333333
,20.11.2002,48.95833333
,21.11.2002,55.29166667
,22.11.2002,45.18333333
,23.11.2002,69.95
,24.11.2002,96.225
,25.11.2002,90.15
,26.11.2002,88.075
,27.11.2002,73.4
,28.11.2002,66.85
,29.11.2002,61.475
,30.11.2002,67.43333333
,01.12.2002,61.21666667
,02.12.2002,60.53333333
,03.12.2002,97.83333333
,04.12.2002,98.3
,05.12.2002,83.04166667
,06.12.2002,58.875
,07.12.2002,61.275
,08.12.2002,69.94166667
,09.12.2002,57.95
,10.12.2002,32.75833333
,11.12.2002,42.51666667
,12.12.2002,52.81666667
,13.12.2002,42.825
,14.12.2002,46.26666667
,15.12.2002,47.93333333
,16.12.2002,51.16666667
,17.12.2002,54.36666667
,18.12.2002,73.00833333
,19.12.2002,46.15833333
,20.12.2002,48.60833333
,21.12.2002,56.89166667
,22.12.2002,67.15833333
,23.12.2002,74.41666667
,24.12.2002,84.725
,25.12.2002,71.2
,26.12.2002,52.65833333
,27.12.2002,39.775
,28.12.2002,46.98333333
,29.12.2002,36.7
,30.12.2002,37.725
,31.12.2002,44.85
,01.01.2003,61.06666667
,02.01.2003,52.70833333
,03.01.2003,42.6
,04.01.2003,60.78333333
,05.01.2003,62.9
,06.01.2003,77.23333333
,07.01.2003,38.64166667
,08.01.2003,28.9
,09.01.2003,47.69166667
,10.01.2003,65.6
,11.01.2003,63.23333333
,12.01.2003,62.33333333
,13.01.2003,49.55833333
,14.01.2003,72.425
,15.01.2003,70.43333333
,16.01.2003,51.35833333
,17.01.2003,72.34166667
,18.01.2003,58.35
,19.01.2003,30.71666667
,20.01.2003,26.125
,21.01.2003,83.76666667
,22.01.2003,99
,23.01.2003,87.025
,24.01.2003,79.55833333
,25.01.2003,51.85833333
,26.01.2003,58.13333333
,27.01.2003,38.95833333
,28.01.2003,74.35
,29.01.2003,76.05833333
,30.01.2003,55.69166667
,31.01.2003,61.48333333
,01.02.2003,24.95
,02.02.2003,71.03333333
,03.02.2003,74.65833333
,04.02.2003,74.425
,05.02.2003,90.725
,06.02.2003,81.76666667
,07.02.2003,69.01666667
,08.02.2003,61.85
,09.02.2003,78.51666667
,10.02.2003,52.39166667
,11.02.2003,73.34166667
,12.02.2003,60.39166667
,13.02.2003,62.325
,14.02.2003,67.91666667
,15.02.2003,90.15833333
,16.02.2003,82.30833333
,17.02.2003,31.96666667
,18.02.2003,52.49166667
,19.02.2003,69.85833333
,20.02.2003,42.99166667
,21.02.2003,49.93333333
,22.02.2003,75.76666667
,23.02.2003,89.35
,24.02.2003,83.99166667
,25.02.2003,85.44166667
,26.02.2003,89.55
,27.02.2003,96.34166667
,28.02.2003,95.125
,01.03.2003,80.45833333
,02.03.2003,70.61666667
,03.03.2003,49.64166667
,04.03.2003,90.79166667
,05.03.2003,71.79166667
,06.03.2003,43.54166667
,07.03.2003,56.2
,08.03.2003,49.65
,09.03.2003,54.15833333
,10.03.2003,40.16666667
,11.03.2003,36.45833333
,12.03.2003,34.80833333
,13.03.2003,31.79166667
,14.03.2003,25.55
,15.03.2003,22.7
,16.03.2003,37.03333333
,17.03.2003,85.59166667
,18.03.2003,99
,19.03.2003,93.34166667
,20.03.2003,83.15
,21.03.2003,82.7
,22.03.2003,59.05833333
,23.03.2003,52.85833333
,24.03.2003,93.85833333
,25.03.2003,63
,26.03.2003,58.51666667
,27.03.2003,66.16666667
,28.03.2003,56.04166667
,29.03.2003,59.94166667
,30.03.2003,53.68333333
,31.03.2003,38.06666667
,01.04.2003,24.75
,02.04.2003,24.31666667
,03.04.2003,49.33333333
,04.04.2003,36.95833333
,05.04.2003,84.575
,06.04.2003,97.475
,07.04.2003,86.69166667
,08.04.2003,66.03333333
,09.04.2003,36.20833333
,10.04.2003,25.20833333
,11.04.2003,43.475
,12.04.2003,29.625
,13.04.2003,22.04166667
,14.04.2003,22.75
,15.04.2003,49.95
,16.04.2003,46.76666667
,17.04.2003,68.76666667
,18.04.2003,66.96666667
,19.04.2003,68.7
,20.04.2003,56.9
,21.04.2003,62.49166667
,22.04.2003,74.55
,23.04.2003,98.7
,24.04.2003,97.68333333
,25.04.2003,94.40833333
,26.04.2003,69.31666667
,27.04.2003,55.73333333
,28.04.2003,84.25833333
,29.04.2003,85.15833333
,30.04.2003,82.96666667
,01.05.2003,79.2
,02.05.2003,70.64166667
,03.05.2003,53.96666667
,04.05.2003,42.875
,05.05.2003,39.73333333
,06.05.2003,58.9
,07.05.2003,66.65
,08.05.2003,86.14166667
,09.05.2003,93.425
,10.05.2003,95.10833333
,11.05.2003,83.15
,12.05.2003,64.975
,13.05.2003,46.21666667
,14.05.2003,46.85833333
,15.05.2003,70.25833333
,16.05.2003,68.76666667
,17.05.2003,56.24166667
,18.05.2003,59.775
,19.05.2003,66.69166667
,20.05.2003,60.525
,21.05.2003,52.75
,22.05.2003,51.525
,23.05.2003,75.45
,24.05.2003,81.7
,25.05.2003,85.66666667
,26.05.2003,83.775
,27.05.2003,68.63333333
,28.05.2003,72.05
,29.05.2003,43.1
,30.05.2003,59.94166667
,31.05.2003,90.53333333
,01.06.2003,72.6
,02.06.2003,73.45833333
,03.06.2003,83.11666667
,04.06.2003,95.84166667
,05.06.2003,81.20833333
,06.06.2003,85.18333333
,07.06.2003,69.78333333
,08.06.2003,61.53333333
,09.06.2003,65.54166667
,10.06.2003,74.275
,11.06.2003,57.55833333
,12.06.2003,58.475
,13.06.2003,76.15833333
,14.06.2003,68.39166667
,15.06.2003,63.05833333
,16.06.2003,64.4
,17.06.2003,81.91666667
,18.06.2003,87.93333333
,19.06.2003,83.4
,20.06.2003,79.33333333
,21.06.2003,53.025
,22.06.2003,57.66666667
,23.06.2003,66.525
,24.06.2003,86.25833333
,25.06.2003,73.65833333
,26.06.2003,49.80833333
,27.06.2003,41.78333333
,28.06.2003,52.00833333
,29.06.2003,82.15833333
,30.06.2003,63.06666667
,01.07.2003,46.16666667
,02.07.2003,26.61666667
,03.07.2003,22.21666667
,04.07.2003,20.20833333
,05.07.2003,22.2
,06.07.2003,27.05833333
,07.07.2003,49.9
,08.07.2003,36.125
,09.07.2003,37.30833333
,10.07.2003,30.20833333
,11.07.2003,42.41666667
,12.07.2003,52.475
,13.07.2003,33.025
,14.07.2003,22.86666667
,15.07.2003,46.75833333
,16.07.2003,34.94166667
,17.07.2003,29.66666667
,18.07.2003,42.90833333
,19.07.2003,58.53333333
,20.07.2003,47.625
,21.07.2003,35.29166667
,22.07.2003,59.30833333
,23.07.2003,50.13333333
