@T,Climate,,,,,
descr,solar radiation,,,,,
unit,MJ/m2,,,,,
missing_val,-9999,,,,,
date_start,01.01.1990,,,,,
date_end,31.12.2008,,,,,
date_format,dd.MM.yyyy,,,,,
,,,,,,
@H,date,solrad[1],solrad[2],solrad[3],solrad[4],solrad[5]
name,,waterloo,ame,ass,blg,cme
ID,,1,2,3,4,5
elevation,,287,276,275,266,273
,03.04.2004,19.92,-9999,19.335,-9999,-9999
,04.04.2004,22.93,-9999,19.182,-9999,-9999
,05.04.2004,15.19,-9999,23.471,-9999,-9999
,06.04.2004,14.27,-9999,13.818,-9999,-9999
,07.04.2004,20.63,-9999,21.486,-9999,-9999
,08.04.2004,14.14,-9999,16.066,-9999,-9999
,09.04.2004,15.1,-9999,19.147,-9999,-9999
,10.04.2004,9.5,-9999,18.873,-9999,-9999
,11.04.2004,14.18,-9999,14.453,-9999,-9999
,12.04.2004,12.68,-9999,15.029,-9999,-9999
,13.04.2004,13.18,-9999,9.994,-9999,-9999
,14.04.2004,19.71,-9999,24.294,-9999,-9999
,15.04.2004,17.91,-9999,21.903,-9999,-9999
,16.04.2004,13.43,-9999,19.64,-9999,-9999
,17.04.2004,13.35,-9999,19.684,-9999,-9999
,18.04.2004,19.04,-9999,22.028,-9999,-9999
,19.04.2004,17.87,-9999,15.724,-9999,-9999
,20.04.2004,16.9,-9999,11.811,-9999,-9999
,21.04.2004,19.37,-9999,9.778,-9999,-9999
,22.04.2004,14.23,-9999,13.348,-9999,-9999
,23.04.2004,16.82,-9999,21.709,-9999,-9999
,24.04.2004,13.01,-9999,19.644,-9999,-9999
,25.04.2004,18.79,-9999,10.713,-9999,-9999
,26.04.2004,23.35,-9999,21.333,-9999,-9999
,27.04.2004,23.05,-9999,17.112,-9999,-9999
,28.04.2004,15.36,-9999,22.653,-9999,-9999
,29.04.2004,9.29,-9999,21.587,-9999,-9999
,30.04.2004,21.59,-9999,17.284,-9999,-9999
,01.05.2004,21.46,-9999,3.955,-9999,-9999
,02.05.2004,15.19,-9999,14.098,-9999,-9999
,03.05.2004,16.9,-9999,26.049,-9999,-9999
,04.05.2004,20.96,-9999,17.218,-9999,-9999
,05.05.2004,22.97,-9999,26.022,-9999,-9999
,06.05.2004,31,-9999,22.657,-9999,-9999
,07.05.2004,20.17,-9999,12.532,-9999,-9999
,08.05.2004,12.97,-9999,23.136,-9999,-9999
,09.05.2004,14.23,-9999,22.174,-9999,-9999
,10.05.2004,24.23,-9999,22.825,-9999,-9999
,11.05.2004,17.82,-9999,15.596,-9999,-9999
,12.05.2004,23.89,-9999,23.854,-9999,-9999
,13.05.2004,21.38,-9999,11.93,-9999,-9999
,14.05.2004,20.29,-9999,9.282,-9999,-9999
,15.05.2004,27.78,-9999,9.395,-9999,-9999
,16.05.2004,20.29,-9999,25.584,-9999,-9999
,17.05.2004,16.95,-9999,18.672,-9999,-9999
,18.05.2004,21.46,-9999,12.596,-9999,-9999
,19.05.2004,11.3,-9999,22.306,-9999,-9999
,20.05.2004,14.85,-9999,10.799,-9999,-9999
,21.05.2004,15.36,-9999,11.187,-9999,-9999
,22.05.2004,24.27,-9999,17.552,-9999,-9999
,23.05.2004,20.63,-9999,11.057,-9999,-9999
,24.05.2004,29.33,-9999,15.542,-9999,-9999
,25.05.2004,18.79,-9999,18.386,-9999,-9999
,26.05.2004,15.23,-9999,24.292,-9999,-9999
,27.05.2004,24.48,-9999,15.427,-9999,-9999
,28.05.2004,29.96,-9999,20.1,-9999,-9999
,29.05.2004,20.92,-9999,12.636,-9999,-9999
,30.05.2004,20.71,-9999,12.024,-9999,-9999
,31.05.2004,24.64,-9999,20.259,-9999,-9999
,01.06.2004,23.14,-9999,26.233,-9999,-9999
,02.06.2004,25.9,-9999,14.278,-9999,-9999
,03.06.2004,21.05,-9999,26.651,-9999,-9999
,04.06.2004,26.99,-9999,24.823,-9999,-9999
,05.06.2004,24.48,-9999,27.091,-9999,-9999
,06.06.2004,25.56,-9999,14.737,-9999,-9999
,07.06.2004,17.15,-9999,26.202,-9999,-9999
,08.06.2004,26.4,-9999,25.466,-9999,-9999
,09.06.2004,13.31,-9999,17.431,-9999,-9999
,10.06.2004,24.77,-9999,8.145,-9999,-9999
,11.06.2004,19.41,-9999,5.708,-9999,-9999
,12.06.2004,29.75,-9999,15.835,-9999,-9999
,13.06.2004,9.87,-9999,12.178,-9999,-9999
,14.06.2004,27.28,-9999,21.308,-9999,-9999
,15.06.2004,13.51,-9999,25.626,-9999,-9999
,16.06.2004,18.91,-9999,8.736,-9999,-9999
,17.06.2004,18.79,-9999,17.923,-9999,-9999
,18.06.2004,26.23,-9999,22.332,-9999,-9999
,19.06.2004,21.59,-9999,28.185,-9999,-9999
,20.06.2004,17.28,-9999,25.92,-9999,-9999
,21.06.2004,21,-9999,16.891,-9999,-9999
,22.06.2004,27.61,-9999,20.584,-9999,-9999
,23.06.2004,19.16,-9999,26.908,-9999,-9999
,24.06.2004,16.07,-9999,20.125,-9999,-9999
,25.06.2004,27.82,-9999,24.028,-9999,-9999
,26.06.2004,16.74,-9999,27.129,-9999,-9999
,27.06.2004,29.66,-9999,25.349,-9999,-9999
,28.06.2004,9.67,-9999,15.489,-9999,-9999
,29.06.2004,16.82,-9999,27.42,-9999,-9999
,30.06.2004,25.9,-9999,25.619,-9999,-9999
,01.07.2004,21.88,-9999,26.982,-9999,-9999
,02.07.2004,-9999,-9999,26.765,-9999,-9999
,03.07.2004,-9999,-9999,19.267,-9999,-9999
,04.07.2004,-9999,-9999,18.268,-9999,-9999
,05.07.2004,-9999,-9999,27.041,-9999,-9999
,06.07.2004,-9999,-9999,24.102,-9999,-9999
,07.07.2004,-9999,-9999,20.138,-9999,-9999
,08.07.2004,-9999,-9999,28.295,-9999,-9999
,09.07.2004,-9999,-9999,26.087,-9999,-9999
,10.07.2004,-9999,-9999,16.736,-9999,-9999
,11.07.2004,-9999,-9999,19.193,-9999,-9999
,12.07.2004,-9999,-9999,19.417,-9999,-9999
,13.07.2004,-9999,-9999,20.278,-9999,-9999
,14.07.2004,-9999,-9999,22.69,-9999,-9999
,15.07.2004,-9999,-9999,26.013,-9999,-9999
,16.07.2004,-9999,-9999,17.257,-9999,-9999
,17.07.2004,-9999,-9999,18.275,-9999,-9999
,18.07.2004,-9999,-9999,24.183,-9999,-9999
,19.07.2004,-9999,-9999,21.262,-9999,-9999
,20.07.2004,-9999,-9999,21.504,-9999,-9999
,21.07.2004,-9999,-9999,20.824,-9999,-9999
,22.07.2004,-9999,-9999,18.391,-9999,-9999
,23.07.2004,-9999,-9999,26.026,-9999,-9999
,24.07.2004,-9999,-9999,25.022,-9999,-9999
,25.07.2004,-9999,-9999,14.828,-9999,-9999
,26.07.2004,-9999,-9999,10.543,-9999,-9999
,27.07.2004,-9999,-9999,10.706,-9999,-9999
,28.07.2004,-9999,-9999,26.208,-9999,-9999
,29.07.2004,-9999,-9999,17.481,-9999,-9999
,30.07.2004,-9999,-9999,7.51,-9999,-9999
,31.07.2004,-9999,-9999,21.427,-9999,-9999
,01.08.2004,-9999,-9999,25.218,-9999,-9999
,02.08.2004,-9999,-9999,23.554,-9999,-9999
,03.08.2004,-9999,-9999,23.502,-9999,-9999
,04.08.2004,-9999,-9999,6.598,-9999,-9999
,05.08.2004,-9999,-9999,24.28,-9999,-9999
,06.08.2004,-9999,-9999,25.826,-9999,-9999
,07.08.2004,-9999,-9999,24.115,-9999,-9999
,08.08.2004,-9999,-9999,20.628,-9999,-9999
,09.08.2004,-9999,-9999,21.027,-9999,-9999
,10.08.2004,-9999,-9999,15.753,-9999,-9999
,11.08.2004,-9999,-9999,19.43,-9999,-9999
,12.08.2004,-9999,-9999,17.014,-9999,-9999
,13.08.2004,-9999,-9999,12.927,-9999,-9999
,14.08.2004,-9999,-9999,15.424,-9999,-9999
,15.08.2004,-9999,-9999,10.276,-9999,-9999
,16.08.2004,-9999,-9999,23.388,-9999,-9999
,17.08.2004,-9999,-9999,19.842,-9999,-9999
,18.08.2004,-9999,-9999,12.188,-9999,-9999
,19.08.2004,-9999,-9999,6.378,-9999,-9999
,20.08.2004,-9999,-9999,4.809,-9999,-9999
,21.08.2004,-9999,-9999,23.527,-9999,-9999
,22.08.2004,-9999,-9999,21.785,-9999,-9999
,23.08.2004,-9999,-9999,22.916,-9999,-9999
,24.08.2004,-9999,-9999,16.357,-9999,-9999
,25.08.2004,-9999,-9999,17.934,-9999,-9999
,26.08.2004,-9999,-9999,15.074,-9999,-9999
,27.08.2004,-9999,-9999,11.719,-9999,-9999
,28.08.2004,-9999,-9999,12.325,-9999,-9999
,29.08.2004,-9999,-9999,5.758,-9999,-9999
,30.08.2004,-9999,-9999,18.105,-9999,-9999
,31.08.2004,-9999,-9999,22.243,-9999,-9999
,01.09.2004,-9999,-9999,21.769,-9999,-9999
,02.09.2004,-9999,-9999,19.803,-9999,-9999
,03.09.2004,-9999,-9999,8.087,-9999,-9999
,04.09.2004,-9999,-9999,17.934,-9999,-9999
,05.09.2004,-9999,-9999,18.028,-9999,-9999
,06.09.2004,-9999,-9999,19.077,-9999,-9999
,07.09.2004,-9999,-9999,20.927,-9999,-9999
,08.09.2004,-9999,-9999,13.108,-9999,-9999
,09.09.2004,-9999,-9999,21.068,-9999,-9999
,10.09.2004,-9999,-9999,20.983,-9999,-9999
,11.09.2004,-9999,-9999,19.292,-9999,-9999
,12.09.2004,-9999,-9999,19.989,-9999,-9999
,13.09.2004,-9999,-9999,17.711,-9999,-9999
,14.09.2004,-9999,-9999,15.575,-9999,-9999
,15.09.2004,-9999,-9999,17.666,-9999,-9999
,16.09.2004,-9999,-9999,16.017,-9999,-9999
,17.09.2004,-9999,-9999,17.32,-9999,-9999
,18.09.2004,-9999,-9999,18.982,-9999,-9999
,19.09.2004,-9999,-9999,19.535,-9999,-9999
,20.09.2004,-9999,-9999,19.57,-9999,-9999
,21.09.2004,-9999,-9999,19.768,-9999,-9999
,22.09.2004,-9999,-9999,18.382,-9999,-9999
,23.09.2004,-9999,-9999,17.466,-9999,-9999
,24.09.2004,-9999,-9999,11.39,-9999,-9999
,25.09.2004,-9999,-9999,14.552,-9999,-9999
,26.09.2004,-9999,-9999,10.221,-9999,-9999
,27.09.2004,-9999,-9999,17.814,-9999,-9999
,28.09.2004,-9999,-9999,4.241,-9999,-9999
,29.09.2004,-9999,-9999,14.571,-9999,-9999
,30.09.2004,-9999,-9999,18.094,-9999,-9999
,01.10.2004,-9999,-9999,15.244,-9999,-9999
,02.10.2004,-9999,-9999,16.339,-9999,-9999
,03.10.2004,-9999,-9999,17.6,-9999,-9999
,04.10.2004,-9999,-9999,16.301,-9999,-9999
,05.10.2004,-9999,-9999,17.268,-9999,-9999
,06.10.2004,-9999,-9999,16.693,-9999,-9999
,07.10.2004,-9999,-9999,14.221,-9999,-9999
,08.10.2004,-9999,-9999,10.384,-9999,-9999
,09.10.2004,-9999,-9999,16.241,-9999,-9999
,10.10.2004,-9999,-9999,16.607,-9999,-9999
,11.10.2004,-9999,-9999,15.635,-9999,-9999
,12.10.2004,-9999,-9999,8.539,-9999,-9999
,13.10.2004,-9999,-9999,4.538,-9999,-9999
,14.10.2004,-9999,-9999,11.894,-9999,-9999
,15.10.2004,-9999,-9999,1.481,-9999,-9999
,16.10.2004,-9999,-9999,5.703,-9999,-9999
,17.10.2004,-9999,-9999,8.512,-9999,-9999
,18.10.2004,-9999,-9999,2.65,-9999,-9999
,19.10.2004,-9999,-9999,2.229,-9999,-9999
,20.10.2004,-9999,-9999,5.72,-9999,-9999
,21.10.2004,-9999,0,4.402,0,-9999
,22.10.2004,-9999,0,9.748,10.454,-9999
,23.10.2004,-9999,0.66,1.674,1.872,-9999
,24.10.2004,-9999,2.13,5.262,6.772,-9999
,25.10.2004,-9999,0.02,13.249,15.621,-9999
,26.10.2004,-9999,0,7.621,11.32,-9999
,27.10.2004,-9999,5.52,10.774,6.707,-9999
,28.10.2004,-9999,7.22,8.228,9.653,-9999
,29.10.2004,-9999,1.63,1.926,2.423,-9999
,30.10.2004,-9999,10.05,11.316,12.806,-9999
,31.10.2004,-9999,8.74,10.372,12.133,-9999
,01.11.2004,-9999,2.2,2.596,1.991,-9999
,02.11.2004,-9999,0.73,1.57,0.886,-9999
,03.11.2004,-9999,4.02,4.69,5.099,-9999
,04.11.2004,-9999,1.08,1.322,1.321,-9999
,05.11.2004,-9999,8.94,10.235,10.934,-9999
,06.11.2004,-9999,9.88,11.398,12.88,-9999
,07.11.2004,-9999,9.26,10.596,12.309,-9999
,08.11.2004,-9999,9.24,11.154,12.997,-9999
,09.11.2004,-9999,5.67,6.54,7.995,-9999
,10.11.2004,-9999,6.13,6.912,7.395,-9999
,11.11.2004,-9999,2.32,2.442,2.15,-9999
,12.11.2004,-9999,9.94,11.316,12.85,-9999
,13.11.2004,-9999,9.66,10.985,12.52,-9999
,14.11.2004,-9999,9.33,10.544,11.883,-9999
,15.11.2004,-9999,4.33,5.205,5.273,-9999
,16.11.2004,-9999,1.92,2.4,2.656,-9999
,17.11.2004,-9999,1.16,1.466,1.212,-9999
,18.11.2004,-9999,1.87,1.912,1.984,-9999
,19.11.2004,-9999,1.02,1.256,1.406,-9999
,20.11.2004,-9999,1.15,1.456,1.818,-9999
,21.11.2004,-9999,4.5,6.24,7.217,-9999
,22.11.2004,-9999,6.66,7.526,7.593,-9999
,23.11.2004,-9999,1.61,1.886,2.211,-9999
,24.11.2004,-9999,0.55,0.717,0.641,-9999
,25.11.2004,-9999,7.52,7.997,8.778,-9999
,26.11.2004,-9999,2.39,2.824,3.438,-9999
,27.11.2004,-9999,0.9,1.084,1.019,-9999
,28.11.2004,-9999,3.93,4.603,5.261,-9999
,29.11.2004,-9999,1.87,2.191,2.333,-9999
,30.11.2004,-9999,1.08,1.425,1.594,-9999
,01.12.2004,-9999,7.85,9.582,10.415,-9999
,02.12.2004,-9999,4.83,5.745,6.177,-9999
,03.12.2004,-9999,6.63,7.878,9.611,-9999
,04.12.2004,-9999,5.2,6.334,7.725,-9999
,05.12.2004,-9999,3.94,4.427,5.951,-9999
,06.12.2004,-9999,0.85,1.137,1.201,-9999
,07.12.2004,-9999,2.1,2.187,2.05,-9999
,08.12.2004,-9999,4.14,4.69,6.364,-9999
,09.12.2004,-9999,3.03,3.116,3.649,-9999
,10.12.2004,-9999,0.85,1.082,1.006,-9999
,11.12.2004,-9999,2.59,3.103,3.169,-9999
,12.12.2004,-9999,1.39,1.614,1.769,-9999
,13.12.2004,-9999,4.26,3.855,4.334,-9999
,14.12.2004,-9999,6.31,6.686,7.705,-9999
,15.12.2004,-9999,7.58,8.095,10.027,-9999
,16.12.2004,-9999,5.18,5.414,6.64,-9999
,17.12.2004,-9999,3.27,3.86,5.576,-9999
,18.12.2004,-9999,2.22,2.483,3.11,-9999
,19.12.2004,-9999,6.63,7.318,8.861,-9999
,20.12.2004,-9999,3.79,3.877,4.682,-9999
,21.12.2004,-9999,6.29,6.514,7.992,-9999
,22.12.2004,-9999,1.69,1.749,2.164,-9999
,23.12.2004,-9999,7.2,7.228,8.856,-9999
,24.12.2004,-9999,7.62,8.005,10.048,-9999
,25.12.2004,-9999,4.48,4.754,5.747,-9999
,26.12.2004,-9999,4.29,4.493,5.236,-9999
,27.12.2004,-9999,5.85,5.586,7.777,-9999
,28.12.2004,-9999,5.03,5.477,6.845,-9999
,29.12.2004,-9999,6.73,6.996,8.931,-9999
,30.12.2004,-9999,2.34,2.396,3.02,-9999
,31.12.2004,-9999,3.66,3.656,4.946,-9999
,01.01.2005,-9999,1.75,1.756,1.881,-9999
,02.01.2005,-9999,0.87,0.923,1.225,-9999
,03.01.2005,-9999,0.82,0.807,0.905,-9999
,04.01.2005,-9999,1.48,1.64,2.189,-9999
,05.01.2005,-9999,1.14,1.179,1.138,-9999
,06.01.2005,-9999,1.83,1.9,2.21,-9999
,07.01.2005,-9999,2.55,2.752,2.663,-9999
,08.01.2005,-9999,3.56,0.945,2.992,-9999
,09.01.2005,-9999,3.76,2.522,4.415,-9999
,10.01.2005,-9999,4.48,4.621,5.765,-9999
,11.01.2005,-9999,1.84,1.612,1.706,-9999
,12.01.2005,-9999,3.04,2.76,3.478,-9999
,13.01.2005,-9999,0.82,0.933,1.121,-9999
,14.01.2005,-9999,7.28,7.348,9.313,-9999
,15.01.2005,-9999,8.21,8.618,10.481,-9999
,16.01.2005,-9999,6.85,7.3,10.139,-9999
,17.01.2005,-9999,6.78,7.091,8.711,-9999
,18.01.2005,-9999,8.36,8.811,10.984,-9999
,19.01.2005,-9999,2.61,2.817,3.061,-9999
,20.01.2005,-9999,4.32,4.601,5.171,-9999
,21.01.2005,-9999,9.17,9.637,12.23,-9999
,22.01.2005,-9999,5.95,6.284,7.709,-9999
,23.01.2005,-9999,9.67,10.167,12.655,-9999
,24.01.2005,-9999,7.46,7.617,9.787,-9999
,25.01.2005,-9999,7.57,7.975,10.381,-9999
,26.01.2005,-9999,4.05,4.394,4.783,-9999
,27.01.2005,-9999,10.17,10.531,13.246,-9999
,28.01.2005,-9999,9.05,9.613,11.8,-9999
,29.01.2005,-9999,4.2,4.334,5.01,-9999
,30.01.2005,-9999,8.86,9.26,11.585,-9999
,31.01.2005,-9999,7.39,7.589,10.105,-9999
,01.02.2005,-9999,7.31,7.67,10.582,-9999
,02.02.2005,-9999,9.24,9.128,11.905,-9999
,03.02.2005,-9999,9.96,10.435,13.119,-9999
,04.02.2005,-9999,9.3,9.503,11.569,-9999
,05.02.2005,-9999,8.15,8.442,10.834,-9999
,06.02.2005,-9999,5.64,5.904,7.178,-9999
,07.02.2005,-9999,1.13,1.191,1.317,-9999
,08.02.2005,-9999,2.32,2.438,2.784,-9999
,09.02.2005,-9999,2.06,1.319,2.94,-9999
,10.02.2005,-9999,11.1,9.084,14.281,-9999
,11.02.2005,-9999,5.37,5.916,6.547,-9999
,12.02.2005,-9999,11.39,12.03,14.593,-9999
,13.02.2005,-9999,2.56,2.6,2.83,-9999
,14.02.2005,-9999,1.83,2.137,2.419,-9999
,15.02.2005,-9999,6.63,7.075,8.361,-9999
,16.02.2005,-9999,7.15,4.871,8.397,-9999
,17.02.2005,-9999,8.62,9.176,11.405,-9999
,18.02.2005,-9999,8.28,9.058,11.386,-9999
,19.02.2005,-9999,9.58,9.741,12.079,-9999
,20.02.2005,-9999,2.02,2.161,2.444,-9999
,21.02.2005,-9999,2.32,2.574,3.065,-9999
,22.02.2005,-9999,3.03,3.024,3.416,-9999
,23.02.2005,-9999,10.61,12.196,14.754,-9999
,24.02.2005,-9999,11.08,11.901,14.154,-9999
,25.02.2005,-9999,4.6,4.647,5.362,-9999
,26.02.2005,-9999,14.19,14.769,18.281,-9999
,27.02.2005,-9999,10.14,10.611,12.667,-9999
,28.02.2005,-9999,3.4,3.606,3.995,-9999
,01.03.2005,-9999,7.54,8.14,9.544,-9999
,02.03.2005,-9999,11.93,11.97,14.776,-9999
,03.03.2005,-9999,15.51,16.139,19.204,-9999
,04.03.2005,-9999,9.82,11.493,13.452,-9999
,05.03.2005,-9999,12.44,11.326,15.895,-9999
,06.03.2005,-9999,14.42,15.238,18.808,-9999
,07.03.2005,-9999,4.15,5.051,5.238,-9999
,08.03.2005,-9999,9.29,10.17,10.079,-9999
,09.03.2005,-9999,11.64,10.437,14.035,-9999
,10.03.2005,-9999,7.48,7.701,9.03,-9999
,11.03.2005,-9999,13.39,13.227,16.53,-9999
,12.03.2005,-9999,13.42,12.679,14.288,-9999
,13.03.2005,-9999,16.85,17.029,21.238,-9999
,14.03.2005,-9999,11.08,11.455,14.023,-9999
,15.03.2005,-9999,15.07,14.195,18.678,-9999
,16.03.2005,-9999,16.38,16.006,20.768,-9999
,17.03.2005,-9999,9.38,8.752,9.92,-9999
,18.03.2005,-9999,13.67,14.503,18.832,-9999
,19.03.2005,-9999,1.96,1.646,2.823,-9999
,20.03.2005,-9999,2.69,2.92,3.624,-9999
,21.03.2005,-9999,10.21,9.248,12.476,-9999
,22.03.2005,-9999,11.01,11.88,15.347,-9999
,23.03.2005,-9999,3.47,3.697,4.949,-9999
,24.03.2005,-9999,16.63,16.929,21.827,-9999
,25.03.2005,-9999,3.44,3.192,3.824,-9999
,26.03.2005,-9999,5.81,5.421,6.778,-9999
,27.03.2005,-9999,5.05,4.983,6.07,-9999
,28.03.2005,-9999,15.99,17.268,21.391,-9999
,29.03.2005,-9999,16.4,16.458,20.653,-9999
,30.03.2005,-9999,17.19,17.426,22.541,-9999
,31.03.2005,-9999,2.2,2.073,2.613,-9999
,01.04.2005,-9999,8.15,7.329,10.167,-9999
,02.04.2005,-9999,9.27,9.817,12.512,-9999
,03.04.2005,-9999,20.72,19.991,26.57,-9999
,04.04.2005,-9999,19.3,19.755,24.623,-9999
,05.04.2005,-9999,18.49,18.212,22.919,-9999
,06.04.2005,-9999,14.78,14.632,17.74,-9999
,07.04.2005,-9999,2.49,1.915,2.871,-9999
,08.04.2005,-9999,20.33,20.789,26.083,-9999
,09.04.2005,-9999,19.89,20.35,25.147,-9999
,10.04.2005,-9999,19.41,19.033,22.196,-9999
,11.04.2005,-9999,18.8,19.15,22.861,-9999
,12.04.2005,-9999,8.49,8.667,9.865,-9999
,13.04.2005,-9999,21.34,22.112,27.374,-9999
,14.04.2005,-9999,21.23,21.626,27.254,-9999
,15.04.2005,-9999,21.44,21.655,27.458,-9999
,16.04.2005,-9999,21.17,21.633,27.003,-9999
,17.04.2005,-9999,9.78,10.099,15.026,-9999
,18.04.2005,-9999,17.15,16.885,21.32,-9999
,19.04.2005,-9999,18.74,19.899,22.87,-9999
,20.04.2005,-9999,13.4,14.922,19.237,-9999
,21.04.2005,-9999,16.3,16.199,19.555,0.44
,22.04.2005,-9999,1.93,2.414,2.245,2.47
,23.04.2005,-9999,6.46,7.354,6.085,8.29
,24.04.2005,-9999,5.62,8.056,6.814,9.87
,25.04.2005,-9999,22.42,32.057,24.959,34.92
,26.04.2005,-9999,6.86,8.617,7.713,9.89
,27.04.2005,-9999,10.34,14.29,11.612,14.26
,28.04.2005,-9999,16.86,21.922,18.053,23.21
,29.04.2005,-9999,12.24,16.226,13.213,17.81
,30.04.2005,-9999,13.57,18.71,14.369,19.86
,01.05.2005,-9999,16.03,21.44,18.009,24.05
,02.05.2005,-9999,14.94,19.972,15.638,20.51
,03.05.2005,-9999,10.32,13.216,10.687,14.32
,04.05.2005,-9999,26.93,36.027,29.749,39.63
,05.05.2005,-9999,24.39,33.194,28.125,38.18
,06.05.2005,-9999,23.7,29.924,24.099,34.89
,07.05.2005,-9999,19.91,27.087,21.152,30.3
,08.05.2005,-9999,25.27,32.616,27.147,34.03
,09.05.2005,-9999,19.78,25.523,21.837,27.44
,10.05.2005,-9999,23.64,31.925,29.644,33.83
,11.05.2005,-9999,11.21,14.113,15.694,16.32
,12.05.2005,-9999,12.82,16.091,15.441,17.82
,13.05.2005,-9999,20.62,27.062,26.752,29.89
,14.05.2005,-9999,10.92,15.097,14.345,15.07
,15.05.2005,-9999,11.28,15.995,15.031,15.97
,16.05.2005,-9999,15.05,21.695,22.835,24.74
,17.05.2005,-9999,25.52,32.524,30.872,38.6
,18.05.2005,-9999,18.48,24.452,26.281,28.14
,19.05.2005,-9999,2.27,2.862,3.049,3.51
,20.05.2005,-9999,26.37,32.433,35.176,37.01
,21.05.2005,-9999,26.38,35.753,36.667,39.45
,22.05.2005,-9999,10.56,13.763,13.449,15.37
,23.05.2005,-9999,18.21,22.513,23.015,26.6
,24.05.2005,-9999,18.98,25.45,23.814,28.43
,25.05.2005,-9999,25.92,37.591,37.967,39.65
,26.05.2005,-9999,17.9,26.581,23.842,27.74
,27.05.2005,-9999,23.48,33.112,32.263,35.71
,28.05.2005,-9999,17.4,23.878,24.22,23.59
,29.05.2005,-9999,19.53,27.698,27.086,30.18
,30.05.2005,-9999,22.81,31.177,34.144,38.22
,31.05.2005,-9999,23.58,30.839,30.974,35.87
,01.06.2005,-9999,23.49,31.599,33.583,33.6
,02.06.2005,-9999,14.76,20.273,19.463,20.95
,03.06.2005,-9999,15.98,19.359,20.708,24.39
,04.06.2005,-9999,20,28.603,30.268,29.12
,05.06.2005,-9999,22.29,30.011,30.028,31.6
,06.06.2005,-9999,25.3,36.738,35.686,33.94
,07.06.2005,-9999,24.53,32.83,32.281,35.88
,08.06.2005,-9999,21.86,24.563,33.627,32.09
,09.06.2005,-9999,25.93,33.923,34.252,38.54
,10.06.2005,-9999,16.63,23.053,22.642,22.34
,11.06.2005,-9999,14.31,18.977,18.719,20.02
,12.06.2005,-9999,10.86,13.6,12.647,15.61
,13.06.2005,-9999,20.24,26.835,25.001,27.74
,14.06.2005,-9999,21.49,29.208,28.474,32.6
,15.06.2005,-9999,8.39,13.366,12.275,14.15
,16.06.2005,-9999,23.77,-9999,26.078,36.73
,17.06.2005,-9999,15.56,-9999,16.771,22.65
,18.06.2005,-9999,9.83,-9999,11.282,15.89
,19.06.2005,-9999,21.46,-9999,20.958,28.85
,20.06.2005,-9999,28.01,-9999,29.674,41.09
,21.06.2005,-9999,23.59,-9999,24.601,34.51
,22.06.2005,-9999,28.5,-9999,31.159,41.4
,23.06.2005,-9999,27.62,21.386,29.438,40.14
,24.06.2005,-9999,25.75,33.605,27.514,36.44
,25.06.2005,-9999,24.98,34.566,28.693,38.08
,26.06.2005,-9999,19.67,24.718,19.665,29.21
,27.06.2005,-9999,19.86,30.637,24.953,34.33
,28.06.2005,-9999,17.09,27.812,21.304,29.78
,29.06.2005,-9999,24.12,33.373,25.275,33.26
,30.06.2005,-9999,16.17,22.324,17.863,24.31
,01.07.2005,-9999,27.01,36.917,30.023,40.06
,02.07.2005,-9999,26.84,37.547,30.661,41.22
,03.07.2005,-9999,25.79,34.648,27.199,38.29
,04.07.2005,-9999,24.52,33.144,26.594,35.2
,05.07.2005,-9999,23,29.092,24.613,32.89
,06.07.2005,-9999,18.93,26.71,21.835,27.88
,07.07.2005,-9999,22.76,31.12,24.414,34.98
,08.07.2005,-9999,23.96,32.442,28.054,32.38
,09.07.2005,-9999,25.85,36.643,29.774,39.54
,10.07.2005,-9999,26.72,36.523,30.292,39.69
,11.07.2005,-9999,21.59,27.9,23.499,31.66
,12.07.2005,-9999,14.6,20.835,17.902,24.33
,13.07.2005,-9999,19.35,24.633,18.182,25.65
,14.07.2005,-9999,20.24,28.28,18.653,30.56
,15.07.2005,-9999,15.87,23.626,18.538,21.41
,16.07.2005,-9999,12.32,17.297,13.864,21.3
,17.07.2005,-9999,17.92,25.12,21.448,26.83
,18.07.2005,-9999,13.74,18.167,16.486,19.39
,19.07.2005,-9999,26.76,36.339,29.585,38.06
,20.07.2005,-9999,22.73,31.175,25.579,33.27
,21.07.2005,-9999,21.46,28.802,24.318,33.18
,22.07.2005,-9999,25.41,30.175,25.55,34.65
,23.07.2005,-9999,20.3,27.941,22.513,29.39
,24.07.2005,-9999,21.34,29.182,24.529,30.74
,25.07.2005,-9999,15.63,20.358,16.916,23.4
,26.07.2005,-9999,15.51,22.716,17.838,22.51
,27.07.2005,-9999,21.03,26.728,25.59,30.63
,28.07.2005,-9999,24.65,32.224,27.034,35.79
,29.07.2005,-9999,24.75,32.894,27.296,34.03
,30.07.2005,-9999,20.97,28.751,21.239,32.55
,31.07.2005,-9999,24.76,33.251,28.15,35.84
,01.08.2005,-9999,24.38,33.062,27.689,35.44
,02.08.2005,-9999,23.63,32.293,26.361,34.41
,03.08.2005,-9999,23.75,31.662,26.41,34.62
,04.08.2005,-9999,9.4,12.553,10.246,13.85
,05.08.2005,-9999,18.01,23.624,19.642,26.08
,06.08.2005,-9999,21.17,29.048,24.83,31.28
,07.08.2005,-9999,23.03,30.037,25.88,33.98
,08.08.2005,-9999,20.4,27.061,22.406,31.36
