@T,routing
name,routing_mf.csv
descr,multi-flow routing configuration

@H,from, to, weight
,100,74,1
,101,95,0.39604,72,0.08911,78,0.48515,127,0.0297
,102,115,0.57895,104,0.03509,123,0.38596
,103,-23,0.03448,-5,0.96552
,104,144,0.95434,-10,0.04566
,105,97,1
,106,-22,1
,107,178,1
,108,100,1
,109,116,1
,110,142,0.48553,150,0.51447
,111,128,1
,112,134,1
,113,-9,0.49282,143,0.50718
,114,155,0.92308,156,0.03077,161,0.04615
,115,166,1
,116,167,1
,117,-40,0.40625,147,0.59375
,118,151,0.66667,125,0.33333
,119,137,1
,120,128,1
,121,108,1
,122,134,1
,123,144,1
,124,96,0.40323,144,0.59677
,125,151,1
,126,-15,0.09091,-8,0.90909
,127,141,0.65134,-7,0.34866
,128,-23,0.00115,-13,0.99885
,129,154,1
,130,165,0.08271,207,0.16939,192,0.316,-19,0.42843,217,0.00347
,131,115,1
,132,149,0.16393,-16,0.73361,170,0.10246
,133,196,0.02725,195,0.97275
,134,154,0.12783,-18,0.87217
,135,-46,0.00128,-37,0.99872
,136,187,1
,137,-14,0.9976,-17,0.0024
,138,-17,1
,139,-22,0.00513,-15,0.99487
,140,148,0.53595,-4,0.46405
,141,-28,0.00346,-7,0.99654
,142,-20,1
,143,-9,0.99773,-22,0.00227
,144,-10,0.64404,166,0.35596
,145,280,1
,146,-41,0.00392,-34,0.99608
,147,-40,0.00893,180,0.99107
,148,174,0.33333,-4,0.66667
,149,170,1
,150,142,0.48466,-20,0.51534
,151,150,0.45455,-21,0.00478,-20,0.54067
,152,270,1
,153,168,0.92105,177,0.07895
,154,259,0.22506,-18,0.60401,249,0.17093
,155,156,1
,156,161,1
,157,-32,0.00255,-28,0.99745
,158,-49,0.01149,-47,0.98851
,159,234,1
,160,206,0.51639,-29,0.48361
,161,136,0.74409,187,0.25591
,162,-32,0.98148,-33,0.01852
,163,204,1
,164,165,1
,165,-46,0.00292,-19,0.41983,217,0.57726
,166,-34,0.00128,-10,0.99872
,167,-24,0.06915,171,0.93085
,168,-27,0.12364,213,0.87636
,169,-43,0.07679,203,0.92321
,170,-38,0.00201,-16,0.99799
,171,-36,0.00156,-24,0.99844
,172,-21,0.62848,173,0.37152
,173,-27,0.00541,-21,0.99459
,174,-40,0.00775,-4,0.99225
,175,176,1
,176,172,1
,177,239,0.29024,213,0.00528,168,0.14776,-27,0.55673
,178,-23,1
,179,-56,0.99883,-60,0.00117
,180,-40,0.99807,-57,0.00193
,181,287,0.11799,-53,0.83165,277,0.05036
,182,136,1
,183,-41,0.99465,-38,0.00535
,184,250,1
,185,287,1
,186,161,0.11438,187,0.88562
,187,-25,0.99886,-28,0.00114
,188,223,1
,189,231,1
,190,-67,0.99778,-75,0.00222
,191,304,1
,192,-19,1
,193,197,1
,194,-26,1
,195,169,1
,196,169,1
,197,198,1
,198,186,1
,199,157,1
,200,-27,0.05556,-26,0.94444
,201,240,1
,202,208,1
,203,-50,0.00147,-43,0.99853
,204,-45,0.82375,214,0.17625
,205,-34,0.03226,-33,0.96774
,206,-40,0.00699,-29,0.99301
,207,-19,1
,208,-44,0.51326,276,0.48674
,209,244,1
,210,90,1
,211,212,0.27778,218,0.72222
,212,-31,0.99802,-32,0.00198
,213,-27,0.93035,257,0.06965
,214,-45,0.99732,-51,0.00268
,215,-35,0.99755,-33,0.00245
,216,-36,0.94118,-26,0.05882
,217,-19,0.79061,207,0.20939
,218,212,1
,219,146,1
,220,-38,0.98438,-36,0.01563
,221,-39,0.99574,-26,0.00426
,222,-22,0.94118,-52,0.05882
,223,-52,0.99687,-55,0.00313
,224,295,1
,225,321,1
,226,260,1
,227,-42,0.99836,-41,0.00164
,228,-38,1
,229,194,1
,230,252,1
,231,286,1
,232,308,1
,233,198,1
,234,-52,0.00315,-49,0.99685
,235,290,1
,236,-46,0.99639,-60,0.00361
,237,238,0.26,255,0.7,274,0.04
,238,228,1
,239,213,0.50685,257,0.49315
,240,311,0.3,-55,0.7
,241,262,1
,242,199,1
,243,-38,0.03559,302,0.96441
,244,439,0.84608,431,0.15392
,245,-38,0.76471,228,0.23529
,246,-48,1
,247,-57,0.96774,-58,0.03226
,248,208,1
,249,259,0.3289,-18,0.53322,299,0.13787
,250,-64,1
,251,236,1
,252,-58,1
,253,-61,0.00204,-65,0.99796
,254,302,1
,255,238,1
,256,-39,0.81489,221,0.18511
,257,-47,0.00962,-27,0.99038
,258,-47,0.5,-17,0.5
,259,272,0.06315,-18,0.72182,293,0.21503
,260,275,1
,261,245,1
,262,-63,0.99901,-61,0.00099
,263,211,1
,264,211,1
,265,229,1
,266,-49,0.04348,-48,0.95652
,267,249,1
,268,322,1
,269,218,1
,270,-50,0.97561,-51,0.02439
,271,-50,1
,272,-18,0.17204,293,0.82796
,273,352,0.08708,318,0.91292
,274,302,0.04478,-38,0.01493,245,0.9403
,275,319,1
,276,-66,0.00112,-44,0.99888
,277,296,1
,278,322,0.63095,277,0.09524,296,0.27381
,279,212,1
,280,-51,0.56318,285,0.43682
,281,280,1
,282,354,1
,283,-72,0.9981,-74,0.0019
,284,342,0.6755,389,0.3245
,285,-51,0.32823,327,0.67177
,286,329,1
,287,322,0.4023,-53,0.5977
,288,223,1
,289,378,0.05671,-71,0.94329
,290,-58,0.99869,-66,0.00131
,291,389,1
,292,215,1
,293,-18,0.85919,371,0.14081
,294,388,1
,295,341,0.73953,317,0.26047
,296,322,1
,297,-60,0.98765,-62,0.01235
,298,-54,0.95455,-55,0.04545
,299,259,0.97143,293,0.02857
,300,292,1
,301,315,1
,302,-38,1
,303,240,1
,304,344,0.68619,373,0.31381
,305,-62,0.31982,357,0.16216,351,0.51802
,306,-39,0.43478,256,0.56522
,307,-48,0.65539,246,0.34461
,308,-85,0.00239,-82,0.99761
,309,323,1
,310,-54,1
,311,-57,0.00671,-55,0.99329
,312,336,0.39524,358,0.60476
,313,256,1
,314,316,1
,315,227,1
,316,-59,0.99879,-58,0.00121
,317,341,1
,318,-62,0.00211,-61,0.99789
,319,-58,0.77372,252,0.00164,290,0.22465
,320,-74,0.81061,435,0.18939
,321,415,0.8431,-79,0.1569
,322,-53,0.99823,-68,0.00177
,323,256,0.01786,-39,0.98214
,324,-70,0.99091,-73,0.00909
,325,-86,0.99814,-87,0.00186
,326,323,1
,327,-73,0.00241,-51,0.99759
,328,385,1
,329,289,1
,330,354,0.91549,282,0.08451
,331,301,1
,332,312,0.64706,358,0.35294
,333,316,0.52405,-59,0.47595
,334,333,1
,335,403,1
,336,358,1
,337,306,1
,338,307,1
,339,310,1
,340,301,1
,341,-70,0.00099,-66,0.99901
,342,374,1
,343,334,1
,344,373,1
,345,314,1
,346,333,1
,347,319,1
,348,312,1
,349,316,1
,350,347,1
,351,-62,1
,352,-61,0.89095,318,0.10905
,353,312,1
,354,-73,0.99819,-78,0.00181
,355,315,1
,356,361,0.44776,338,0.55224
,357,-68,0.00917,-62,0.99083
,358,243,1
,359,326,1
,360,306,1
,361,338,1
,362,349,0.31338,346,0.68662
,363,375,0.72396,351,0.27604
,364,305,1
,365,339,1
,366,343,1
,367,346,0.24359,362,0.75641
,368,345,1
,369,366,0.62162,343,0.37838
,370,347,1
,371,-18,0.99468,-78,0.00532
,372,356,0.625,361,0.375
,373,-79,0.00118,-75,0.94824,405,0.05059
,374,-68,1
,375,351,0.05616,-62,0.92603,357,0.01781
,376,370,1
,377,336,1
,378,-74,0.00855,-71,0.99145
,379,377,0.89815,336,0.10185
,380,359,1
,381,-69,0.53819,421,0.45833,-70,0.00347
,382,360,1
,383,366,1
,384,350,1
,385,-81,0.00234,-78,0.04684,413,0.95082
,386,362,0.30709,367,0.69291
,387,411,0.88186,341,0.11814
,388,-75,0.00287,-76,0.99713
,389,-68,0.54777,374,0.45064,-76,0.00159
,390,337,1
,391,372,1
,392,391,1
,393,365,1
,394,376,1
,395,375,1
,396,359,1
,397,368,1
,398,386,1
,399,410,0.33333,347,0.64706,370,0.01961
,400,389,1
,401,384,1
,402,396,1
,403,428,0.45181,-81,0.54819
,404,396,1
,405,-75,1
,406,382,1
,407,392,1
,408,393,1
,409,410,1
,410,319,1
,411,341,1
,412,381,1
,413,-78,1
,414,409,1
,415,-85,0.00142,-79,0.99858
,416,-79,1
,417,-76,0.00216,-77,0.99784
,418,401,1
,419,394,1
,420,387,1
,421,-69,1
,422,390,1
,423,425,1
,424,414,1
,425,-81,0.00076,-80,0.99924
,426,415,1
,427,400,1
,428,-87,0.0027,-81,0.9973
,429,417,1
,430,-69,0.00855,-83,0.99145
,431,-85,0.98765,439,0.00494,436,0.00741
,432,419,1
,433,-69,0.00292,-84,0.99708
,434,424,1
,435,-90,0.0073,-74,0.9927
,436,-85,1
,437,438,1
,438,420,1
,439,-85,0.99961,-90,0.00039
,440,427,1
,441,-87,1
,442,363,1
,443,439,0.24898,-85,0.75102
,444,457,0.0814,-85,0.01163,439,0.05814,436,0.31184,443,0.20402,452,0.33298
,445,429,1
,446,-83,0.00116,-88,0.99884
,447,446,1
,448,-89,0.99115,-83,0.00885
,449,425,1
,450,428,1
,451,-87,0.375,-92,0.0125,441,0.6125
,452,443,0.95011,457,0.04989
,453,388,1
,454,447,1
,455,429,1
,456,-92,0.01163,-90,0.98837
,457,443,0.10465,439,0.89535
,458,426,1
,459,417,1
,460,-84,0.81125,433,0.18875
,461,425,1
,462,460,0.31188,433,0.67822,-84,0.0099
,463,464,1
,464,465,0.31068,-91,0.68932
,465,-91,0.99565,-95,0.00435
,466,449,1
,467,461,1
,468,461,1
,469,-91,0.00159,-93,0.99841
,470,-95,0.11111,-92,0.88889
,471,476,0.12069,484,0.87931
,472,423,1
,473,480,1
,474,447,0.40909,454,0.59091
,475,-94,0.99806,-91,0.00194
,476,-98,0.00073,-95,0.99927
,477,506,1
,478,448,0.12048,490,0.18072,-89,0.6988
,479,499,1
,480,453,1
,481,471,1
,482,446,1
,483,-95,0.25942,476,0.74058
,484,476,1
,485,462,0.90265,460,0.09735
,486,460,0.89636,485,0.10364
,487,482,1
,488,483,1
,489,468,1
,490,-89,1
,491,461,1
,492,486,1
,493,467,0.09259,489,0.83333,466,0.07407
,494,498,0.76508,490,0.23492
,495,499,0.29412,476,0.70588
,496,-96,1
,497,505,1
,498,490,1
,499,476,1
,500,506,1
,501,494,0.41026,503,0.58974
,502,505,1
,503,494,1
,504,509,1
,505,512,0.19002,516,0.80998
,506,-96,0.04386,496,0.95614
,507,512,1
,508,510,1
,509,-98,0.99569,-99,0.00431
,510,-97,0.99769,-98,0.00231
,511,-98,0.44444,509,0.55556
,512,-100,1
,513,514,1
,514,-101,0.00256,-99,0.99744
,515,-96,0.5,-99,0.5
,516,512,1
,517,514,1
,518,520,1
,519,-101,1
,520,-101,1
,521,-101,1
,-1,-3,1
,-2,-3,1
,-3,-17,1
,-4,-40,1
,-5,-23,1
,-6,-21,1
,-7,-28,1
,-8,-15,1
,-9,-22,1
,-10,-34,1
,-11,-29,1
,-12,-15,1
,-13,-23,1
,-14,-17,1
,-15,-22,1
,-16,-38,1
,-17,-47,1
,-18,-78,1
,-19,-46,1
,-20,-21,1
,-21,-27,1
,-22,-52,1
,-23,-50,1
,-24,-36,1
,-25,-28,1
,-26,-27,1
,-27,-47,1
,-28,-32,1
,-29,-40,1
,-30,-29,1
,-31,-32,1
,-32,-33,1
,-33,-34,1
,-34,-41,1
,-35,-33,1
,-36,-26,1
,-37,-46,1
,-38,-36,1
,-39,-26,1
,-40,-57,1
,-41,-38,1
,-42,-41,1
,-43,-50,1
,-44,-66,1
,-45,-51,1
,-46,-60,1
,-47,-49,1
,-48,-49,1
,-49,-52,1
,-50,-51,1
,-51,-73,1
,-52,-55,1
,-53,-68,1
,-54,-55,1
,-55,-57,1
,-56,-60,1
,-57,-58,1
,-58,-66,1
,-59,-58,1
,-60,-62,1
,-61,-62,1
,-62,-68,1
,-63,-61,1
,-64,-79,1
,-65,-61,1
,-66,-70,1
,-67,-75,1
,-68,-76,1
,-69,-70,1
,-70,-73,1
,-71,-74,1
,-72,-74,1
,-73,-78,1
,-74,-90,1
,-75,-79,1
,-76,-75,1
,-77,-76,1
,-78,-81,1
,-79,-85,1
,-80,-81,1
,-81,-87,1
,-82,-85,1
,-83,-69,1
,-84,-69,1
,-85,-90,1
,-86,-87,1
,-87,-92,1
,-88,-83,1
,-89,-83,1
,-90,-92,1
,-91,-95,1
,-92,-95,1
,-93,-91,1
,-94,-91,1
,-95,-98,1
,-96,-99,1
,-97,-98,1
,-98,-99,1
,-99,-101,1
,-100,-101,1
,-101,0,1
