@T,Parameter,,,,,,,,,,,,,
descr,hrus.csv,,,,,,,,,,,,,
,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,sedpool
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,t
,354,668509,4594948,290,206100,2,0.7,293.5938,0,10,82,1,100,0
,355,671734,4595405,285,958500,2,1.3,115.1332,0,2,82,1,100,0
,356,653914,4595398,305,45900,2,2.7,194.577,0,2,81,1,100,0
,357,653989,4595192,300,170100,3,1.4,195.1115,0,2,82,1,100,0
,358,654904,4595504,307,39600,2,3.2,293.1213,0,15,81,1,100,0
,359,657139,4595254,291,146700,2,4.4,200.607,0,15,82,1,100,0
,360,672889,4594967,276,121500,3,0.7,164.0814,0,11,82,1,100,0
,361,674794,4595320,284,106200,2,0.6,207.7525,0,2,82,1,100,0
,362,653464,4595355,306,27000,2,1.5,208.9788,0,2,82,1,100,0
,363,653554,4595355,306,27900,2,3.4,150.3186,0,2,82,1,100,0
,364,656089,4595154,297,269100,2,2.9,155.2694,0,15,81,1,100,0
,365,656494,4595382,304,28800,2,2,111.7029,0,15,81,1,100,0
,366,658054,4595032,292,141300,2,1.3,206.8585,0,11,82,1,100,0
,367,660469,4595382,298,44100,2,1.8,153.9865,0,2,82,1,100,0
,368,660949,4595329,297,44100,2,1.9,63.1167,0,2,82,1,100,0
,369,661444,4595224,295,271800,2,1.2,339.0477,0,2,82,1,100,0
,370,662059,4595382,295,31500,2,1,167.7496,0,2,82,1,100,0
,371,665884,4594165,289,1792800,3,0.9,162.6949,0,2,82,1,100,0
,372,674584,4595419,283,37800,2,0.9,202.0761,0,2,82,1,100,0
,373,651004,4595352,311,77400,2,1.5,117.058,0,2,82,1,100,0
,374,654199,4595338,302,28800,2,2.9,201.302,0,2,82,1,100,0
,375,655249,4595233,307,82800,2,4.1,110.3457,0,15,81,1,100,0
,376,656884,4595444,304,20700,2,3.7,27.0022,0,15,81,1,100,0
,377,661879,4595378,294,18900,2,0.8,204.5728,0,2,82,1,100,0
,378,667744,4595115,289,783900,3,0.6,-1,0,10,82,1,100,0
,379,669019,4595154,289,216900,2,0.9,339.6717,0,10,82,1,100,0
,380,669289,4595354,291,28800,2,1.6,207.2673,0,10,81,1,100,0
,381,669604,4595188,292,172800,2,1.4,164.1431,0,2,82,1,100,0
,382,672799,4595273,275,19800,2,0.5,168.337,0,11,81,1,100,0
,383,656644,4595335,303,23400,2,3.1,202.2452,0,15,81,1,100,0
,384,660019,4595378,301,31500,2,1,118.9704,0,15,82,1,100,0
,385,661084,4595179,295,37800,2,1.3,78.8061,0,2,82,1,100,0
,386,663634,4595414,289,15300,2,1.3,120.501,0,2,82,1,100,0
,387,650674,4595384,311,52200,2,1.4,120.1996,0,2,82,1,100,0
,388,655414,4595363,303,31500,2,5.4,157.5722,0,15,81,1,100,0
,389,655429,4594963,296,319500,2,2.4,23.2343,0,15,82,1,100,0
,390,659509,4595252,299,27000,2,0.7,255.5323,0,15,41,1,100,0
,391,666769,4594950,289,387900,3,1.2,298.7296,0,10,82,1,100,0
,392,673624,4595357,281,17100,2,1.1,287.9553,0,11,82,1,100,0
,393,673759,4595252,282,90900,2,0.8,335.1586,0,2,82,1,100,0
,394,674209,4595128,282,135900,2,0.4,-1,0,2,82,1,100,0
,395,674614,4595305,283,17100,2,0.3,216.145,0,2,82,1,100,0
,396,653629,4595202,299,42300,2,1.6,157.0277,0,2,82,1,100,0
,397,660034,4595243,299,28800,2,1,160.2347,0,15,82,1,100,0
,398,660664,4595235,299,49500,2,1.4,18.9428,0,2,82,1,100,0
,399,662479,4594905,291,207900,2,1.3,202.1516,0,2,82,1,100,0
,400,662299,4595235,293,33300,2,1.1,70.4927,0,2,82,1,100,0
,401,673519,4595275,279,20700,2,0.8,213.89,0,11,82,1,100,0
,402,655789,4595061,299,104400,2,2.9,207.5871,0,15,82,1,100,0
,403,657739,4595218,295,28800,2,1.9,116.1016,0,11,81,1,100,0
,404,662434,4595299,291,47700,2,2.1,75.655,0,2,82,1,100,0
,405,662974,4595460,288,144000,2,2.9,250.1651,0,2,82,1,100,0
,406,664429,4595179,290,45900,2,0.7,203.3646,0,10,82,1,100,0
,407,651259,4595215,308,18000,2,0.1,-1,0,2,82,1,100,0
,408,654409,4595245,302,16200,2,2.8,119.3853,0,2,81,1,100,0
,409,654709,4595284,305,25200,2,3.5,22.7222,0,15,41,1,100,0
,410,654859,4595136,305,132300,2,1.9,250.7163,0,15,82,1,100,0
,411,656299,4595355,302,64800,2,3.5,195.7386,0,15,81,1,100,0
,412,663349,4595162,287,82800,2,1.3,110.7891,0,2,82,1,100,0
,413,668719,4595162,290,24300,2,0.9,82.0761,0,10,82,1,100,0
,414,654334,4595145,298,45000,2,2.6,293.3019,0,15,82,1,100,0
,415,656719,4595174,301,15300,2,3.9,215.2558,0,15,81,1,100,0
,416,656944,4595119,298,30600,2,6.1,69.5052,0,15,82,1,100,0
,417,657844,4595145,292,30600,2,0.9,115.8887,0,11,82,1,100,0
,418,663964,4595001,290,189900,2,1.1,294.6743,0,10,82,1,100,0
,419,651109,4595111,309,292500,2,1.2,158.2521,0,2,82,1,100,0
,420,654499,4595128,306,22500,2,5,298.4132,0,15,82,1,100,0
,421,664774,4595128,290,106200,2,0.7,162.5769,0,2,82,1,100,0
,422,672334,4594721,275,861300,3,0.7,121.2801,0,11,82,1,100,0
,423,657379,4595033,285,134100,2,1.8,210.6185,0,15,11,1,100,0
,424,659404,4595250,298,18900,2,0.3,266.9275,0,15,41,1,100,0
,425,652204,4593914,306,1647000,3,1.5,-1,0,2,82,1,100,0
,426,653524,4595082,299,64800,3,1.1,23.495,0,2,82,1,100,0
,427,655174,4595027,300,36900,2,4.8,113.8367,0,15,81,1,100,0
,428,656494,4595174,291,311400,2,2.3,28.924,0,15,82,1,100,0
,429,660364,4594967,302,36000,2,0.9,23.1383,0,2,82,1,100,0
,430,664249,4595003,291,31500,2,1.5,119.3664,0,10,82,1,100,0
,431,669529,4595121,289,27900,2,0.9,199.3188,0,2,41,1,100,0
,432,650839,4594806,310,149400,2,0.6,23.5009,0,2,41,1,100,0
,433,660004,4595068,300,81000,2,1.2,340.2479,0,15,82,1,100,0
,434,660574,4594802,300,466200,2,1,116.4306,0,2,82,1,100,0
,435,671614,4594858,280,323100,2,1.2,162.7856,0,2,82,1,100,0
,436,673324,4594973,277,99000,2,0.9,253.6516,0,11,81,1,100,0
,437,651199,4594851,311,141300,2,3.2,18.0766,0,2,82,1,100,0
,438,653644,4595444,300,28800,3,1.6,148.6972,0,2,82,1,100,0
,439,662524,4595050,286,173700,2,2.3,75.2641,0,2,82,1,100,0
,440,663604,4594969,286,62100,2,0.7,295.4585,0,10,82,1,100,0
,441,664414,4594817,289,61200,2,0.6,120.0919,0,10,82,1,100,0
,442,669469,4594798,290,266400,2,1.3,300.9675,0,2,82,1,100,0
,443,673639,4595061,281,30600,2,1.2,290.7609,0,2,82,1,100,0
,444,673879,4594627,280,609300,2,0.7,300.8204,0,2,82,1,100,0
,445,674464,4595035,283,25200,2,0.3,220.5293,0,2,81,1,100,0
,446,654904,4594881,305,30600,2,1.6,29.0616,0,15,82,1,100,0
,447,660169,4595057,300,21600,2,1.9,332.1223,0,2,82,1,100,0
,448,654544,4594904,305,22500,2,3.8,160.7081,0,15,82,1,100,0
,449,657814,4594954,292,15300,2,2.5,210.672,0,11,81,1,100,0
,450,658549,4594712,291,326700,3,0.9,211.8424,0,11,82,1,100,0
,451,661144,4594902,299,44100,2,1.3,18.3649,0,2,82,1,100,0
,452,663379,4594975,286,40500,2,1.3,75.8103,0,2,82,1,100,0
,453,670324,4594777,288,365400,2,1.6,72.9248,0,2,82,1,100,0
,454,673099,4594672,275,337500,3,0.4,14.6236,0,11,82,1,100,0
,455,653599,4594932,301,43200,2,2.1,345.4332,0,2,82,1,100,0
,456,653809,4594918,304,18000,2,2.2,341.992,0,2,82,1,100,0
,457,653929,4594958,299,24300,2,2.6,12.8973,0,15,82,1,100,0
,458,662434,4594971,290,18000,2,1.9,163.1868,0,2,82,1,100,0
,459,669049,4594905,293,44100,2,2,338.827,0,2,81,1,100,0
,460,673909,4594892,281,92700,2,1.1,164.7404,0,2,41,1,100,0
,461,650539,4594954,311,18000,2,1.1,25.9029,0,2,82,1,100,0
,462,654109,4595024,297,43200,3,2.1,245.4909,0,15,82,1,100,0
,463,654679,4594915,308,16200,2,1.8,7.4011,0,15,82,1,100,0
,464,657994,4594181,286,420300,3,2.9,247.6539,0,11,82,1,100,0
,465,660004,4594883,303,21600,2,2.5,338.4918,0,2,81,1,100,0
,466,660229,4594928,303,27000,2,1,72.7552,0,2,82,1,100,0
,467,665059,4594599,287,395100,3,1.7,158.7341,0,2,82,1,100,0
,468,673594,4594941,280,18000,2,1.8,252.6449,0,2,41,1,100,0
,469,653914,4594853,305,18000,2,3.5,14.5473,0,15,82,1,100,0
,470,654589,4594853,308,18900,2,2.2,301.6164,0,15,82,1,100,0
,471,655099,4594793,305,68400,2,4.7,109.4121,0,15,82,1,100,0
,472,656914,4594948,295,82800,2,4.2,203.7904,0,15,81,1,100,0
,473,663229,4594858,287,18900,2,2,120.7379,0,2,82,1,100,0
,474,664579,4594949,289,29700,2,0.1,-1,0,2,82,1,100,0
,475,664714,4594911,289,23400,2,0.3,-1,0,2,82,1,100,0
,476,669874,4594609,289,185400,2,1.7,207.7386,0,2,82,1,100,0
,477,654124,4594631,306,174600,2,4.1,24.6255,0,15,82,1,100,0
,478,654949,4594791,308,35100,2,2.5,27.9015,0,15,82,1,100,0
,479,661744,4595234,296,245700,2,1.7,68.2683,0,2,82,1,100,0
,480,663604,4594694,286,25200,2,0.7,302.9448,0,10,82,1,100,0
,481,667459,4594162,290,371700,2,0.8,-1,0,10,82,1,100,0
,482,653464,4594780,303,32400,2,2.7,61.7064,0,2,41,1,100,0
,483,655939,4594772,294,41400,2,2.6,207.2339,0,15,41,1,100,0
,484,657859,4594862,291,16200,2,1.8,204.9315,0,11,81,1,100,0
,485,658099,4594838,290,20700,2,1.8,119.7353,0,11,81,1,100,0
,486,658249,4594483,291,278100,3,1.6,296.1564,0,11,82,1,100,0
,487,667219,4594904,292,28800,2,1.6,107.9061,0,10,82,1,100,0
,488,654574,4594755,305,45000,2,4.8,204.2694,0,15,82,1,100,0
,489,657199,4594650,284,148500,3,2.6,70.111,0,15,82,1,100,0
,490,660844,4594006,296,1209600,2,1.3,115.973,0,2,82,1,100,0
,491,661669,4594584,297,333900,2,0.9,21.3998,0,2,82,1,100,0
,492,662194,4594697,288,63900,2,1.7,64.0239,0,2,82,1,100,0
,493,662584,4594814,285,17100,2,1.8,113.7877,0,2,82,1,100,0
,494,663094,4594782,284,48600,2,2.3,201.6175,0,2,82,1,100,0
,495,664924,4595005,290,78300,2,1,302.912,0,2,82,1,100,0
,496,669229,4594763,291,16200,2,2.6,164.1336,0,2,81,1,100,0
,497,653674,4594804,305,18000,2,2,245.371,0,2,82,1,100,0
,498,657904,4594633,290,81900,3,4.7,247.6199,0,11,82,1,100,0
,499,659239,4594020,300,482400,2,0.9,252.213,0,2,82,1,100,0
,500,663394,4594778,285,25200,2,1.4,290.3861,0,2,82,1,100,0
,501,663694,4594694,288,56700,2,1,251.8123,0,10,82,1,100,0
,502,664054,4594686,287,148500,2,1.7,162.6524,0,10,82,1,100,0
,503,669079,4594804,292,15300,2,3,167.7021,0,2,81,1,100,0
,504,671299,4594654,282,19800,2,1.5,198.3265,0,2,81,1,100,0
,505,654724,4594748,308,23400,2,3.8,247.9956,0,15,82,1,100,0
,506,673564,4594799,279,27900,2,1.1,248.3194,0,2,81,1,100,0
,507,655489,4594549,294,57600,2,1.8,68.2993,0,15,82,1,100,0
,508,664564,4594770,289,18000,2,0.3,0,0,2,82,1,100,0
,509,668299,4594415,291,301500,2,1,299.8784,0,10,82,1,100,0
,510,668794,4594757,293,24300,2,1.9,19.8809,0,10,82,1,100,0
,511,669094,4593884,286,257400,2,2,67.6466,0,2,81,1,100,0
,512,651424,4594570,312,54900,2,1.5,203.6484,0,2,41,1,100,0
,513,652144,4594680,309,26100,2,3.5,71.0878,0,2,82,1,100,0
,514,654769,4594662,303,30600,2,3.1,157.3485,0,15,82,1,100,0
,515,662659,4594622,286,21600,2,0.4,-1,0,2,82,1,100,0
,516,664369,4594739,289,33300,2,0.7,169.0677,0,10,82,1,100,0
,517,667564,4594648,289,79200,2,0.5,-1,0,10,82,1,100,0
,518,668104,4594596,289,95400,2,0.1,-1,0,10,82,1,100,0
,519,668764,4594583,292,90900,2,2.3,156.6914,0,2,81,1,100,0
,520,673429,4594684,277,16200,2,0.7,249.8439,0,2,82,1,100,0
,521,653599,4594267,306,245700,2,1.4,251.8925,0,15,82,1,100,0
,522,653809,4594513,308,77400,2,2.1,287.0018,0,15,82,1,100,0
,523,657274,4594394,282,392400,3,2,71.1746,0,11,82,1,100,0
,524,662524,4594671,287,16200,2,1.3,66.3197,0,2,82,1,100,0
,525,664669,4594658,289,23400,2,0.6,208.6082,0,2,82,1,100,0
,526,651169,4594588,310,19800,2,1.1,209.5449,0,2,82,1,100,0
,527,651274,4594588,311,36000,2,1.9,208.744,0,2,41,1,100,0
,528,651619,4594562,312,26100,2,2.1,255.0518,0,2,41,1,100,0
,529,654874,4594454,308,16200,2,2.9,298.576,0,15,41,1,100,0
,530,663754,4594542,287,19800,2,0.8,195.7377,0,10,82,1,100,0
,531,664354,4594588,286,21600,2,0.8,246.3318,0,10,82,1,100,0
,532,667534,4594510,292,107100,2,2.2,337.0705,0,10,82,1,100,0
,533,669679,4594588,290,20700,2,1.5,200.3249,0,2,82,1,100,0
,534,669709,4594356,289,46800,2,1.9,112.4544,0,2,82,1,100,0
,535,671494,4594404,277,118800,3,1,161.9832,0,2,82,1,100,0
,536,650674,4594237,307,800100,3,1.1,252.5105,0,2,82,1,100,0
,537,654109,4594967,297,49500,3,3.5,31.8612,0,15,82,1,100,0
,538,654904,4594572,305,21600,2,1.6,295.4547,0,15,82,1,100,0
,539,670714,4594493,282,180900,2,1.6,66.2738,0,2,81,1,100,0
,540,657019,4594374,286,220500,3,2.4,161.6798,0,15,82,1,100,0
,541,664459,4594581,288,18900,2,0.9,265.5622,0,2,82,1,100,0
,542,667084,4594562,290,48600,2,0.6,118.054,0,10,82,1,100,0
,543,669274,4594585,291,57600,2,3.6,253.1247,0,2,81,1,100,0
,544,651589,4594328,311,49500,2,1.3,298.2084,0,2,19,1,100,0
,545,654244,4594498,307,54000,2,1.8,289.9872,0,15,82,1,100,0
,546,655864,4594412,294,145800,2,2.4,72.0893,0,15,82,1,100,0
,547,662224,4594459,289,45900,2,1.8,107.5314,0,10,41,1,100,0
,548,662464,4594538,288,51300,2,2,155.9138,0,2,82,1,100,0
,549,662884,4593794,284,764100,3,1,296.6031,0,10,82,1,100,0
,550,663949,4594064,285,413100,3,1.2,207.6296,0,2,82,1,100,0
,551,664669,4594555,288,23400,2,0.9,122.6968,0,2,81,1,100,0
,552,650404,4593800,309,298800,3,2.2,206.3784,0,2,82,1,100,0
,553,654679,4594324,297,59400,3,3.1,293.2882,0,15,41,1,100,0
,554,656359,4594485,291,473400,2,1.4,-1,0,15,82,1,100,0
,555,667069,4594452,291,42300,2,1.1,161.1515,0,10,82,1,100,0
,556,663799,4594448,286,27900,2,0.9,206.0837,0,10,82,1,100,0
,557,664504,4594472,287,44100,2,1.4,199.4609,0,2,82,1,100,0
,558,667789,4594491,290,20700,2,0.9,75.7462,0,10,81,1,100,0
,559,667879,4594264,290,79200,2,0.8,14.3952,0,10,82,1,100,0
,560,673384,4594461,277,16200,2,0.5,336.7299,0,2,91,1,100,0
,561,653944,4594334,309,18900,2,1.4,203.8438,0,15,82,1,100,0
,562,660214,4594260,301,96300,2,0.7,165.1983,0,2,82,1,100,0
,563,667759,4594378,291,26100,2,1.1,122.49,0,10,82,1,100,0
,564,668629,4594405,291,25200,2,1.7,20.4911,0,2,82,1,100,0
,565,651139,4594491,309,29700,2,1.2,-1,0,2,82,1,100,0
,566,654409,4594375,311,22500,2,4,245.0307,0,15,82,1,100,0
,567,655474,4594388,297,19800,2,1.6,73.8007,0,15,82,1,100,0
,568,662074,4594375,291,18900,2,1.9,111.8941,0,10,82,1,100,0
,569,666994,4594348,289,71100,2,0.3,-1,0,10,82,1,100,0
,570,651259,4594332,309,54900,2,1,34.667,0,2,82,1,100,0
,571,653074,4594392,307,70200,2,2.9,23.7843,0,2,82,1,100,0
,572,654904,4594274,309,25200,2,3.5,124.5575,0,15,41,1,100,0
,573,656149,4594168,293,69300,2,2.6,331.8007,0,15,82,1,100,0
,574,661624,4594240,296,123300,2,1.1,110.531,0,2,82,1,100,0
,575,662464,4593556,285,878400,3,0.9,117.5663,0,10,82,1,100,0
,576,671899,4594266,274,117900,3,0.6,158.5952,0,11,81,1,100,0
,577,671254,4593884,274,2084400,3,0.6,297.1924,0,11,82,1,100,0
,578,654079,4594097,309,52200,2,1.7,249.1532,0,15,82,1,100,0
,579,654154,4594354,309,27900,2,2.6,24.274,0,15,82,1,100,0
,580,654364,4594200,303,55800,2,2.4,118.7325,0,15,82,1,100,0
,581,658984,4594210,297,115200,2,1.3,336.2387,0,15,82,1,100,0
,582,664684,4594324,286,16200,2,1.2,197.712,0,2,41,1,100,0
,583,666679,4594288,291,27000,2,0.6,115.9534,0,2,82,1,100,0
,584,669424,4594545,292,36000,2,2.8,68.7687,0,2,82,1,100,0
,585,653074,4594180,308,176400,2,1.5,22.471,0,2,82,1,100,0
,586,654574,4594232,298,22500,3,3.4,115.1704,0,15,82,1,100,0
,587,655009,4594272,305,33300,2,1.9,113.5481,0,15,41,1,100,0
,588,662164,4594184,286,20700,2,0.7,113.6132,0,10,82,1,100,0
,589,666784,4594212,290,24300,2,0.6,111.9259,0,2,82,1,100,0
,590,670864,4594153,279,159300,2,1.8,161.1207,0,2,82,1,100,0
,591,654169,4594255,309,15300,2,4.5,71.1896,0,15,82,1,100,0
,592,656659,4594277,290,15300,2,2.1,245.9406,0,15,82,1,100,0
,593,656809,4594189,287,88200,3,2.6,159.2337,0,15,41,1,100,0
,594,662089,4593995,289,312300,2,1.1,116.2167,0,10,82,1,100,0
,595,668629,4594189,292,110700,2,1.9,70.1876,0,10,82,1,100,0
,596,669634,4594242,288,25200,2,2.2,197.0519,0,2,82,1,100,0
,597,651019,4594069,309,59400,2,1.9,296.3444,0,2,82,1,100,0
,598,663514,4594182,284,41400,3,2.4,291.5163,0,10,41,1,100,0
,599,664534,4594214,284,27000,3,0.6,194.4466,0,2,82,1,100,0
,600,670699,4593926,279,657900,2,1.3,116.4094,0,2,82,1,100,0
,601,672934,4594182,276,25200,2,0.6,202.6516,0,10,91,1,100,0
,602,673294,4594117,279,173700,2,0.7,21.729,0,2,82,1,100,0
,603,651319,4594182,312,55800,2,2,337.6445,0,2,82,1,100,0
,604,652939,4593915,314,78300,2,2.9,291.9872,0,2,82,1,100,0
,605,659959,4594056,299,45900,2,0.8,203.4808,0,2,82,1,100,0
,606,663544,4594214,283,92700,3,2.3,30.5962,0,10,82,1,100,0
,607,664489,4594168,285,34200,3,1,29.6409,0,2,81,1,100,0
,608,669409,4594122,286,16200,2,4.4,253.6758,0,2,82,1,100,0
,609,653404,4594178,307,19800,2,3,69.8167,0,2,82,1,100,0
,610,654874,4594164,303,119700,2,4.5,201.2396,0,15,82,1,100,0
,611,662764,4594073,286,56700,2,0.8,77.1513,0,10,81,1,100,0
,612,669499,4594133,288,15300,2,3.1,107.828,0,2,81,1,100,0
,613,651604,4594142,314,62100,2,2.2,295.7931,0,2,82,1,100,0
,614,654349,4594095,305,37800,2,3.1,27.8329,0,15,82,1,100,0
,615,658939,4593917,298,142200,2,1.4,336.7234,0,15,82,1,100,0
,616,663724,4593958,287,56700,2,1.3,112.4664,0,10,41,1,100,0
,617,667009,4594003,290,155700,2,0.5,-1,0,2,82,1,100,0
,618,669214,4594094,282,92700,3,1.8,25.0973,0,2,82,1,100,0
,619,651139,4594170,313,18900,2,1.1,295.0056,0,2,82,1,100,0
,620,664594,4593934,286,157500,2,1,297.7429,0,2,81,1,100,0
,621,664759,4594131,286,18900,2,2,337.6432,0,2,82,1,100,0
,622,668209,4593763,291,304200,2,1.3,115.8846,0,10,41,1,100,0
,623,673114,4594094,278,28800,2,0.8,289.9217,0,10,82,1,100,0
,624,654499,4594088,300,19800,2,3.6,336.9868,0,15,82,1,100,0
,625,656434,4593956,290,160200,3,2.9,158.6182,0,11,81,1,100,0
,626,662914,4594009,284,29700,2,1.3,109.2433,0,10,82,1,100,0
,627,665224,4593764,288,159300,2,0.8,161.4109,0,2,82,1,100,0
,628,669094,4594075,287,18900,2,3,76.1417,0,2,81,1,100,0
,629,670084,4594484,283,400500,3,1.6,199.2704,0,2,82,1,100,0
,630,671194,4594035,276,54000,2,0.6,117.1451,0,2,41,1,100,0
,631,650209,4593228,308,861300,2,1.2,113.0636,0,2,82,1,100,0
,632,662914,4593794,284,54000,2,1.8,117.9583,0,10,81,1,100,0
,633,668839,4593992,292,39600,2,1.6,111.1742,0,10,82,1,100,0
,634,668959,4593979,288,50400,2,1.2,77.0757,0,10,82,1,100,0
,635,669574,4594159,287,36900,2,2.5,164.7824,0,2,82,1,100,0
,636,669724,4594097,282,27900,2,2.6,111.4432,0,2,82,1,100,0
,637,672829,4593974,276,43200,2,1.4,8.4166,0,10,82,1,100,0
,638,653524,4593848,312,164700,2,3,25.5779,0,15,82,1,100,0
,639,654214,4594041,308,20700,2,3.2,67.1438,0,15,82,1,100,0
,640,654814,4593831,306,113400,2,4.2,117.1389,0,15,82,1,100,0
,641,656959,4594140,291,56700,2,2.9,25.3916,0,11,81,1,100,0
,642,660109,4593962,300,25200,2,0.9,292.7007,0,2,82,1,100,0
,643,667504,4593921,296,32400,2,4,26.5224,0,10,82,1,100,0
,644,658024,4593906,291,42300,2,5.7,246.8483,0,11,81,1,100,0
,645,651319,4593505,311,84600,2,1.9,245.7385,0,2,82,1,100,0
,646,651934,4593914,313,164700,2,2.3,296.7076,0,2,41,1,100,0
,647,654529,4593968,308,33300,2,2.3,336.1901,0,15,81,1,100,0
,648,655579,4593968,296,27000,2,1.4,160.9349,0,15,82,1,100,0
,649,657769,4593810,279,225900,3,1.6,26.0756,0,11,82,1,100,0
,650,658624,4593902,296,36900,2,1.8,247.4548,0,15,82,1,100,0
,651,659344,4593758,297,62100,2,1.3,118.7831,0,2,82,1,100,0
,652,659689,4593928,299,71100,2,1.2,119.3088,0,2,82,1,100,0
,653,659809,4593654,297,72000,2,0.7,299.609,0,2,81,1,100,0
,654,661444,4594034,295,23400,2,1.2,149.2533,0,2,82,1,100,0
,655,672829,4594020,278,85500,2,1.4,292.6897,0,10,82,1,100,0
,656,651664,4593912,315,22500,2,1.4,157.7886,0,2,82,1,100,0
,657,654634,4594125,297,355500,3,2,21.0245,0,15,82,1,100,0
,658,656284,4593674,288,482400,3,1.8,339.1881,0,11,82,1,100,0
,659,669289,4593258,285,1576800,2,0.9,163.8173,0,10,82,1,100,0
,660,649699,4593790,313,52200,2,2.3,104.3986,0,2,81,1,100,0
,661,653989,4593921,308,18000,2,1.6,335.8805,0,15,82,1,100,0
,662,654229,4593934,309,34200,2,1.2,114.0929,0,15,82,1,100,0
,663,655459,4593870,293,531900,3,1.7,250.0564,0,11,82,1,100,0
,664,656764,4593619,293,165600,2,3.9,341.527,0,11,82,1,100,0
,665,659899,4593310,300,98100,2,1.4,158.0574,0,2,82,1,100,0
,666,658504,4593944,285,137700,2,2.7,244.179,0,15,82,1,100,0
,667,658564,4593799,293,42300,2,2.6,246.5718,0,15,82,1,100,0
,668,659224,4593865,300,16200,2,1.9,125.4799,0,2,82,1,100,0
,669,659374,4593960,300,27900,2,1.9,193.0915,0,2,82,1,100,0
,670,667219,4593838,290,17100,2,1.1,291.7429,0,2,91,1,100,0
,671,654259,4593782,307,45900,2,0.6,77.169,0,15,82,1,100,0
,672,654574,4593882,309,18000,2,1.9,242.7289,0,15,82,1,100,0
,673,660439,4593808,300,20700,2,1,157.3281,0,2,81,1,100,0
,674,667969,4593756,294,57600,2,2.1,156.7995,0,10,82,1,100,0
,675,669814,4593705,286,108000,3,2.8,66.9805,0,10,82,1,100,0
,676,651439,4593602,313,119700,2,1.5,208.106,0,2,82,1,100,0
,677,654409,4593670,307,27900,2,1.3,70.4754,0,15,82,1,100,0
,678,663604,4593810,286,122400,2,1,253.9754,0,10,41,1,100,0
,679,666934,4593690,291,181800,2,0.7,21.1635,0,2,82,1,100,0
,680,667264,4593884,292,34200,2,2,288.5842,0,2,82,1,100,0
,681,653164,4593772,314,294300,2,1.8,201.1647,0,2,82,1,100,0
,682,659629,4593775,296,28800,2,1.2,158.4646,0,2,81,1,100,0
,683,665329,4593472,287,207000,2,1,79.2836,0,10,82,1,100,0
,684,667504,4593734,292,158400,2,1.5,116.0302,0,2,82,1,100,0
,685,667744,4593374,293,108000,2,2.1,155.685,0,10,82,1,100,0
,686,672739,4593564,279,117900,2,1.2,296.4442,0,10,82,1,100,0
,687,651304,4593698,312,216900,2,1.2,251.9272,0,2,82,1,100,0
,688,653659,4593745,311,44100,2,1.7,152.8121,0,15,82,1,100,0
,689,658384,4593521,289,59400,2,4.6,64.1624,0,15,82,1,100,0
,690,658834,4593450,298,49500,2,2.4,244.7872,0,15,82,1,100,0
,691,659899,4593587,298,51300,2,1.5,295.5844,0,2,82,1,100,0
,692,663814,4593705,286,36000,2,0.7,-1,0,10,82,1,100,0
,693,667384,4593758,296,15300,2,3.6,210.3363,0,2,82,1,100,0
,694,652384,4593610,314,45000,2,2,303.7216,0,2,82,1,100,0
,695,654529,4593619,306,71100,2,0.9,200.3143,0,15,82,1,100,0
,696,657184,4593640,294,137700,2,3.1,22.5854,0,11,82,1,100,0
,697,659224,4593688,297,26100,2,1.4,119.985,0,2,82,1,100,0
,698,664249,4593497,287,114300,2,1.3,123.1566,0,2,82,1,100,0
,699,664684,4593254,286,426600,2,1.2,158.5405,0,10,82,1,100,0
,700,651034,4593658,308,25200,2,2.1,289.005,0,2,82,1,100,0
,701,652594,4593612,312,42300,2,1.9,299.3392,0,2,82,1,100,0
,702,652474,4593550,316,37800,2,3,338.7873,0,2,82,1,100,0
,703,658864,4593527,292,53100,2,2,201.6767,0,15,82,1,100,0
,704,658924,4593554,299,24300,2,2.8,158.1182,0,2,82,1,100,0
,705,660214,4593645,296,52200,2,0.9,207.3295,0,2,82,1,100,0
,706,661444,4593487,289,206100,2,1.5,201.2843,0,2,81,1,100,0
,707,665944,4593409,287,198000,2,0.9,207.3321,0,10,82,1,100,0
,708,670324,4593435,279,443700,3,1.2,72.9233,0,10,82,1,100,0
,709,654589,4593707,306,31500,2,2.1,204.5666,0,15,82,1,100,0
,710,656299,4593634,294,145800,2,2.9,113.3384,0,11,82,1,100,0
,711,660559,4593642,298,27000,2,0.5,164.7104,0,2,81,1,100,0
,712,661114,4593668,293,33300,2,1.4,108.8973,0,2,82,1,100,0
,713,666529,4593326,289,355500,2,1.1,249.3709,0,2,82,1,100,0
,714,667189,4592921,289,324900,2,1.3,70.0046,0,2,82,1,100,0
,715,669844,4593614,283,17100,2,1.5,62.2617,0,10,82,1,100,0
,716,658984,4593533,293,43200,2,1.9,247.9037,0,2,82,1,100,0
,717,660349,4593572,296,27900,2,0.9,200.7648,0,2,82,1,100,0
,718,651979,4593332,311,274500,2,1.5,248.2921,0,2,41,1,100,0
,719,654154,4593621,309,19800,2,0.7,163.1962,0,15,82,1,100,0
