Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],thawed_soil_depth[mm],water_table_depth[mm]
02/01/2002 00:00,731218.000000,1.000000,1,1,3,7.015673,0.000000,7.015673,0.000000,0.000000,0.500000,0.000000,0.865088,842.584564,-10.370830,-12.183739,1.171599,-9999.000000,-9999.000000,-85.048858,-85.048858,104.362953,8.619581,95.743372,237.280533,189.586760,214.614518,83.490362,-93.297946,56.574088,18.667185,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.574088,18.753830,0.000000,0.000000,0.648595,0.000000,0.000000,0.000000,-9999.000000,0.004943,0.001785,-9999.000000,-0.170695,0.000000,-9999.000000,0.000000,20.872591,317.734989,56.574088,18.667185,131.146167,7.015673,53.495068,-10.370830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
02/01/2002 00:00,731218.000000,1.000000,1,1,3,6.993436,0.000000,6.993436,0.000000,0.000000,0.500000,0.000000,0.867674,841.643576,-10.432567,-12.207484,1.088645,-9999.000000,-9999.000000,-85.559685,-85.559685,103.181091,7.433103,95.747988,237.064773,189.426108,214.417965,82.544872,-93.116870,56.455762,18.531925,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.455762,18.618453,0.000000,0.000000,0.643862,0.000000,0.000000,0.000000,-9999.000000,0.004919,0.001784,-9999.000000,-0.170359,0.000000,-9999.000000,0.000000,20.636218,317.353681,56.455762,18.531925,131.034617,6.993436,53.370907,-10.432567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
02/01/2002 00:00,731218.000000,1.000000,1,1,3,6.982556,0.000000,6.982556,0.000000,0.000000,0.500000,0.000000,0.865442,842.455510,-10.379293,-12.186994,1.089587,-9999.000000,-9999.000000,-85.554017,-85.554017,102.640757,6.896752,95.744005,237.250946,189.564727,214.587565,82.112606,-92.942550,56.219016,18.505057,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.219016,18.591454,0.000000,0.000000,0.642929,0.000000,0.000000,0.000000,-9999.000000,0.004915,0.001785,-9999.000000,-0.170649,0.000000,-9999.000000,0.000000,20.528151,317.365357,56.219016,18.505057,130.568784,6.982556,53.477987,-10.379293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
02/01/2002 00:00,731218.000000,1.000000,1,1,3,7.011064,0.000000,7.011064,0.000000,0.000000,0.500000,0.000000,0.869299,841.054533,-10.471249,-12.222362,1.111317,-9999.000000,-9999.000000,-85.419930,-85.419930,104.088790,8.337914,95.750876,236.929677,189.325538,214.294893,83.271032,-93.352628,56.739473,18.598862,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.739473,18.685562,0.000000,0.000000,0.646197,0.000000,0.000000,0.000000,-9999.000000,0.004931,0.001783,-9999.000000,-0.170149,0.000000,-9999.000000,0.000000,20.817758,317.450100,56.739473,18.598862,131.555364,7.011064,53.293638,-10.471249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
03/01/2002 00:00,731219.000000,2.000000,1,1,3,12.569053,0.000000,12.569053,0.000000,0.000000,0.500000,0.000000,0.634448,842.584564,-5.359997,-11.200461,-10.080667,-9999.000000,-9999.000000,12.230595,-8.285094,104.712164,8.619082,96.093082,253.581559,201.622194,226.883784,23.145909,-23.048918,-13.723667,1.590063,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.723667,1.402881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002112,0.001932,-9999.000000,-0.098984,0.000000,-9999.000000,0.000000,81.566256,271.199299,-13.723667,1.590063,202.932406,15.041117,74.118850,-1.874224,4.495146,0.048464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
03/01/2002 00:00,731219.000000,2.000000,1,1,3,12.529215,0.000000,12.529215,0.000000,0.000000,0.500000,0.000000,0.636223,841.643576,-5.421734,-11.224206,-10.128409,-9999.000000,-9999.000000,11.968330,-8.251250,103.535796,7.438004,96.097793,253.352803,201.448186,226.678069,22.935432,-23.076023,-13.660038,1.551117,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.660038,1.368520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002106,0.001930,-9999.000000,-0.099230,0.000000,-9999.000000,0.000000,80.600364,271.001591,-13.660038,1.551117,203.802318,15.071026,73.949235,-1.801386,4.404348,0.047277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
03/01/2002 00:00,731219.000000,2.000000,1,1,3,12.509721,0.000000,12.509721,0.000000,0.000000,0.500000,0.000000,0.634691,842.455510,-5.368460,-11.203716,-10.086434,-9999.000000,-9999.000000,11.870475,-8.287737,102.995003,6.901274,96.093728,253.550190,201.598330,226.855575,22.838710,-23.055847,-13.668136,1.580524,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.668136,1.394466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002111,0.001931,-9999.000000,-0.100066,0.000000,-9999.000000,0.000000,80.156292,271.175336,-13.668136,1.580524,202.877486,15.052586,74.195449,-1.771690,4.391517,0.048173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
03/01/2002 00:00,731219.000000,2.000000,1,1,3,12.560796,0.000000,12.560796,0.000000,0.000000,0.500000,0.000000,0.637339,841.054533,-5.460416,-11.239084,-10.159131,-9999.000000,-9999.000000,12.146035,-8.229765,104.440355,8.339615,96.100740,253.209570,201.339254,226.549260,23.097477,-23.089626,-13.669233,1.531050,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.669233,1.350815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002102,0.001929,-9999.000000,-0.098292,0.000000,-9999.000000,0.000000,81.342878,270.874496,-13.669233,1.531050,204.505913,15.079210,73.734837,-1.854404,4.445984,0.046665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
04/01/2002 00:00,731220.000000,3.000000,1,1,3,5.452984,3.362434,5.452984,3.362434,3.362434,0.500000,0.000000,0.585843,842.584564,0.525706,-6.648650,-8.530948,-9999.000000,-9999.000000,11.121500,-7.150753,104.259765,8.189832,96.069933,266.450661,223.213836,209.708770,24.202315,-16.892883,-3.812067,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.812067,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002386,0.002761,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,80.057450,277.783253,-3.812067,-0.000000,112.642256,17.024137,151.134554,-0.055747,3.469964,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
04/01/2002 00:00,731220.000000,3.000000,1,1,3,5.571329,3.216148,5.571329,3.216148,3.216148,0.500000,0.000000,0.587393,841.643576,0.463969,-6.672395,-8.592459,-9999.000000,-9999.000000,10.924162,-7.122870,103.148672,7.073498,96.075174,266.213955,223.019180,209.521546,23.982020,-16.866446,-3.808588,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.808588,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002377,0.002759,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,79.166652,277.525279,-3.808588,-0.000000,115.042005,17.239941,149.857791,-0.055402,3.402413,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
