Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,75 ,300 ,600 ,900 ,1200  
16/11/2002 00:00,731536.000000,46.000000,1,1,2,-365.599519,-316.114903,-331.983077,-383.392962,-374.773970 
17/11/2002 00:00,731537.000000,47.000000,1,1,2,-381.153473,-334.352153,-324.078094,-334.890425,-180.413644 
17/11/2002 00:00,731537.000000,47.000000,1,1,2,-383.920689,-338.169808,-331.288406,-347.694879,-203.545460 
17/11/2002 00:00,731537.000000,47.000000,1,1,2,-380.325261,-330.842022,-317.017188,-323.009596,-147.537781 
17/11/2002 00:00,731537.000000,47.000000,1,1,2,-383.620446,-335.441695,-327.342175,-358.019233,-321.123367 
18/11/2002 00:00,731538.000000,48.000000,1,1,2,-428.712964,-359.685364,-330.649500,-322.014014,-132.238303 
18/11/2002 00:00,731538.000000,48.000000,1,1,2,-431.907600,-363.551345,-337.419888,-334.001100,-156.851621 
18/11/2002 00:00,731538.000000,48.000000,1,1,2,-427.665094,-356.206705,-323.696593,-310.309172,-98.920815 
18/11/2002 00:00,731538.000000,48.000000,1,1,2,-431.583007,-360.902920,-332.990532,-340.194704,-268.316112 
19/11/2002 00:00,731539.000000,49.000000,1,1,2,-460.359198,-386.110464,-343.785580,-314.711158,-86.526565 
19/11/2002 00:00,731539.000000,49.000000,1,1,2,-464.064726,-390.105470,-350.288231,-326.478797,-111.952711 
19/11/2002 00:00,731539.000000,49.000000,1,1,2,-459.102725,-382.527648,-336.476208,-300.587928,-51.593339 
19/11/2002 00:00,731539.000000,49.000000,1,1,2,-463.788763,-387.600970,-345.951241,-331.385435,-218.527924 
20/11/2002 00:00,731540.000000,50.000000,1,1,2,-473.651297,-408.479496,-358.934429,-307.147220,-44.668417 
20/11/2002 00:00,731540.000000,50.000000,1,1,2,-477.972077,-412.772816,-365.641072,-320.668156,-70.370920 
20/11/2002 00:00,731540.000000,50.000000,1,1,2,-472.239554,-404.595633,-350.226467,-284.921865,-5.275526 
20/11/2002 00:00,731540.000000,50.000000,1,1,2,-477.869745,-410.561174,-362.507288,-330.468364,-173.695527 
21/11/2002 00:00,731541.000000,51.000000,1,1,2,-473.084161,-424.793464,-371.738384,-289.201174,-2.467152 
21/11/2002 00:00,731541.000000,51.000000,1,1,2,-478.028805,-429.629937,-379.712471,-309.501040,-32.005464 
21/11/2002 00:00,731541.000000,51.000000,1,1,2,-471.572928,-420.435060,-360.379925,-252.278173,44.765679 
21/11/2002 00:00,731541.000000,51.000000,1,1,2,-478.203811,-427.917113,-379.419114,-334.276725,-135.150736 
22/11/2002 00:00,731542.000000,52.000000,1,1,2,-469.191849,-435.251163,-377.059632,-241.570002,59.311665 
22/11/2002 00:00,731542.000000,52.000000,1,1,2,-474.788286,-441.165103,-389.614328,-284.011594,10.523062 
22/11/2002 00:00,731542.000000,52.000000,1,1,2,-468.328937,-432.634335,-376.326444,-247.621214,48.053429 
22/11/2002 00:00,731542.000000,52.000000,1,1,2,-475.287156,-440.241727,-394.558906,-338.483251,-103.615343 
23/11/2002 00:00,731543.000000,53.000000,1,1,2,-485.629759,-445.905887,-385.617576,-214.937703,83.983292 
23/11/2002 00:00,731543.000000,53.000000,1,1,2,-491.183361,-451.723382,-395.999091,-249.022862,50.816462 
23/11/2002 00:00,731543.000000,53.000000,1,1,2,-484.648059,-443.425346,-387.104248,-233.232365,64.152143 
23/11/2002 00:00,731543.000000,53.000000,1,1,2,-491.904861,-451.667461,-407.324237,-339.443167,-78.932157 
24/11/2002 00:00,731544.000000,54.000000,1,1,2,-514.000370,-457.621657,-385.958966,-169.370154,132.791646 
24/11/2002 00:00,731544.000000,54.000000,1,1,2,-518.962752,-464.778817,-404.902309,-230.585602,68.020917 
24/11/2002 00:00,731544.000000,54.000000,1,1,2,-512.576799,-454.745367,-386.296978,-183.082971,119.057655 
24/11/2002 00:00,731544.000000,54.000000,1,1,2,-519.963039,-464.951769,-418.335421,-336.029418,-59.740304 
25/11/2002 00:00,731545.000000,55.000000,1,1,2,-561.580829,-472.363771,-375.373006,-110.119331,195.340514 
25/11/2002 00:00,731545.000000,55.000000,1,1,2,-564.878628,-482.206319,-414.832945,-221.232133,76.789437 
25/11/2002 00:00,731545.000000,55.000000,1,1,2,-559.737202,-469.303308,-375.602482,-117.820216,187.234294 
25/11/2002 00:00,731545.000000,55.000000,1,1,2,-565.741341,-482.409622,-428.691491,-329.101931,-43.770042 
26/11/2002 00:00,731546.000000,56.000000,1,1,2,-578.465516,-484.950461,-355.751931,-63.084640,242.557259 
