Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,75 ,300 ,600 ,900 ,1200  
01/10/2002 00:00,731490.000000,0.000000,1,1,2,0.254893,0.254893,0.254893,0.254893,0.254893 
01/10/2002 00:00,731490.000000,0.000000,1,1,2,0.254893,0.254893,0.254893,0.254893,0.254893 
01/10/2002 00:00,731490.000000,0.000000,1,1,2,0.254893,0.254893,0.254893,0.254893,0.254893 
01/10/2002 00:00,731490.000000,0.000000,1,1,2,0.254893,0.254893,0.254893,0.254893,0.254893 
02/10/2002 00:00,731491.000000,1.000000,1,1,2,0.331989,0.255307,0.254897,0.254895,0.254936 
02/10/2002 00:00,731491.000000,1.000000,1,1,2,0.332027,0.255306,0.254896,0.254893,0.254934 
02/10/2002 00:00,731491.000000,1.000000,1,1,2,0.331994,0.255308,0.254899,0.254897,0.254940 
02/10/2002 00:00,731491.000000,1.000000,1,1,2,0.332026,0.255307,0.254897,0.254895,0.254937 
03/10/2002 00:00,731492.000000,2.000000,1,1,2,0.600000,0.259747,0.254934,0.254897,0.254980 
03/10/2002 00:00,731492.000000,2.000000,1,1,2,0.600000,0.259745,0.254932,0.254894,0.254976 
03/10/2002 00:00,731492.000000,2.000000,1,1,2,0.600000,0.259748,0.254937,0.254902,0.254987 
03/10/2002 00:00,731492.000000,2.000000,1,1,2,0.600000,0.259746,0.254935,0.254898,0.254981 
04/10/2002 00:00,731493.000000,3.000000,1,1,2,0.489114,0.558962,0.255472,0.254904,0.255023 
04/10/2002 00:00,731493.000000,3.000000,1,1,2,0.497898,0.569812,0.255472,0.254900,0.255016 
04/10/2002 00:00,731493.000000,3.000000,1,1,2,0.493697,0.564723,0.255479,0.254911,0.255033 
04/10/2002 00:00,731493.000000,3.000000,1,1,2,0.479159,0.545926,0.255469,0.254906,0.255025 
05/10/2002 00:00,731494.000000,4.000000,1,1,2,0.399188,0.433509,0.426636,0.255343,0.255069 
05/10/2002 00:00,731494.000000,4.000000,1,1,2,0.397499,0.432703,0.441173,0.255346,0.255061 
05/10/2002 00:00,731494.000000,4.000000,1,1,2,0.400455,0.436363,0.436690,0.255359,0.255082 
05/10/2002 00:00,731494.000000,4.000000,1,1,2,0.399296,0.431492,0.408317,0.255332,0.255072 
06/10/2002 00:00,731495.000000,5.000000,1,1,2,0.389458,0.418911,0.405970,0.293677,0.255334 
06/10/2002 00:00,731495.000000,5.000000,1,1,2,0.387983,0.416918,0.411122,0.303430,0.255358 
06/10/2002 00:00,731495.000000,5.000000,1,1,2,0.390464,0.420385,0.411104,0.300449,0.255375 
06/10/2002 00:00,731495.000000,5.000000,1,1,2,0.389457,0.418249,0.396270,0.282946,0.255291 
07/10/2002 00:00,731496.000000,6.000000,1,1,2,0.393559,0.412113,0.399948,0.310360,0.256320 
07/10/2002 00:00,731496.000000,6.000000,1,1,2,0.392483,0.410560,0.403847,0.319837,0.256808 
07/10/2002 00:00,731496.000000,6.000000,1,1,2,0.394436,0.413547,0.404502,0.317629,0.256677 
