Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,75 ,300 ,600 ,900 ,1200  
17/02/2008 00:00,733455.000000,139.000000,1,1,1,0.305654,0.172428,0.172258,1.453950,0.192449 
18/02/2008 00:00,733456.000000,140.000000,1,1,1,0.309847,0.176402,0.172690,1.453548,0.192413 
19/02/2008 00:00,733457.000000,141.000000,1,1,1,0.312185,0.180294,0.173161,1.453164,0.192377 
20/02/2008 00:00,733458.000000,142.000000,1,1,1,0.313557,0.183926,0.173658,1.452797,0.192341 
21/02/2008 00:00,733459.000000,143.000000,1,1,1,0.314382,0.187253,0.174173,1.452448,0.192306 
22/02/2008 00:00,733460.000000,144.000000,1,1,1,0.314865,0.190280,0.174698,1.452117,0.192270 
23/02/2008 00:00,733461.000000,145.000000,1,1,1,0.315112,0.193030,0.175227,1.451803,0.192235 
24/02/2008 00:00,733462.000000,146.000000,1,1,1,0.315184,0.195531,0.175757,1.451505,0.192200 
25/02/2008 00:00,733463.000000,147.000000,1,1,1,0.315118,0.197808,0.176285,1.451224,0.192166 
26/02/2008 00:00,733464.000000,148.000000,1,1,1,0.314938,0.199885,0.176809,1.450959,0.192131 
27/02/2008 00:00,733465.000000,149.000000,1,1,1,0.314664,0.201784,0.177327,1.450709,0.192097 
28/02/2008 00:00,733466.000000,150.000000,1,1,1,0.313294,0.203562,0.177840,1.450473,0.192063 
29/02/2008 00:00,733467.000000,151.000000,1,1,1,0.311760,0.205150,0.178346,1.450251,0.192030 
01/03/2008 00:00,733468.000000,152.000000,1,1,1,0.310254,0.206557,0.178844,1.450043,0.191997 
02/03/2008 00:00,733469.000000,153.000000,1,1,1,0.308771,0.207809,0.179334,1.449848,0.191964 
03/03/2008 00:00,733470.000000,154.000000,1,1,1,0.307310,0.208928,0.179815,1.449665,0.191932 
04/03/2008 00:00,733471.000000,155.000000,1,1,1,0.305869,0.209932,0.180287,1.449494,0.191900 
05/03/2008 00:00,733472.000000,156.000000,1,1,1,0.304446,0.210835,0.180750,1.449335,0.191868 
06/03/2008 00:00,733473.000000,157.000000,1,1,1,0.303040,0.211650,0.181203,1.449186,0.191837 
07/03/2008 00:00,733474.000000,158.000000,1,1,1,0.301651,0.212387,0.181646,1.449048,0.191806 
08/03/2008 00:00,733475.000000,159.000000,1,1,1,0.300276,0.213056,0.182080,1.448920,0.191776 
09/03/2008 00:00,733476.000000,160.000000,1,1,1,0.298916,0.213664,0.182504,1.448802,0.191746 
10/03/2008 00:00,733477.000000,161.000000,1,1,1,0.297569,0.214217,0.182918,1.448693,0.191716 
11/03/2008 00:00,733478.000000,162.000000,1,1,1,0.296234,0.214721,0.183323,1.448592,0.191687 
12/03/2008 00:00,733479.000000,163.000000,1,1,1,0.294910,0.215182,0.183718,1.448500,0.191658 
13/03/2008 00:00,733480.000000,164.000000,1,1,1,0.293597,0.215602,0.184104,1.448416,0.191630 
14/03/2008 00:00,733481.000000,165.000000,1,1,1,0.292295,0.215987,0.184480,1.448340,0.191602 
15/03/2008 00:00,733482.000000,166.000000,1,1,1,0.291004,0.216340,0.184848,1.448272,0.191574 
16/03/2008 00:00,733483.000000,167.000000,1,1,1,0.289712,0.216663,0.185206,1.448210,0.191547 
17/03/2008 00:00,733484.000000,168.000000,1,1,1,0.288431,0.216959,0.185556,1.448156,0.191520 
18/03/2008 00:00,733485.000000,169.000000,1,1,1,0.287179,0.217232,0.185897,1.448108,0.191494 
19/03/2008 00:00,733486.000000,170.000000,1,1,1,0.285955,0.217483,0.186230,1.448066,0.191468 
20/03/2008 00:00,733487.000000,171.000000,1,1,1,0.284752,0.217714,0.186555,1.448030,0.191443 
21/03/2008 00:00,733488.000000,172.000000,1,1,1,0.283567,0.217927,0.186872,1.448000,0.191418 
22/03/2008 00:00,733489.000000,173.000000,1,1,1,0.282399,0.218124,0.187181,1.447976,0.191393 
23/03/2008 00:00,733490.000000,174.000000,1,1,1,0.281245,0.218305,0.187482,1.447958,0.191369 
24/03/2008 00:00,733491.000000,175.000000,1,1,1,0.280106,0.218473,0.187775,1.447944,0.191345 
25/03/2008 00:00,733492.000000,176.000000,1,1,1,0.278981,0.218629,0.188062,1.447935,0.191322 
26/03/2008 00:00,733493.000000,177.000000,1,1,1,0.277870,0.218773,0.188341,1.447932,0.191299 
27/03/2008 00:00,733494.000000,178.000000,1,1,1,0.276771,0.218907,0.188614,1.447932,0.191277 
28/03/2008 00:00,733495.000000,179.000000,1,1,1,0.275681,0.219032,0.188879,1.447938,0.191255 
29/03/2008 00:00,733496.000000,180.000000,1,1,1,0.274601,0.219147,0.189139,1.447947,0.191233 
30/03/2008 00:00,733497.000000,181.000000,1,1,1,0.273534,0.219253,0.189391,1.447961,0.191212 
31/03/2008 00:00,733498.000000,182.000000,1,1,1,0.272475,0.219351,0.189638,1.447979,0.191191 
01/04/2008 00:00,733499.000000,183.000000,1,1,1,0.271431,0.219441,0.189878,1.448001,0.191170 
02/04/2008 00:00,733500.000000,184.000000,1,1,1,0.270408,0.219524,0.190113,1.448026,0.191150 
03/04/2008 00:00,733501.000000,185.000000,1,1,1,0.269401,0.219601,0.190342,1.448055,0.191131 
04/04/2008 00:00,733502.000000,186.000000,1,1,1,0.268407,0.219671,0.190565,1.448087,0.191112 
05/04/2008 00:00,733503.000000,187.000000,1,1,1,0.267426,0.219736,0.190782,1.448123,0.191093 
06/04/2008 00:00,733504.000000,188.000000,1,1,1,0.266456,0.219796,0.190995,1.448162,0.191074 
07/04/2008 00:00,733505.000000,189.000000,1,1,1,0.265495,0.219851,0.191202,1.448204,0.191056 
08/04/2008 00:00,733506.000000,190.000000,1,1,1,0.264543,0.219901,0.191404,1.448248,0.191039 
09/04/2008 00:00,733507.000000,191.000000,1,1,1,0.263600,0.219947,0.191601,1.448296,0.191022 
10/04/2008 00:00,733508.000000,192.000000,1,1,1,0.262666,0.219989,0.191793,1.448347,0.191005 
11/04/2008 00:00,733509.000000,193.000000,1,1,1,0.261738,0.220027,0.191981,1.448400,0.190988 
12/04/2008 00:00,733510.000000,194.000000,1,1,1,0.260823,0.220060,0.192164,1.448456,0.190972 
13/04/2008 00:00,733511.000000,195.000000,1,1,1,0.259919,0.220089,0.192342,1.448515,0.190956 
14/04/2008 00:00,733512.000000,196.000000,1,1,1,0.259025,0.220115,0.192516,1.448576,0.190941 
15/04/2008 00:00,733513.000000,197.000000,1,1,1,0.258140,0.220136,0.192686,1.448639,0.190926 
16/04/2008 00:00,733514.000000,198.000000,1,1,1,0.257264,0.220154,0.192852,1.448704,0.190911 
17/04/2008 00:00,733515.000000,199.000000,1,1,1,0.256397,0.220169,0.193013,1.448772,0.190897 
18/04/2008 00:00,733516.000000,200.000000,1,1,1,0.255539,0.220181,0.193171,1.448842,0.190883 
19/04/2008 00:00,733517.000000,201.000000,1,1,1,0.254690,0.220189,0.193325,1.448914,0.190869 
20/04/2008 00:00,733518.000000,202.000000,1,1,1,0.253849,0.220194,0.193475,1.448988,0.190856 
21/04/2008 00:00,733519.000000,203.000000,1,1,1,0.253017,0.220196,0.193621,1.449064,0.190843 
22/04/2008 00:00,733520.000000,204.000000,1,1,1,0.252194,0.220196,0.193764,1.449141,0.190831 
23/04/2008 00:00,733521.000000,205.000000,1,1,1,0.251380,0.220192,0.193903,1.449221,0.190818 
24/04/2008 00:00,733522.000000,206.000000,1,1,1,0.250574,0.220186,0.194039,1.449302,0.190806 
25/04/2008 00:00,733523.000000,207.000000,1,1,1,0.249778,0.220177,0.194171,1.449385,0.190795 
