Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],thawed_soil_depth[mm],water_table_depth[mm]
02/01/2002 00:00,731218.000000,1.000000,1,1,2,7.013462,0.000000,7.013462,0.000000,0.000000,0.500000,0.000000,0.865263,842.520828,-10.375010,-12.185347,1.206998,-9999.000000,-9999.000000,-84.830797,-84.830797,105.189230,9.445546,95.743684,237.265921,189.575878,214.601207,84.151384,-93.477741,56.762784,18.741656,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.762784,18.828425,0.000000,0.000000,0.651197,0.000000,0.000000,0.000000,-9999.000000,0.004956,0.001785,-9999.000000,-0.170672,0.000000,-9999.000000,0.000000,21.037846,317.893541,56.762784,18.741656,131.125518,7.013462,53.486630,-10.375010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
02/01/2002 00:00,731218.000000,1.000000,1,1,2,7.016336,0.000000,7.016336,0.000000,0.000000,0.500000,0.000000,0.869269,841.065219,-10.470547,-12.222092,1.127544,-9999.000000,-9999.000000,-85.319976,-85.319976,104.439733,8.688909,95.750824,236.932128,189.327362,214.297126,83.551787,-93.426205,56.814078,18.631481,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.814078,18.718232,0.000000,0.000000,0.647337,0.000000,0.000000,0.000000,-9999.000000,0.004936,0.001783,-9999.000000,-0.170153,0.000000,-9999.000000,0.000000,20.887947,317.523091,56.814078,18.631481,131.650826,7.016336,53.295037,-10.470547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
02/01/2002 00:00,731218.000000,1.000000,1,1,2,7.013793,0.000000,7.013793,0.000000,0.000000,0.500000,0.000000,0.865772,842.335394,-10.387171,-12.190024,1.199309,-9999.000000,-9999.000000,-84.878130,-84.878130,105.147409,9.402814,95.744594,237.223407,189.544220,214.562478,84.117927,-93.482542,56.780955,18.732560,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.780955,18.819335,0.000000,0.000000,0.650877,0.000000,0.000000,0.000000,-9999.000000,0.004955,0.001785,-9999.000000,-0.170606,0.000000,-9999.000000,0.000000,21.029482,317.857268,56.780955,18.732560,131.191868,7.013793,53.462103,-10.387171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
02/01/2002 00:00,731218.000000,1.000000,1,1,2,7.016222,0.000000,7.016222,0.000000,0.000000,0.500000,0.000000,0.869709,840.906125,-10.480999,-12.226112,1.127821,-9999.000000,-9999.000000,-85.318243,-85.318243,104.555813,8.804210,95.751604,236.895636,189.300199,214.263881,83.644651,-93.462534,56.862664,18.637695,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.862664,18.724474,0.000000,0.000000,0.647553,0.000000,0.000000,0.000000,-9999.000000,0.004938,0.001782,-9999.000000,-0.170096,0.000000,-9999.000000,0.000000,20.911163,317.522876,56.862664,18.637695,131.700120,7.016222,53.274225,-10.480999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
03/01/2002 00:00,731219.000000,2.000000,1,1,2,12.565092,0.000000,12.565092,0.000000,0.000000,0.500000,0.000000,0.634568,842.520828,-5.364177,-11.202069,-10.081412,-9999.000000,-9999.000000,12.376455,-8.299411,105.535491,9.442090,96.093401,253.566066,201.610408,226.869852,23.293876,-23.061023,-13.737777,1.594175,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.737777,1.406509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002112,0.001932,-9999.000000,-0.098402,0.000000,-9999.000000,0.000000,82.241615,271.195974,-13.737777,1.594175,202.463036,14.985107,74.014038,-1.937394,4.544858,0.048590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
03/01/2002 00:00,731219.000000,2.000000,1,1,2,12.570240,0.000000,12.570240,0.000000,0.000000,0.500000,0.000000,0.637319,841.065219,-5.459714,-11.238814,-10.158521,-9999.000000,-9999.000000,12.217193,-8.230781,104.790183,8.689497,96.100686,253.212168,201.341230,226.551597,23.160216,-23.089597,-13.679267,1.532693,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.679267,1.352265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002102,0.001929,-9999.000000,-0.098069,0.000000,-9999.000000,0.000000,81.629968,270.877014,-13.679267,1.532693,204.481531,15.072709,73.711835,-1.876513,4.467151,0.046716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
03/01/2002 00:00,731219.000000,2.000000,1,1,2,12.565685,0.000000,12.565685,0.000000,0.000000,0.500000,0.000000,0.634917,842.335394,-5.376338,-11.206746,-10.091081,-9999.000000,-9999.000000,12.365841,-8.292149,105.493910,9.399580,96.094330,253.520992,201.576118,226.829318,23.286431,-23.065274,-13.731414,1.586729,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.731414,1.399940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002111,0.001931,-9999.000000,-0.098324,0.000000,-9999.000000,0.000000,82.207479,271.155949,-13.731414,1.586729,202.687612,14.992693,73.969461,-1.933717,4.538423,0.048363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
03/01/2002 00:00,731219.000000,2.000000,1,1,2,12.570036,0.000000,12.570036,0.000000,0.000000,0.500000,0.000000,0.637620,840.906125,-5.470166,-11.242834,-10.166372,-9999.000000,-9999.000000,12.235080,-8.227506,104.905654,8.804172,96.101482,253.173478,201.311808,226.516803,23.180983,-23.095128,-13.676715,1.527490,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.676715,1.347675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002102,0.001929,-9999.000000,-0.097904,0.000000,-9999.000000,0.000000,81.724671,270.844503,-13.676715,1.527490,204.576010,15.068727,73.658328,-1.884995,4.470974,0.046557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
04/01/2002 00:00,731220.000000,3.000000,1,1,2,5.460474,3.352166,5.460474,3.352166,3.352166,0.500000,0.000000,0.585948,842.520828,0.521526,-6.650258,-8.525866,-9999.000000,-9999.000000,11.211774,-7.154880,105.038539,8.968250,96.070288,266.434630,223.200652,209.696091,24.333852,-16.929953,-3.807874,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.807874,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002387,0.002760,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,80.704686,277.803865,-3.807874,-0.000000,112.327826,16.953193,150.926028,-0.056191,3.492388,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
04/01/2002 00:00,731220.000000,3.000000,1,1,2,5.673280,3.142970,5.673280,3.142970,3.142970,0.500000,0.000000,0.588349,841.065219,0.425989,-6.687003,-8.635485,-9999.000000,-9999.000000,11.146722,-7.126272,104.336192,8.257799,96.078393,266.068435,222.899531,209.406442,24.166463,-16.828408,-3.808667,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.808667,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002370,0.002757,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,80.169730,277.345333,-3.808667,-0.000000,115.956535,17.293837,149.140683,-0.057053,3.452152,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
04/01/2002 00:00,731220.000000,3.000000,1,1,2,5.487527,3.325530,5.487527,3.325530,3.325530,0.500000,0.000000,0.586253,842.335394,0.509365,-6.654935,-8.539282,-9999.000000,-9999.000000,11.209677,-7.152272,104.999454,8.928132,96.071321,266.387989,223.162294,209.659200,24.321209,-16.919278,-3.807746,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.807746,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002385,0.002760,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,80.678244,277.747677,-3.807746,-0.000000,112.755479,16.991143,150.690173,-0.056329,3.489077,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
04/01/2002 00:00,731220.000000,3.000000,1,1,2,5.696225,3.119883,5.696225,3.119883,3.119883,0.500000,0.000000,0.588612,840.906125,0.415537,-6.691023,-8.645250,-9999.000000,-9999.000000,11.161207,-7.124784,104.445622,8.366343,96.079279,266.028401,222.866616,209.374775,24.180061,-16.826655,-3.807801,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.807801,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002369,0.002757,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,80.265561,277.304366,-3.807801,-0.000000,116.248386,17.311493,148.918138,-0.057242,3.453459,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
05/01/2002 00:00,731221.000000,4.000000,1,1,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.638915,842.520828,-0.739394,-6.716964,-6.928366,-9999.000000,-9999.000000,12.713582,-22.762964,105.678959,9.072857,96.606102,271.957718,220.045991,239.635579,28.402591,-18.292228,-2.603219,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.603219,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002702,0.002746,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,77.276368,284.553730,-2.603219,-0.000000,37.710315,7.242195,192.048133,-0.020044,9.710997,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
05/01/2002 00:00,731221.000000,4.000000,1,1,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.641579,841.065219,-0.834931,-6.753709,-7.141818,-9999.000000,-9999.000000,13.125880,-22.691629,104.969067,8.354898,96.614169,271.582048,219.750379,239.303331,28.224180,-17.748054,-2.649754,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.649754,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002662,0.002743,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,76.744887,283.652133,-2.649754,-0.000000,39.200487,7.506226,191.482987,-0.020013,9.787611,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
05/01/2002 00:00,731221.000000,4.000000,1,1,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.639254,842.335394,-0.751555,-6.721641,-6.955030,-9999.000000,-9999.000000,12.774191,-22.763750,105.639294,9.032164,96.607130,271.909870,220.008335,239.593263,28.390286,-18.225029,-2.608934,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.608934,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002697,0.002746,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,77.249008,284.440965,-2.608934,-0.000000,37.865148,7.268759,191.964365,-0.020040,9.722383,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
05/01/2002 00:00,731221.000000,4.000000,1,1,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.641871,840.906125,-0.845383,-6.757729,-7.161773,-9999.000000,-9999.000000,13.193389,-22.686949,105.079300,8.464250,96.615050,271.540977,219.718067,239.267007,28.243120,-17.703126,-2.653395,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.653395,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002659,0.002743,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,76.836180,283.567837,-2.653395,-0.000000,39.236598,7.510603,191.418312,-0.020005,9.800890,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
06/01/2002 00:00,731222.000000,5.000000,1,1,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.599014,842.520828,-1.144741,-7.935717,-5.069756,-9999.000000,-9999.000000,-2.608843,-37.984551,106.642671,9.358877,97.283794,262.246057,216.840500,213.548298,31.591281,-35.846891,-1.646767,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.646767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003115,0.002499,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,75.051390,292.235987,-1.646767,0.000000,27.418686,5.571684,203.207530,-1.196256,1.670512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
06/01/2002 00:00,731222.000000,5.000000,1,1,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.601508,841.065219,-1.240278,-7.972462,-5.192259,-9999.000000,-9999.000000,-2.612658,-37.869236,105.913434,8.621858,97.291575,261.884338,216.548693,213.252113,31.397913,-35.666456,-1.655886,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.655886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003091,0.002496,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,74.515521,291.704532,-1.655886,0.000000,28.879837,5.839893,202.213498,-1.126118,1.666333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
06/01/2002 00:00,731222.000000,5.000000,1,1,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.599331,842.335394,-1.156902,-7.940395,-5.083108,-9999.000000,-9999.000000,-2.607990,-38.004434,106.601903,9.317117,97.284786,262.199986,216.803328,213.510575,31.578730,-35.833703,-1.646982,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.646982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003112,0.002499,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,75.023172,292.177895,-1.646982,0.000000,27.570357,5.598834,203.074414,-1.189190,1.669925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
06/01/2002 00:00,731222.000000,5.000000,1,1,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.601781,840.906125,-1.250730,-7.976482,-5.197955,-9999.000000,-9999.000000,-2.605333,-37.871349,106.026612,8.734186,97.292425,261.844793,216.516797,213.219731,31.421394,-35.680357,-1.653630,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.653630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003091,0.002496,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,74.605217,291.679385,-1.653630,0.000000,28.914953,5.844519,202.127921,-1.123458,1.666084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
07/01/2002 00:00,731223.000000,6.000000,1,1,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.529788,842.520828,3.369174,-5.304485,-4.061614,-9999.000000,-9999.000000,2.158264,-31.140446,106.716960,9.129746,97.587213,268.537997,232.878653,187.397688,33.183955,-34.110835,-3.085143,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.085143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003362,0.003060,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,73.533005,296.703270,-3.085143,0.000000,17.356784,3.866104,222.743104,-0.364849,1.705580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
