Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,75 ,300 ,600 ,900 ,1200  
01/10/2007 00:00,733316.000000,0.000000,1,1,1,-9925.004794,-9700.019176,-9400.038351,-9100.057527,-8800.076703 
02/10/2007 00:00,733317.000000,1.000000,1,1,1,-10327.495291,-9700.964379,-9400.041112,-9100.057566,-8800.078146 
03/10/2007 00:00,733318.000000,2.000000,1,1,1,-11026.774172,-9703.506943,-9400.050242,-9100.057606,-8800.079562 
04/10/2007 00:00,733319.000000,3.000000,1,1,1,-11707.284804,-9707.553701,-9400.070384,-9100.057658,-8800.081059 
05/10/2007 00:00,733320.000000,4.000000,1,1,1,-12372.382480,-9712.909008,-9400.102285,-9100.057704,-8800.082366 
06/10/2007 00:00,733321.000000,5.000000,1,1,1,-13172.493512,-9720.372687,-9400.165049,-9100.057826,-8800.084229 
07/10/2007 00:00,733322.000000,6.000000,1,1,1,-14116.121265,-9729.266941,-9402.997315,-10226.165432,-8807.208353 
08/10/2007 00:00,733323.000000,7.000000,1,1,1,-15018.569740,-9739.928827,-9403.085149,-9099.391489,-8807.131530 
09/10/2007 00:00,733324.000000,8.000000,1,1,1,-15869.780763,-9751.507156,-9404.715655,-9690.702015,-8810.753230 
10/10/2007 00:00,733325.000000,9.000000,1,1,1,-16805.671926,-9765.627631,-9404.867748,-9099.054543,-8810.617797 
11/10/2007 00:00,733326.000000,10.000000,1,1,1,-17723.241216,-9780.740585,-9408.387587,-10510.945973,-8819.470117 
12/10/2007 00:00,733327.000000,11.000000,1,1,1,-18552.813132,-9797.291663,-9408.580397,-9098.241747,-8819.285103 
13/10/2007 00:00,733328.000000,12.000000,1,1,1,-18798.662186,-9812.771238,-9409.078981,-9204.854885,-8819.807601 
14/10/2007 00:00,733329.000000,13.000000,1,1,1,-18753.275735,-9828.674995,-9409.369393,-9098.213136,-8819.533818 
15/10/2007 00:00,733330.000000,14.000000,1,1,1,-19160.227996,-9844.611867,-9414.416245,-11271.615813,-8833.198469 
16/10/2007 00:00,733331.000000,15.000000,1,1,1,-19654.339257,-9860.281196,-9414.870004,-9169.150814,-8833.410440 
17/10/2007 00:00,733332.000000,16.000000,1,1,1,-20308.555880,-9878.352077,-9415.224337,-9096.975239,-8832.994956 
18/10/2007 00:00,733333.000000,17.000000,1,1,1,-21161.691050,-9897.015107,-9419.556314,-10892.241929,-8843.690470 
19/10/2007 00:00,733334.000000,18.000000,1,1,1,-21909.577759,-9915.675902,-9419.897686,-9096.007665,-8843.416700 
20/10/2007 00:00,733335.000000,19.000000,1,1,1,-22000.696032,-9936.234468,-9420.358391,-9096.053942,-8842.890239 
21/10/2007 00:00,733336.000000,20.000000,1,1,1,-22806.015518,-9957.126071,-9424.689182,-10842.715750,-8853.082979 
22/10/2007 00:00,733337.000000,21.000000,1,1,1,-23530.180935,-9977.273661,-9425.187487,-9120.997117,-8852.901894 
23/10/2007 00:00,733338.000000,22.000000,1,1,1,-24126.871873,-9999.614084,-9425.740463,-9095.173872,-8852.296435 
24/10/2007 00:00,733339.000000,23.000000,1,1,1,-24023.424703,-10021.239377,-9429.772534,-10660.704973,-8861.157988 
25/10/2007 00:00,733340.000000,24.000000,1,1,1,-23881.887735,-10041.803441,-9430.304167,-9094.378872,-8860.776797 
26/10/2007 00:00,733341.000000,25.000000,1,1,1,-24653.462939,-10064.972994,-9430.979976,-9094.438750,-8860.101472 
27/10/2007 00:00,733342.000000,26.000000,1,1,1,-25288.045159,-10087.835983,-9434.860498,-10527.164584,-8868.067028 
28/10/2007 00:00,733343.000000,27.000000,1,1,1,-25738.516266,-10109.963271,-9435.487975,-9093.728397,-8867.632697 
29/10/2007 00:00,733344.000000,28.000000,1,1,1,-25562.956053,-10133.089146,-9436.255734,-9093.790191,-8866.941433 
30/10/2007 00:00,733345.000000,29.000000,1,1,1,-25400.428062,-10155.436778,-9439.471033,-10150.859597,-8872.584703 
31/10/2007 00:00,733346.000000,30.000000,1,1,1,-26016.041252,-10178.062326,-9440.238747,-9093.299362,-8872.044785 
01/11/2007 00:00,733347.000000,31.000000,1,1,1,-26468.034009,-10200.458373,-9441.027835,-9093.345543,-8871.534988 
02/11/2007 00:00,733348.000000,32.000000,1,1,1,-12485.302011,-10202.340948,-9441.835205,-9093.397074,-8870.957424 
03/11/2007 00:00,733349.000000,33.000000,1,1,1,-7615.222546,-10196.923507,-9442.907022,-9224.895033,-8871.262340 
04/11/2007 00:00,733350.000000,34.000000,1,1,1,-7624.793682,-10188.608821,-9443.714260,-9093.429817,-8870.533307 
05/11/2007 00:00,733351.000000,35.000000,1,1,1,-7848.636106,-10181.296906,-9447.133959,-10284.118055,-8876.868842 
06/11/2007 00:00,733352.000000,36.000000,1,1,1,-8042.007809,-10175.117266,-9447.776112,-9092.873237,-8876.395441 
07/11/2007 00:00,733353.000000,37.000000,1,1,1,-8050.050749,-10168.704416,-9448.464532,-9092.938490,-8875.682947 
08/11/2007 00:00,733354.000000,38.000000,1,1,1,-8057.733367,-10162.532210,-9451.262136,-10030.232947,-8880.420616 
09/11/2007 00:00,733355.000000,39.000000,1,1,1,-8065.257872,-10156.520604,-9451.853396,-9092.531846,-8879.902653 
10/11/2007 00:00,733356.000000,40.000000,1,1,1,-8072.908376,-10150.362856,-9452.455269,-9092.589863,-8879.269044 
11/11/2007 00:00,733357.000000,41.000000,1,1,1,-8080.359536,-10144.461101,-9453.854621,-9425.589510,-8880.613439 
12/11/2007 00:00,733358.000000,42.000000,1,1,1,-8223.443680,-10138.722479,-9454.423263,-9092.517582,-8879.942476 
13/11/2007 00:00,733359.000000,43.000000,1,1,1,-8341.343773,-10133.583857,-9456.267163,-9631.418695,-8882.407154 
14/11/2007 00:00,733360.000000,44.000000,1,1,1,-8510.922711,-10128.926550,-9456.782885,-9092.332116,-8881.797648 
15/11/2007 00:00,733361.000000,45.000000,1,1,1,-8698.770961,-10125.035698,-9457.727668,-9273.695738,-8882.294623 
16/11/2007 00:00,733362.000000,46.000000,1,1,1,-8703.980316,-10121.015333,-9458.209623,-9092.343407,-8881.621291 
17/11/2007 00:00,733363.000000,47.000000,1,1,1,-8709.165793,-10117.111128,-9460.150479,-9714.864245,-8884.488363 
18/11/2007 00:00,733364.000000,48.000000,1,1,1,-8714.350288,-10113.215074,-9460.597754,-9092.114987,-8883.938539 
19/11/2007 00:00,733365.000000,49.000000,1,1,1,-8719.548200,-10109.319030,-9461.039437,-9092.166286,-8883.389925 
20/11/2007 00:00,733366.000000,50.000000,1,1,1,-8852.301178,-10105.764230,-9461.470597,-9092.217147,-8882.845797 
21/11/2007 00:00,733367.000000,51.000000,1,1,1,-8980.176027,-10102.701222,-9461.880714,-9092.266792,-8882.315283 
22/11/2007 00:00,733368.000000,52.000000,1,1,1,-13983.255175,-10106.668687,-9462.278760,-9092.315753,-8881.793751 
23/11/2007 00:00,733369.000000,53.000000,1,1,1,-50436.391638,-10150.735646,-9462.734457,-9092.361840,-8881.300601 
24/11/2007 00:00,733370.000000,54.000000,1,1,1,-103266.158065,-10251.260365,-9463.342456,-9092.410386,-8880.787660 
25/11/2007 00:00,733371.000000,55.000000,1,1,1,-82345.237514,-10325.548401,-9464.284103,-9192.841101,-8880.851016 
26/11/2007 00:00,733372.000000,56.000000,1,1,1,-45810.931635,-10361.110662,-9465.029405,-9092.449520,-8880.351582 
27/11/2007 00:00,733373.000000,57.000000,1,1,1,-29497.125767,-10379.475273,-9466.216630,-9273.331053,-8880.821884 
28/11/2007 00:00,733374.000000,58.000000,1,1,1,-34090.472070,-10402.122215,-9466.979712,-9092.443278,-8880.379727 
29/11/2007 00:00,733375.000000,59.000000,1,1,1,-62224.964507,-10452.819799,-9467.822872,-9092.488274,-8879.912255 
30/11/2007 00:00,733376.000000,60.000000,1,1,1,-181347.545100,-11139.894041,-9469.891939,-9237.118036,-8880.196799 
01/12/2007 00:00,733377.000000,61.000000,1,1,1,-294191.342675,-15617.632687,-9476.234489,-9144.252940,-8880.021118 
02/12/2007 00:00,733378.000000,62.000000,1,1,1,-274152.400773,-21943.173669,-9488.274106,-9104.606115,-8879.652231 
03/12/2007 00:00,733379.000000,63.000000,1,1,1,-176487.997856,-26929.098193,-9504.859607,-9092.560436,-8879.225890 
04/12/2007 00:00,733380.000000,64.000000,1,1,1,-59883.238621,-27690.373254,-9571.551364,-9094.050719,-8878.810479 
05/12/2007 00:00,733381.000000,65.000000,1,1,1,-17655.946614,-26688.742669,-9622.914431,-9092.679516,-8878.390566 
06/12/2007 00:00,733382.000000,66.000000,1,1,1,-13054.531307,-25632.691550,-9752.995394,-9094.248258,-8877.981045 
07/12/2007 00:00,733383.000000,67.000000,1,1,1,-21585.885500,-25010.973392,-9875.897308,-9093.033697,-8877.567525 
08/12/2007 00:00,733384.000000,68.000000,1,1,1,-344416.384717,-40566.196926,-10138.157884,-9093.097839,-8877.156322 
09/12/2007 00:00,733385.000000,69.000000,1,1,1,-631651.818448,-103227.865270,-11016.020530,-9094.524864,-8876.754135 
10/12/2007 00:00,733386.000000,70.000000,1,1,1,-366802.688423,-137540.815787,-12338.957053,-9097.533419,-8876.368732 
11/12/2007 00:00,733387.000000,71.000000,1,1,1,-257070.281362,-142618.498561,-13863.555449,-9102.136098,-8878.281391 
12/12/2007 00:00,733388.000000,72.000000,1,1,1,-204052.208658,-135964.693650,-15449.044070,-9108.357144,-8880.849089 
13/12/2007 00:00,733389.000000,73.000000,1,1,1,-173166.411837,-126219.213914,-17013.826774,-9116.179964,-8883.508542 
14/12/2007 00:00,733390.000000,74.000000,1,1,1,-152869.742859,-116594.761608,-18507.089589,-9125.536830,-8886.285108 
15/12/2007 00:00,733391.000000,75.000000,1,1,1,-137698.245361,-107944.621083,-19893.572383,-9136.323964,-8889.201931 
16/12/2007 00:00,733392.000000,76.000000,1,1,1,-125616.141159,-100395.018433,-21149.061858,-9148.411696,-8892.279485 
17/12/2007 00:00,733393.000000,77.000000,1,1,1,-114985.117683,-93755.651683,-22256.327508,-9161.651423,-8895.535303 
18/12/2007 00:00,733394.000000,78.000000,1,1,1,-105226.145906,-87825.398953,-23204.526861,-9175.881913,-8898.983803 
19/12/2007 00:00,733395.000000,79.000000,1,1,1,-97203.559278,-82596.645788,-23992.943733,-9190.939783,-8902.636294 
20/12/2007 00:00,733396.000000,80.000000,1,1,1,-90581.542947,-78013.888337,-24628.396403,-9206.667478,-8906.501128 
21/12/2007 00:00,733397.000000,81.000000,1,1,1,-85002.431253,-73993.944154,-25122.440340,-9222.918418,-8910.583940 
22/12/2007 00:00,733398.000000,82.000000,1,1,1,-80242.192747,-70455.077426,-25489.296836,-9239.560000,-8914.887948 
23/12/2007 00:00,733399.000000,83.000000,1,1,1,-76159.359011,-67326.942502,-25744.354881,-9256.475030,-8919.414255 
24/12/2007 00:00,733400.000000,84.000000,1,1,1,-72571.958990,-64542.617308,-25902.846639,-9273.561748,-8924.162170 
25/12/2007 00:00,733401.000000,85.000000,1,1,1,-69300.165981,-62038.017932,-25978.910947,-9290.732840,-8929.129484 
26/12/2007 00:00,733402.000000,86.000000,1,1,1,-66308.046909,-59765.471357,-25985.403454,-9307.914216,-8934.312736 
27/12/2007 00:00,733403.000000,87.000000,1,1,1,-63637.537486,-57695.712595,-25934.012413,-9325.043894,-8939.707444 
28/12/2007 00:00,733404.000000,88.000000,1,1,1,-61262.476904,-55805.564628,-25835.179208,-9342.070775,-8945.308316 
29/12/2007 00:00,733405.000000,89.000000,1,1,1,-59866.157440,-54139.955259,-25699.881311,-9358.955314,-8951.109461 
30/12/2007 00:00,733406.000000,90.000000,1,1,1,-58925.403191,-52686.263570,-25537.771123,-9375.668193,-8957.104584 
31/12/2007 00:00,733407.000000,91.000000,1,1,1,-58450.999046,-51436.877803,-25357.327340,-9392.189131,-8963.287141 
01/01/2008 00:00,733408.000000,92.000000,1,1,1,-57744.037867,-50328.812171,-25164.393178,-9408.504099,-8969.650465 
