Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],thawed_soil_depth[mm],water_table_depth[mm]
02/01/2002 00:00,731218.000000,1.000000,1,1,1,7.016218,0.000000,7.016218,0.000000,0.000000,0.500000,0.000000,0.869810,840.869620,-10.483397,-12.227034,1.123431,-9999.000000,-9999.000000,-85.345279,-85.345279,104.484097,8.732315,95.751782,236.887262,189.293966,214.256253,83.587278,-93.450029,56.852467,18.630060,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.852467,18.716831,0.000000,0.000000,0.647286,0.000000,0.000000,0.000000,-9999.000000,0.004936,0.001782,-9999.000000,-0.170083,0.000000,-9999.000000,0.000000,20.896819,317.502820,56.852467,18.630060,131.711848,7.016218,53.269454,-10.483397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
03/01/2002 00:00,731219.000000,2.000000,1,1,1,12.570030,0.000000,12.570030,0.000000,0.000000,0.500000,0.000000,0.637690,840.869620,-5.472564,-11.243756,-10.168434,-9999.000000,-9999.000000,12.221266,-8.224149,104.833565,8.731900,96.101665,253.164600,201.305057,226.508819,23.168054,-23.095323,-13.674129,1.525594,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.674129,1.346001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002101,0.001929,-9999.000000,-0.097930,0.000000,-9999.000000,0.000000,81.665511,270.835990,-13.674129,1.525594,204.656177,15.074253,73.656475,-1.879447,4.465496,0.046499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
04/01/2002 00:00,731220.000000,3.000000,1,1,1,5.701508,3.114595,5.701508,3.114595,3.114595,0.500000,0.000000,0.588673,840.869620,0.413139,-6.691945,-8.648498,-9999.000000,-9999.000000,11.153045,-7.122684,104.376602,8.297120,96.079482,266.019215,222.859064,209.367509,24.167042,-16.822029,-3.808032,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.808032,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002369,0.002757,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,80.209561,277.290827,-3.808032,-0.000000,116.371034,17.325305,148.879871,-0.057233,3.450456,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
05/01/2002 00:00,731221.000000,4.000000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.641938,840.869620,-0.847781,-6.758651,-7.167825,-9999.000000,-9999.000000,13.197017,-22.670464,105.012744,8.397493,96.615252,271.531553,219.710653,239.258672,28.228693,-17.686533,-2.654856,-0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.654856,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002658,0.002743,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,76.784051,283.542336,-2.654856,-0.000000,39.306647,7.523661,191.409377,-0.020005,9.801644,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
06/01/2002 00:00,731222.000000,5.000000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.601844,840.869620,-1.253128,-7.977405,-5.203131,-9999.000000,-9999.000000,-2.607000,-37.818771,105.957998,8.665377,97.292621,261.835719,216.509479,213.212301,31.404922,-35.666667,-1.654744,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.654744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003089,0.002496,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,74.553076,291.657073,-1.654744,0.000000,28.983745,5.857687,202.102481,-1.120170,1.665974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
07/01/2002 00:00,731223.000000,6.000000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.532174,840.869620,3.260787,-5.346173,-4.245430,-9999.000000,-9999.000000,2.435760,-30.898642,106.053753,8.457157,97.596596,268.121296,232.520144,187.105899,33.031481,-33.707741,-3.112020,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.112020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003322,0.003056,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,73.022272,295.899704,-3.112020,0.000000,18.874592,4.155131,220.144161,-0.201759,1.702556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
08/01/2002 00:00,731224.000000,7.000000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.378982,840.869620,8.794502,-4.777299,-0.941171,-9999.000000,-9999.000000,-7.194456,-22.238117,106.715672,8.532351,98.183322,270.524822,248.534337,143.860338,35.028476,-46.194827,-3.971895,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.971895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.004247,0.003191,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,71.687196,310.493466,-3.971895,0.000000,0.623148,0.262017,420.473514,-0.002558,3.893114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
09/01/2002 00:00,731225.000000,8.000000,1,1,1,0.000000,0.087494,0.000000,0.087494,0.000000,0.500000,0.000000,0.460007,840.869620,7.374788,-3.484230,0.035770,-9999.000000,-9999.000000,32.709273,-37.462113,107.137540,8.479239,98.658301,275.279662,247.143763,166.678044,81.247232,-51.533873,-2.995914,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.995914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.004562,0.003517,-9999.000000,0.000000,0.000000,-9999.000000,0.000000,25.890308,314.181442,-2.995914,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.262017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1350.000000
10/01/2002 00:00,731226.000000,9.000000,1,1,1,30.983475,23.442213,30.983475,23.442213,0.000000,0.500000,0.000000,0.803855,840.869620,0.722879,-2.263895,6.300840,-9999.000000,-9999.000000,10.185881,10.185881,107.544806,8.405455,99.139351,283.556268,232.470105,255.763342,86.035845,-73.569858,2.278142,0.001964,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.278142,0.001963,0.000000,0.000000,0.000068,0.000000,0.000000,0.000000,-9999.000000,0.007118,0.003853,-9999.000000,0.001807,0.000000,-9999.000000,0.000000,21.508961,343.294771,2.278142,0.001964,228.763251,30.983475,135.439039,-0.159019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1350.000000,1148.641435
