Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,75 ,300 ,600 ,900 ,1200  
24/10/2007 00:00,733339.000000,23.000000,1,1,3,0.163929,0.190063,0.192233,1.420126,0.194515 
25/10/2007 00:00,733340.000000,24.000000,1,1,3,0.164077,0.189992,0.192231,1.503328,0.194517 
26/10/2007 00:00,733341.000000,25.000000,1,1,3,0.163280,0.189912,0.192228,1.503325,0.194519 
27/10/2007 00:00,733342.000000,26.000000,1,1,3,0.162651,0.189833,0.192215,1.432200,0.194490 
28/10/2007 00:00,733343.000000,27.000000,1,1,3,0.162210,0.189756,0.192212,1.503363,0.194492 
29/10/2007 00:00,733344.000000,28.000000,1,1,3,0.162373,0.189679,0.192210,1.503359,0.194494 
30/10/2007 00:00,733345.000000,29.000000,1,1,3,0.162529,0.189604,0.192202,1.476368,0.194485 
31/10/2007 00:00,733346.000000,30.000000,1,1,3,0.161927,0.189524,0.192199,1.503369,0.194488 
01/11/2007 00:00,733347.000000,31.000000,1,1,3,0.161485,0.189447,0.192189,1.459849,0.194472 
02/11/2007 00:00,733348.000000,32.000000,1,1,3,0.182763,0.189440,0.192186,1.503389,0.194474 
03/11/2007 00:00,733349.000000,33.000000,1,1,3,0.200483,0.189459,0.192181,1.490395,0.194471 
04/11/2007 00:00,733350.000000,34.000000,1,1,3,0.200433,0.189488,0.192178,1.503390,0.194474 
05/11/2007 00:00,733351.000000,35.000000,1,1,3,0.199330,0.189514,0.192167,1.447157,0.194452 
06/11/2007 00:00,733352.000000,36.000000,1,1,3,0.198389,0.189536,0.192164,1.503417,0.194454 
07/11/2007 00:00,733353.000000,37.000000,1,1,3,0.198350,0.189557,0.192162,1.503414,0.194457 
08/11/2007 00:00,733354.000000,38.000000,1,1,3,0.198314,0.189579,0.192157,1.490652,0.194454 
09/11/2007 00:00,733355.000000,39.000000,1,1,3,0.198276,0.189601,0.192155,1.503414,0.194456 
10/11/2007 00:00,733356.000000,40.000000,1,1,3,0.198239,0.189622,0.192146,1.458674,0.194440 
11/11/2007 00:00,733357.000000,41.000000,1,1,3,0.198202,0.189643,0.192144,1.503434,0.194443 
12/11/2007 00:00,733358.000000,42.000000,1,1,3,0.197557,0.189663,0.192141,1.503431,0.194445 
13/11/2007 00:00,733359.000000,43.000000,1,1,3,0.197043,0.189682,0.192139,1.503428,0.194447 
14/11/2007 00:00,733360.000000,44.000000,1,1,3,0.196318,0.189698,0.192137,1.500602,0.194448 
15/11/2007 00:00,733361.000000,45.000000,1,1,3,0.195466,0.189713,0.192135,1.503423,0.194451 
16/11/2007 00:00,733362.000000,46.000000,1,1,3,0.195443,0.189727,0.192125,1.448291,0.194431 
17/11/2007 00:00,733363.000000,47.000000,1,1,3,0.195420,0.189741,0.192123,1.500610,0.194432 
18/11/2007 00:00,733364.000000,48.000000,1,1,3,0.195396,0.189755,0.192121,1.503446,0.194435 
19/11/2007 00:00,733365.000000,49.000000,1,1,3,0.195373,0.189770,0.192112,1.459525,0.194419 
20/11/2007 00:00,733366.000000,50.000000,1,1,3,0.194764,0.189782,0.192111,1.503465,0.194421 
21/11/2007 00:00,733367.000000,51.000000,1,1,3,0.194211,0.189794,0.192109,1.503461,0.194424 
22/11/2007 00:00,733368.000000,52.000000,1,1,3,0.182455,0.189786,0.192103,1.473442,0.194415 
23/11/2007 00:00,733369.000000,53.000000,1,1,3,0.148110,0.189640,0.192102,1.503471,0.194417 
24/11/2007 00:00,733370.000000,54.000000,1,1,3,0.136713,0.189318,0.192099,1.503468,0.194419 
25/11/2007 00:00,733371.000000,55.000000,1,1,3,0.140899,0.189095,0.192093,1.479899,0.194413 
26/11/2007 00:00,733372.000000,56.000000,1,1,3,0.147906,0.188963,0.192090,1.497738,0.194413 
27/11/2007 00:00,733373.000000,57.000000,1,1,3,0.155707,0.188887,0.192087,1.503475,0.194415 
28/11/2007 00:00,733374.000000,58.000000,1,1,3,0.151844,0.188789,0.192084,1.501102,0.194416 
29/11/2007 00:00,733375.000000,59.000000,1,1,3,0.139887,0.188569,0.192081,1.503471,0.194418 
30/11/2007 00:00,733376.000000,60.000000,1,1,3,0.127206,0.182732,0.192068,1.500211,0.194419 
01/12/2007 00:00,733377.000000,61.000000,1,1,3,0.122932,0.171298,0.192036,1.503182,0.194420 
02/12/2007 00:00,733378.000000,62.000000,1,1,3,0.123828,0.162467,0.191978,1.503464,0.194422 
03/12/2007 00:00,733379.000000,63.000000,1,1,3,0.128385,0.157495,0.191900,1.501809,0.194424 
04/12/2007 00:00,733380.000000,64.000000,1,1,3,0.143577,0.157022,0.191618,1.502546,0.194425 
05/12/2007 00:00,733381.000000,65.000000,1,1,3,0.170725,0.158112,0.190984,1.502883,0.194427 
06/12/2007 00:00,733382.000000,66.000000,1,1,3,0.179380,0.159275,0.190417,1.503018,0.194429 
07/12/2007 00:00,733383.000000,67.000000,1,1,3,0.164518,0.160007,0.189896,1.503050,0.194430 
08/12/2007 00:00,733384.000000,68.000000,1,1,3,0.121723,0.149107,0.188814,1.503017,0.194432 
09/12/2007 00:00,733385.000000,69.000000,1,1,3,0.117144,0.133934,0.185559,1.502900,0.194434 
10/12/2007 00:00,733386.000000,70.000000,1,1,3,0.121192,0.130580,0.181421,1.502679,0.194433 
11/12/2007 00:00,733387.000000,71.000000,1,1,3,0.124342,0.130356,0.177443,1.502351,0.194422 
12/12/2007 00:00,733388.000000,72.000000,1,1,3,0.126661,0.131086,0.173961,1.501911,0.194411 
13/12/2007 00:00,733389.000000,73.000000,1,1,3,0.128464,0.132127,0.171024,1.501362,0.194400 
14/12/2007 00:00,733390.000000,74.000000,1,1,3,0.129932,0.133238,0.168589,1.500709,0.194388 
15/12/2007 00:00,733391.000000,75.000000,1,1,3,0.131227,0.134335,0.166593,1.499962,0.194375 
16/12/2007 00:00,733392.000000,76.000000,1,1,3,0.132413,0.135387,0.164975,1.499131,0.194361 
17/12/2007 00:00,733393.000000,77.000000,1,1,3,0.133594,0.136401,0.163680,1.498226,0.194347 
18/12/2007 00:00,733394.000000,78.000000,1,1,3,0.134830,0.137393,0.162666,1.497262,0.194331 
19/12/2007 00:00,733395.000000,79.000000,1,1,3,0.135974,0.138346,0.161888,1.496249,0.194315 
20/12/2007 00:00,733396.000000,80.000000,1,1,3,0.137022,0.139252,0.161309,1.495201,0.194298 
21/12/2007 00:00,733397.000000,81.000000,1,1,3,0.137992,0.140109,0.160895,1.494126,0.194280 
22/12/2007 00:00,733398.000000,82.000000,1,1,3,0.138891,0.140919,0.160617,1.493034,0.194260 
23/12/2007 00:00,733399.000000,83.000000,1,1,3,0.139722,0.141683,0.160451,1.491932,0.194240 
24/12/2007 00:00,733400.000000,84.000000,1,1,3,0.140505,0.142405,0.160377,1.490829,0.194219 
25/12/2007 00:00,733401.000000,85.000000,1,1,3,0.141270,0.143094,0.160378,1.489727,0.194196 
26/12/2007 00:00,733402.000000,86.000000,1,1,3,0.142017,0.143753,0.160441,1.488633,0.194173 
27/12/2007 00:00,733403.000000,87.000000,1,1,3,0.142724,0.144386,0.160555,1.487550,0.194149 
28/12/2007 00:00,733404.000000,88.000000,1,1,3,0.143387,0.144993,0.160710,1.486480,0.194124 
29/12/2007 00:00,733405.000000,89.000000,1,1,3,0.143786,0.145550,0.160896,1.485426,0.194098 
30/12/2007 00:00,733406.000000,90.000000,1,1,3,0.144065,0.146056,0.161104,1.484389,0.194071 
31/12/2007 00:00,733407.000000,91.000000,1,1,3,0.144205,0.146506,0.161328,1.483369,0.194044 
01/01/2008 00:00,733408.000000,92.000000,1,1,3,0.144410,0.146917,0.161562,1.482367,0.194015 
02/01/2008 00:00,733409.000000,93.000000,1,1,3,0.144570,0.147291,0.161802,1.481384,0.193986 
03/01/2008 00:00,733410.000000,94.000000,1,1,3,0.144716,0.147633,0.162044,1.480418,0.193957 
04/01/2008 00:00,733411.000000,95.000000,1,1,3,0.144890,0.147950,0.162287,1.479470,0.193926 
05/01/2008 00:00,733412.000000,96.000000,1,1,3,0.145118,0.148254,0.162530,1.478540,0.193895 
06/01/2008 00:00,733413.000000,97.000000,1,1,3,0.145392,0.148549,0.162771,1.477627,0.193864 
07/01/2008 00:00,733414.000000,98.000000,1,1,3,0.145690,0.148840,0.163011,1.476730,0.193832 
08/01/2008 00:00,733415.000000,99.000000,1,1,3,0.145989,0.149127,0.163249,1.475850,0.193799 
09/01/2008 00:00,733416.000000,100.000000,1,1,3,0.146261,0.149408,0.163485,1.474986,0.193766 
10/01/2008 00:00,733417.000000,101.000000,1,1,3,0.146541,0.149685,0.163719,1.474137,0.193732 
11/01/2008 00:00,733418.000000,102.000000,1,1,3,0.147131,0.149986,0.163952,1.473304,0.193698 
12/01/2008 00:00,733419.000000,103.000000,1,1,3,0.147739,0.150308,0.164186,1.472486,0.193663 
13/01/2008 00:00,733420.000000,104.000000,1,1,3,0.148296,0.150643,0.164420,1.471682,0.193629 
14/01/2008 00:00,733421.000000,105.000000,1,1,3,0.148810,0.150986,0.164656,1.470894,0.193593 
15/01/2008 00:00,733422.000000,106.000000,1,1,3,0.149289,0.151331,0.164893,1.470120,0.193558 
16/01/2008 00:00,733423.000000,107.000000,1,1,3,0.149731,0.151676,0.165130,1.469360,0.193522 
17/01/2008 00:00,733424.000000,108.000000,1,1,3,0.150109,0.152016,0.165368,1.468615,0.193485 
18/01/2008 00:00,733425.000000,109.000000,1,1,3,0.150223,0.152332,0.165604,1.467883,0.193449 
19/01/2008 00:00,733426.000000,110.000000,1,1,3,0.150185,0.152616,0.165838,1.467165,0.193412 
20/01/2008 00:00,733427.000000,111.000000,1,1,3,0.150046,0.152865,0.166067,1.466460,0.193375 
21/01/2008 00:00,733428.000000,112.000000,1,1,3,0.149752,0.153070,0.166290,1.465768,0.193338 
22/01/2008 00:00,733429.000000,113.000000,1,1,3,0.149272,0.153221,0.166504,1.465088,0.193300 
23/01/2008 00:00,733430.000000,114.000000,1,1,3,0.148748,0.153318,0.166708,1.464418,0.193263 
24/01/2008 00:00,733431.000000,115.000000,1,1,3,0.148280,0.153370,0.166900,1.463760,0.193225 
25/01/2008 00:00,733432.000000,116.000000,1,1,3,0.147958,0.153393,0.167080,1.463111,0.193187 
26/01/2008 00:00,733433.000000,117.000000,1,1,3,0.147886,0.153411,0.167248,1.462472,0.193149 
27/01/2008 00:00,733434.000000,118.000000,1,1,3,0.148017,0.153441,0.167406,1.461841,0.193111 
28/01/2008 00:00,733435.000000,119.000000,1,1,3,0.148424,0.153506,0.167556,1.461218,0.193073 
29/01/2008 00:00,733436.000000,120.000000,1,1,3,0.148939,0.153610,0.167700,1.460603,0.193034 
30/01/2008 00:00,733437.000000,121.000000,1,1,3,0.149335,0.153738,0.167841,1.459996,0.192996 
31/01/2008 00:00,733438.000000,122.000000,1,1,3,0.149630,0.153878,0.167979,1.459396,0.192957 
01/02/2008 00:00,733439.000000,123.000000,1,1,3,0.149936,0.154030,0.168115,1.458803,0.192919 
02/02/2008 00:00,733440.000000,124.000000,1,1,3,0.150286,0.154197,0.168249,1.458216,0.192880 
03/02/2008 00:00,733441.000000,125.000000,1,1,3,0.150643,0.154375,0.168383,1.457637,0.192841 
04/02/2008 00:00,733442.000000,126.000000,1,1,3,0.150813,0.154551,0.168516,1.457065,0.192802 
05/02/2008 00:00,733443.000000,127.000000,1,1,3,0.151005,0.154726,0.168647,1.456499,0.192764 
06/02/2008 00:00,733444.000000,128.000000,1,1,3,0.165784,0.154932,0.168780,1.455940,0.192725 
07/02/2008 00:00,733445.000000,129.000000,1,1,3,0.167560,0.155734,0.168938,1.455389,0.192686 
08/02/2008 00:00,733446.000000,130.000000,1,1,3,0.176523,0.156543,0.169120,1.454846,0.192647 
09/02/2008 00:00,733447.000000,131.000000,1,1,3,0.188326,0.157479,0.169326,1.454314,0.192609 
10/02/2008 00:00,733448.000000,132.000000,1,1,3,0.200428,0.158520,0.169558,1.453791,0.192570 
11/02/2008 00:00,733449.000000,133.000000,1,1,3,0.213570,0.159616,0.169814,1.453280,0.192531 
12/02/2008 00:00,733450.000000,134.000000,1,1,3,0.228259,0.160760,0.170090,1.452781,0.192493 
13/02/2008 00:00,733451.000000,135.000000,1,1,3,0.244061,0.161984,0.170385,1.452295,0.192454 
14/02/2008 00:00,733452.000000,136.000000,1,1,3,0.254943,0.163374,0.170697,1.451822,0.192416 
15/02/2008 00:00,733453.000000,137.000000,1,1,3,0.274227,0.164928,0.171027,1.451363,0.192377 
16/02/2008 00:00,733454.000000,138.000000,1,1,3,0.292398,0.167152,0.171376,1.450918,0.192339 
17/02/2008 00:00,733455.000000,139.000000,1,1,3,0.302316,0.170451,0.171754,1.450487,0.192301 
18/02/2008 00:00,733456.000000,140.000000,1,1,3,0.307615,0.174288,0.172174,1.450073,0.192263 
19/02/2008 00:00,733457.000000,141.000000,1,1,3,0.310498,0.178168,0.172635,1.449676,0.192225 
20/02/2008 00:00,733458.000000,142.000000,1,1,3,0.312147,0.181837,0.173127,1.449297,0.192188 
21/02/2008 00:00,733459.000000,143.000000,1,1,3,0.313127,0.185214,0.173639,1.448936,0.192150 
22/02/2008 00:00,733460.000000,144.000000,1,1,3,0.313705,0.188291,0.174164,1.448593,0.192113 
23/02/2008 00:00,733461.000000,145.000000,1,1,3,0.314015,0.191087,0.174695,1.448268,0.192076 
24/02/2008 00:00,733462.000000,146.000000,1,1,3,0.314131,0.193627,0.175227,1.447960,0.192040 
25/02/2008 00:00,733463.000000,147.000000,1,1,3,0.314094,0.195939,0.175758,1.447669,0.192004 
26/02/2008 00:00,733464.000000,148.000000,1,1,3,0.313934,0.198046,0.176284,1.447394,0.191968 
27/02/2008 00:00,733465.000000,149.000000,1,1,3,0.313673,0.199969,0.176806,1.447135,0.191932 
28/02/2008 00:00,733466.000000,150.000000,1,1,3,0.313071,0.201738,0.177321,1.446890,0.191897 
29/02/2008 00:00,733467.000000,151.000000,1,1,3,0.311503,0.203382,0.177829,1.446660,0.191862 
01/03/2008 00:00,733468.000000,152.000000,1,1,3,0.309966,0.204838,0.178329,1.446444,0.191827 
02/03/2008 00:00,733469.000000,153.000000,1,1,3,0.308455,0.206131,0.178821,1.446241,0.191793 
03/03/2008 00:00,733470.000000,154.000000,1,1,3,0.306968,0.207284,0.179304,1.446051,0.191759 
04/03/2008 00:00,733471.000000,155.000000,1,1,3,0.305503,0.208316,0.179777,1.445873,0.191725 
05/03/2008 00:00,733472.000000,156.000000,1,1,3,0.304058,0.209244,0.180241,1.445707,0.191692 
06/03/2008 00:00,733473.000000,157.000000,1,1,3,0.302630,0.210081,0.180695,1.445552,0.191660 
07/03/2008 00:00,733474.000000,158.000000,1,1,3,0.301220,0.210837,0.181139,1.445408,0.191627 
08/03/2008 00:00,733475.000000,159.000000,1,1,3,0.299826,0.211522,0.181573,1.445273,0.191596 
09/03/2008 00:00,733476.000000,160.000000,1,1,3,0.298447,0.212144,0.181997,1.445149,0.191564 
10/03/2008 00:00,733477.000000,161.000000,1,1,3,0.297082,0.212710,0.182411,1.445034,0.191533 
11/03/2008 00:00,733478.000000,162.000000,1,1,3,0.295729,0.213227,0.182816,1.444928,0.191502 
12/03/2008 00:00,733479.000000,163.000000,1,1,3,0.294389,0.213698,0.183211,1.444831,0.191472 
13/03/2008 00:00,733480.000000,164.000000,1,1,3,0.293059,0.214129,0.183596,1.444742,0.191443 
14/03/2008 00:00,733481.000000,165.000000,1,1,3,0.291741,0.214523,0.183972,1.444660,0.191413 
15/03/2008 00:00,733482.000000,166.000000,1,1,3,0.290435,0.214884,0.184339,1.444587,0.191385 
16/03/2008 00:00,733483.000000,167.000000,1,1,3,0.289129,0.215215,0.184697,1.444520,0.191356 
17/03/2008 00:00,733484.000000,168.000000,1,1,3,0.287833,0.215519,0.185045,1.444461,0.191328 
18/03/2008 00:00,733485.000000,169.000000,1,1,3,0.286567,0.215799,0.185386,1.444408,0.191301 
19/03/2008 00:00,733486.000000,170.000000,1,1,3,0.285330,0.216057,0.185717,1.444362,0.191274 
20/03/2008 00:00,733487.000000,171.000000,1,1,3,0.284114,0.216295,0.186041,1.444322,0.191247 
21/03/2008 00:00,733488.000000,172.000000,1,1,3,0.282916,0.216514,0.186356,1.444288,0.191221 
22/03/2008 00:00,733489.000000,173.000000,1,1,3,0.281735,0.216717,0.186664,1.444259,0.191195 
23/03/2008 00:00,733490.000000,174.000000,1,1,3,0.280570,0.216905,0.186964,1.444236,0.191170 
24/03/2008 00:00,733491.000000,175.000000,1,1,3,0.279419,0.217079,0.187256,1.444218,0.191145 
25/03/2008 00:00,733492.000000,176.000000,1,1,3,0.278283,0.217240,0.187541,1.444205,0.191121 
26/03/2008 00:00,733493.000000,177.000000,1,1,3,0.277160,0.217390,0.187819,1.444197,0.191097 
27/03/2008 00:00,733494.000000,178.000000,1,1,3,0.276050,0.217530,0.188090,1.444194,0.191073 
28/03/2008 00:00,733495.000000,179.000000,1,1,3,0.274951,0.217660,0.188354,1.444195,0.191050 
29/03/2008 00:00,733496.000000,180.000000,1,1,3,0.273861,0.217780,0.188612,1.444201,0.191027 
30/03/2008 00:00,733497.000000,181.000000,1,1,3,0.272784,0.217892,0.188863,1.444211,0.191005 
31/03/2008 00:00,733498.000000,182.000000,1,1,3,0.271715,0.217995,0.189109,1.444224,0.190983 
01/04/2008 00:00,733499.000000,183.000000,1,1,3,0.270662,0.218090,0.189348,1.444242,0.190962 
02/04/2008 00:00,733500.000000,184.000000,1,1,3,0.269630,0.218178,0.189581,1.444263,0.190941 
03/04/2008 00:00,733501.000000,185.000000,1,1,3,0.268615,0.218260,0.189808,1.444288,0.190920 
04/04/2008 00:00,733502.000000,186.000000,1,1,3,0.267613,0.218336,0.190030,1.444317,0.190900 
05/04/2008 00:00,733503.000000,187.000000,1,1,3,0.266624,0.218406,0.190246,1.444349,0.190881 
06/04/2008 00:00,733504.000000,188.000000,1,1,3,0.265646,0.218471,0.190457,1.444384,0.190861 
07/04/2008 00:00,733505.000000,189.000000,1,1,3,0.264678,0.218531,0.190662,1.444422,0.190842 
08/04/2008 00:00,733506.000000,190.000000,1,1,3,0.263719,0.218586,0.190863,1.444463,0.190824 
09/04/2008 00:00,733507.000000,191.000000,1,1,3,0.262770,0.218637,0.191059,1.444507,0.190806 
10/04/2008 00:00,733508.000000,192.000000,1,1,3,0.261829,0.218684,0.191250,1.444554,0.190788 
11/04/2008 00:00,733509.000000,193.000000,1,1,3,0.260896,0.218726,0.191436,1.444603,0.190771 
12/04/2008 00:00,733510.000000,194.000000,1,1,3,0.259974,0.218765,0.191618,1.444656,0.190754 
13/04/2008 00:00,733511.000000,195.000000,1,1,3,0.259064,0.218799,0.191795,1.444710,0.190737 
14/04/2008 00:00,733512.000000,196.000000,1,1,3,0.258165,0.218829,0.191968,1.444768,0.190721 
15/04/2008 00:00,733513.000000,197.000000,1,1,3,0.257275,0.218856,0.192137,1.444827,0.190705 
16/04/2008 00:00,733514.000000,198.000000,1,1,3,0.256395,0.218879,0.192302,1.444889,0.190690 
17/04/2008 00:00,733515.000000,199.000000,1,1,3,0.255523,0.218899,0.192462,1.444953,0.190675 
18/04/2008 00:00,733516.000000,200.000000,1,1,3,0.254661,0.218916,0.192619,1.445019,0.190660 
19/04/2008 00:00,733517.000000,201.000000,1,1,3,0.253808,0.218929,0.192772,1.445088,0.190645 
20/04/2008 00:00,733518.000000,202.000000,1,1,3,0.252964,0.218939,0.192921,1.445158,0.190631 
21/04/2008 00:00,733519.000000,203.000000,1,1,3,0.252128,0.218946,0.193066,1.445230,0.190618 
22/04/2008 00:00,733520.000000,204.000000,1,1,3,0.251302,0.218950,0.193208,1.445304,0.190604 
23/04/2008 00:00,733521.000000,205.000000,1,1,3,0.250485,0.218952,0.193347,1.445380,0.190591 
24/04/2008 00:00,733522.000000,206.000000,1,1,3,0.249678,0.218950,0.193481,1.445457,0.190579 
25/04/2008 00:00,733523.000000,207.000000,1,1,3,0.248879,0.218946,0.193613,1.445537,0.190567 
26/04/2008 00:00,733524.000000,208.000000,1,1,3,0.248091,0.218940,0.193741,1.445618,0.190555 
27/04/2008 00:00,733525.000000,209.000000,1,1,3,0.247312,0.218930,0.193867,1.445700,0.190543 
28/04/2008 00:00,733526.000000,210.000000,1,1,3,0.246543,0.218918,0.193989,1.445784,0.190532 
29/04/2008 00:00,733527.000000,211.000000,1,1,3,0.245785,0.218903,0.194108,1.445870,0.190521 
30/04/2008 00:00,733528.000000,212.000000,1,1,3,0.245038,0.218886,0.194224,1.445956,0.190510 
01/05/2008 00:00,733529.000000,213.000000,1,1,3,0.244299,0.218867,0.194337,1.446045,0.190500 
02/05/2008 00:00,733530.000000,214.000000,1,1,3,0.243560,0.218845,0.194447,1.446134,0.190489 
03/05/2008 00:00,733531.000000,215.000000,1,1,3,0.242845,0.218820,0.194554,1.446225,0.190480 
04/05/2008 00:00,733532.000000,216.000000,1,1,3,0.242143,0.218794,0.194659,1.446317,0.190470 
05/05/2008 00:00,733533.000000,217.000000,1,1,3,0.241456,0.218765,0.194761,1.446411,0.190461 
06/05/2008 00:00,733534.000000,218.000000,1,1,3,0.240784,0.218734,0.194860,1.446505,0.190452 
07/05/2008 00:00,733535.000000,219.000000,1,1,3,0.240131,0.218701,0.194957,1.446600,0.190443 
08/05/2008 00:00,733536.000000,220.000000,1,1,3,0.239500,0.218666,0.195051,1.446697,0.190435 
09/05/2008 00:00,733537.000000,221.000000,1,1,3,0.238904,0.218629,0.195143,1.446795,0.190427 
10/05/2008 00:00,733538.000000,222.000000,1,1,3,0.238372,0.218590,0.195233,1.446893,0.190419 
11/05/2008 00:00,733539.000000,223.000000,1,1,3,0.238505,0.218553,0.195320,1.446993,0.190412 
12/05/2008 00:00,733540.000000,224.000000,1,1,3,0.239130,0.218521,0.195404,1.447093,0.190405 
13/05/2008 00:00,733541.000000,225.000000,1,1,3,0.400000,0.349153,0.197457,1.447218,0.190398 
14/05/2008 00:00,733542.000000,226.000000,1,1,3,0.400000,0.389554,0.231691,1.451527,0.190396 
15/05/2008 00:00,733543.000000,227.000000,1,1,3,0.380265,0.381658,0.298601,1.463458,0.190409 
16/05/2008 00:00,733544.000000,228.000000,1,1,3,0.351131,0.361977,0.316200,1.495195,0.190449 
17/05/2008 00:00,733545.000000,229.000000,1,1,3,0.336770,0.349068,0.306796,1.539102,0.194108 
18/05/2008 00:00,733546.000000,230.000000,1,1,3,0.325239,0.339077,0.299083,1.558190,0.194134 
19/05/2008 00:00,733547.000000,231.000000,1,1,3,0.315444,0.331029,0.293749,1.571823,0.194166 
20/05/2008 00:00,733548.000000,232.000000,1,1,3,0.306228,0.323758,0.288651,1.583686,0.194211 
21/05/2008 00:00,733549.000000,233.000000,1,1,3,0.298050,0.317464,0.284733,1.592920,0.194257 
22/05/2008 00:00,733550.000000,234.000000,1,1,3,0.291644,0.311872,0.280875,1.601233,0.194317 
23/05/2008 00:00,733551.000000,235.000000,1,1,3,0.285199,0.306942,0.277771,1.607954,0.194376 
24/05/2008 00:00,733552.000000,236.000000,1,1,3,0.278697,0.302308,0.274770,1.614066,0.194447 
25/05/2008 00:00,733553.000000,237.000000,1,1,3,0.274346,0.298228,0.272231,1.619223,0.194518 
26/05/2008 00:00,733554.000000,238.000000,1,1,3,0.400000,0.301022,0.270095,1.623914,0.194597 
27/05/2008 00:00,733555.000000,239.000000,1,1,3,0.400000,0.399386,0.271220,1.628011,0.194675 
28/05/2008 00:00,733556.000000,240.000000,1,1,3,0.400000,0.400000,0.387492,1.633646,0.194759 
29/05/2008 00:00,733557.000000,241.000000,1,1,3,0.364816,0.356217,0.324386,2.005082,0.194983 
30/05/2008 00:00,733558.000000,242.000000,1,1,3,0.339558,0.346859,0.316029,2.028978,0.195605 
31/05/2008 00:00,733559.000000,243.000000,1,1,3,0.323738,0.337206,0.310227,2.045443,0.196283 
01/06/2008 00:00,733560.000000,244.000000,1,1,3,0.312118,0.328897,0.305102,2.058037,0.197002 
02/06/2008 00:00,733561.000000,245.000000,1,1,3,0.302667,0.321755,0.300631,2.067947,0.197753 
03/06/2008 00:00,733562.000000,246.000000,1,1,3,0.400000,0.326147,0.297633,2.075995,0.198530 
04/06/2008 00:00,733563.000000,247.000000,1,1,3,0.400000,0.398636,0.301083,2.083194,0.199322 
05/06/2008 00:00,733564.000000,248.000000,1,1,3,0.400000,0.400000,0.400000,2.095760,0.200127 
06/06/2008 00:00,733565.000000,249.000000,1,1,3,0.400000,0.364326,0.328980,2.803185,0.201341 
07/06/2008 00:00,733566.000000,250.000000,1,1,3,0.400000,0.400000,0.343735,2.809287,0.209435 
08/06/2008 00:00,733567.000000,251.000000,1,1,3,0.386111,0.399224,0.400000,2.835687,0.216382 
09/06/2008 00:00,733568.000000,252.000000,1,1,3,0.303389,0.304561,0.309157,3.104119,0.223408 
10/06/2008 00:00,733569.000000,253.000000,1,1,3,0.291784,0.303083,0.307198,3.096515,0.234478 
11/06/2008 00:00,733570.000000,254.000000,1,1,3,0.281746,0.300811,0.305407,3.090626,0.243504 
12/06/2008 00:00,733571.000000,255.000000,1,1,3,0.273476,0.298133,0.303695,3.085743,0.251228 
