Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,75 ,300 ,600 ,900 ,1200  
14/12/2007 00:00,733390.000000,74.000000,1,1,3,-158979.788646,-122334.523927,-19922.986492,-9138.337890,-8892.416230 
15/12/2007 00:00,733391.000000,75.000000,1,1,3,-142999.023022,-112794.451328,-21458.185385,-9150.746886,-8895.477527 
16/12/2007 00:00,733392.000000,76.000000,1,1,3,-130271.327544,-104589.364683,-22826.576534,-9164.582988,-8898.727540 
17/12/2007 00:00,733393.000000,77.000000,1,1,3,-119116.997811,-97452.200480,-24009.762867,-9179.659373,-8902.184890 
18/12/2007 00:00,733394.000000,78.000000,1,1,3,-108826.051666,-91116.039871,-24997.837138,-9195.776968,-8905.864395 
19/12/2007 00:00,733395.000000,79.000000,1,1,3,-100372.271877,-85554.797283,-25793.727668,-9212.737903,-8909.777155 
20/12/2007 00:00,733396.000000,80.000000,1,1,3,-93412.992701,-80699.088120,-26409.512316,-9230.355327,-8913.930798 
21/12/2007 00:00,733397.000000,81.000000,1,1,3,-87563.600355,-76452.653827,-26862.532306,-9248.459246,-8918.329842 
22/12/2007 00:00,733398.000000,82.000000,1,1,3,-82584.815271,-72723.527929,-27172.609029,-9266.899436,-8922.976093 
23/12/2007 00:00,733399.000000,83.000000,1,1,3,-78329.615264,-69434.345296,-27360.150869,-9285.546354,-8927.869057 
24/12/2007 00:00,733400.000000,84.000000,1,1,3,-74595.434510,-66511.295021,-27444.559520,-9304.290326,-8933.006329 
25/12/2007 00:00,733401.000000,85.000000,1,1,3,-71183.266096,-63883.624492,-27443.209862,-9323.039608,-8938.383948 
26/12/2007 00:00,733402.000000,86.000000,1,1,3,-68060.553745,-61499.835544,-27371.402212,-9341.718345,-8943.996698 
27/12/2007 00:00,733403.000000,87.000000,1,1,3,-65277.526330,-59329.284435,-27242.655779,-9360.264823,-8949.838382 
28/12/2007 00:00,733404.000000,88.000000,1,1,3,-62806.854510,-57347.833710,-27068.731518,-9378.629704,-8955.902053 
29/12/2007 00:00,733405.000000,89.000000,1,1,3,-61387.240358,-55606.753155,-26861.821987,-9396.776604,-8962.180255 
30/12/2007 00:00,733406.000000,90.000000,1,1,3,-60417.830924,-54089.547191,-26632.312150,-9414.680254,-8968.665220 
31/12/2007 00:00,733407.000000,91.000000,1,1,3,-59938.987179,-52788.492262,-26389.141977,-9432.325007,-8975.349045 
01/01/2008 00:00,733408.000000,92.000000,1,1,3,-59249.141529,-51638.758710,-26138.288567,-9449.701690,-8982.223807 
02/01/2008 00:00,733409.000000,93.000000,1,1,3,-58719.489759,-50622.693747,-25884.473121,-9466.806269,-8989.281651 
03/01/2008 00:00,733410.000000,94.000000,1,1,3,-58241.150310,-49718.205582,-25631.192508,-9483.638545,-8996.514858 
04/01/2008 00:00,733411.000000,95.000000,1,1,3,-57675.031820,-48897.146729,-25380.714323,-9500.200832,-9003.915883 
05/01/2008 00:00,733412.000000,96.000000,1,1,3,-56949.574443,-48131.778484,-25134.256608,-9516.496819,-9011.477375 
06/01/2008 00:00,733413.000000,97.000000,1,1,3,-56092.422637,-47402.219100,-24892.344778,-9532.530811,-9019.192189 
07/01/2008 00:00,733414.000000,98.000000,1,1,3,-55180.463193,-46698.443994,-24655.169691,-9548.307369,-9027.053380 
08/01/2008 00:00,733415.000000,99.000000,1,1,3,-54287.980122,-46017.985203,-24422.832393,-9563.831202,-9035.054206 
09/01/2008 00:00,733416.000000,100.000000,1,1,3,-53491.676978,-45364.541907,-24195.516816,-9579.107262,-9043.188123 
10/01/2008 00:00,733417.000000,101.000000,1,1,3,-52690.834236,-44733.718599,-23973.270536,-9594.140592,-9051.448786 
11/01/2008 00:00,733418.000000,102.000000,1,1,3,-51052.919517,-44061.861714,-23754.515744,-9608.934535,-9059.830018 
12/01/2008 00:00,733419.000000,103.000000,1,1,3,-49441.402542,-43358.476096,-23538.008908,-9623.491100,-9068.325677 
13/01/2008 00:00,733420.000000,104.000000,1,1,3,-48027.029392,-42643.296578,-23323.338370,-9637.811832,-9076.929950 
14/01/2008 00:00,733421.000000,105.000000,1,1,3,-46769.892026,-41929.686982,-23110.366362,-9651.898160,-9085.637044 
15/01/2008 00:00,733422.000000,106.000000,1,1,3,-45638.806066,-41226.429064,-22899.189109,-9665.751638,-9094.441289 
16/01/2008 00:00,733423.000000,107.000000,1,1,3,-44630.460893,-40540.440784,-22690.057949,-9679.374122,-9103.337138 
17/01/2008 00:00,733424.000000,108.000000,1,1,3,-43792.180777,-39880.387144,-22483.400714,-9692.767966,-9112.319175 
18/01/2008 00:00,733425.000000,109.000000,1,1,3,-43542.309003,-39279.752458,-22280.381538,-9705.936840,-9121.382132 
19/01/2008 00:00,733426.000000,110.000000,1,1,3,-43625.226120,-38750.344045,-22082.305366,-9718.885894,-9130.520913 
20/01/2008 00:00,733427.000000,111.000000,1,1,3,-43930.863713,-38295.486080,-21890.405746,-9731.621686,-9139.730615 
21/01/2008 00:00,733428.000000,112.000000,1,1,3,-44582.839296,-37925.822612,-21706.021154,-9744.152298,-9149.006553 
22/01/2008 00:00,733429.000000,113.000000,1,1,3,-45678.581603,-37656.801780,-21530.693530,-9756.487572,-9158.344283 
23/01/2008 00:00,733430.000000,114.000000,1,1,3,-46917.581357,-37484.567200,-21365.719479,-9768.638835,-9167.739629 
24/01/2008 00:00,733431.000000,115.000000,1,1,3,-48065.842017,-37392.636252,-21211.905394,-9780.618360,-9177.188691 
25/01/2008 00:00,733432.000000,116.000000,1,1,3,-48878.103527,-37352.455701,-21069.362841,-9792.438585,-9186.687847 
26/01/2008 00:00,733433.000000,117.000000,1,1,3,-49062.978454,-37321.519779,-20937.282645,-9804.111080,-9196.233734 
27/01/2008 00:00,733434.000000,118.000000,1,1,3,-48727.728775,-37268.292375,-20814.265751,-9815.645876,-9205.823216 
28/01/2008 00:00,733435.000000,119.000000,1,1,3,-47709.843901,-37155.022155,-20698.245287,-9827.050706,-9215.453343 
29/01/2008 00:00,733436.000000,120.000000,1,1,3,-46461.378461,-36975.172477,-20587.210699,-9838.331056,-9225.121307 
30/01/2008 00:00,733437.000000,121.000000,1,1,3,-45531.975835,-36755.506907,-20479.901932,-9849.490998,-9234.824415 
31/01/2008 00:00,733438.000000,122.000000,1,1,3,-44858.837813,-36515.906935,-20375.590925,-9860.533789,-9244.560074 
01/02/2008 00:00,733439.000000,123.000000,1,1,3,-44173.844886,-36258.280244,-20273.654775,-9871.461991,-9254.325774 
02/02/2008 00:00,733440.000000,124.000000,1,1,3,-43406.992631,-35980.314198,-20173.477420,-9882.277472,-9264.119076 
03/02/2008 00:00,733441.000000,125.000000,1,1,3,-42644.720706,-35684.922687,-20074.556361,-9892.981541,-9273.937603 
04/02/2008 00:00,733442.000000,126.000000,1,1,3,-42288.197597,-35397.098602,-19976.944627,-9903.575563,-9283.779035 
05/02/2008 00:00,733443.000000,127.000000,1,1,3,-41890.535623,-35113.724907,-19880.627804,-9914.060895,-9293.641112 
06/02/2008 00:00,733444.000000,128.000000,1,1,3,-22127.853414,-34784.368021,-19784.634039,-9924.437806,-9303.521751 
07/02/2008 00:00,733445.000000,129.000000,1,1,3,-20694.618773,-33543.251598,-19670.533080,-9934.685729,-9313.418277 
08/02/2008 00:00,733446.000000,130.000000,1,1,3,-15124.613745,-32352.917723,-19540.834231,-9944.786748,-9323.327880 
09/02/2008 00:00,733447.000000,131.000000,1,1,3,-10525.215455,-31048.572971,-19394.649420,-9954.721948,-9333.247456 
10/02/2008 00:00,733448.000000,132.000000,1,1,3,-7591.479964,-29682.409280,-19232.322360,-9964.472786,-9343.173621 
11/02/2008 00:00,733449.000000,133.000000,1,1,3,-5534.582955,-28331.815934,-19055.816382,-9974.022937,-9353.102751 
12/02/2008 00:00,733450.000000,134.000000,1,1,3,-4029.776519,-27012.428940,-18867.475939,-9983.358760,-9363.031033 
13/02/2008 00:00,733451.000000,135.000000,1,1,3,-2955.542991,-25693.747327,-18669.370897,-9992.468996,-9372.954511 
14/02/2008 00:00,733452.000000,136.000000,1,1,3,-2421.045553,-24302.435549,-18462.762649,-10001.343868,-9382.869110 
15/02/2008 00:00,733453.000000,137.000000,1,1,3,-1733.148603,-22867.566914,-18247.713518,-10009.973683,-9392.770647 
16/02/2008 00:00,733454.000000,138.000000,1,1,3,-1281.335816,-21012.127962,-18024.004914,-10018.348651,-9402.654825 
17/02/2008 00:00,733455.000000,139.000000,1,1,3,-1088.134975,-18625.127628,-17785.939290,-10026.452561,-9412.517130 
18/02/2008 00:00,733456.000000,140.000000,1,1,3,-996.676399,-16297.360509,-17526.453037,-10034.261019,-9422.352688 
19/02/2008 00:00,733457.000000,141.000000,1,1,3,-949.926442,-14334.819478,-17247.850041,-10041.752306,-9432.156309 
20/02/2008 00:00,733458.000000,142.000000,1,1,3,-924.054404,-12767.096611,-16957.205231,-10048.912901,-9441.922635 
21/02/2008 00:00,733459.000000,143.000000,1,1,3,-908.971543,-11526.077687,-16661.556930,-10055.737424,-9451.646282 
22/02/2008 00:00,733460.000000,144.000000,1,1,3,-900.173120,-10535.647358,-16366.249084,-10062.226655,-9461.321956 
23/02/2008 00:00,733461.000000,145.000000,1,1,3,-895.483865,-9734.510545,-16074.927649,-10068.385559,-9470.944525 
24/02/2008 00:00,733462.000000,146.000000,1,1,3,-893.747873,-9077.274227,-15789.942948,-10074.221779,-9480.509066 
25/02/2008 00:00,733463.000000,147.000000,1,1,3,-894.294612,-8530.939841,-15512.738672,-10079.744585,-9490.010893 
26/02/2008 00:00,733464.000000,148.000000,1,1,3,-896.708439,-8071.422347,-15244.144444,-10084.964161,-9499.445568 
27/02/2008 00:00,733465.000000,149.000000,1,1,3,-900.660610,-7680.913817,-14984.579990,-10089.891136,-9508.808910 
28/02/2008 00:00,733466.000000,150.000000,1,1,3,-865.006389,-7344.142043,-14734.190088,-10094.536268,-9518.096990 
29/02/2008 00:00,733467.000000,151.000000,1,1,3,-704.014518,-7048.837802,-14492.901577,-10098.910214,-9527.306128 
01/03/2008 00:00,733468.000000,152.000000,1,1,3,-659.804499,-6800.656728,-14260.517016,-10103.023354,-9536.432887 
02/03/2008 00:00,733469.000000,153.000000,1,1,3,-640.464778,-6590.077662,-14037.026207,-10106.885942,-9545.474062 
03/03/2008 00:00,733470.000000,154.000000,1,1,3,-627.936359,-6409.663858,-13822.307141,-10110.508070,-9554.426677 
04/03/2008 00:00,733471.000000,155.000000,1,1,3,-617.752546,-6253.727673,-13616.157560,-10113.899587,-9563.287980 
05/03/2008 00:00,733472.000000,156.000000,1,1,3,-609.430059,-6117.926569,-13418.322783,-10117.070043,-9572.055431 
06/03/2008 00:00,733473.000000,157.000000,1,1,3,-603.093693,-5998.896110,-13228.516614,-10120.028655,-9580.726695 
07/03/2008 00:00,733474.000000,158.000000,1,1,3,-598.246632,-5893.965371,-13046.435650,-10122.784288,-9589.299632 
08/03/2008 00:00,733475.000000,159.000000,1,1,3,-594.472796,-5800.990626,-12871.768554,-10125.345448,-9597.772289 
09/03/2008 00:00,733476.000000,160.000000,1,1,3,-592.108887,-5718.246921,-12704.202649,-10127.720281,-9606.142891 
10/03/2008 00:00,733477.000000,161.000000,1,1,3,-591.518852,-5644.327873,-12543.428830,-10129.916580,-9614.409831 
11/03/2008 00:00,733478.000000,162.000000,1,1,3,-591.248891,-5578.049718,-12389.144740,-10131.941785,-9622.571663 
12/03/2008 00:00,733479.000000,163.000000,1,1,3,-591.598464,-5518.430588,-12241.056391,-10133.803003,-9630.627092 
13/03/2008 00:00,733480.000000,164.000000,1,1,3,-597.057615,-5464.703729,-12098.879953,-10135.507012,-9638.574969 
14/03/2008 00:00,733481.000000,165.000000,1,1,3,-603.130810,-5416.157248,-11962.343649,-10137.060279,-9646.414279 
15/03/2008 00:00,733482.000000,166.000000,1,1,3,-608.470130,-5372.171276,-11831.186534,-10138.468970,-9654.144138 
16/03/2008 00:00,733483.000000,167.000000,1,1,3,-616.012785,-5332.273872,-11705.158748,-10139.738964,-9661.763783 
17/03/2008 00:00,733484.000000,168.000000,1,1,3,-624.567082,-5296.015921,-11584.022671,-10140.875867,-9669.272567 
18/03/2008 00:00,733485.000000,169.000000,1,1,3,-625.495859,-5262.893333,-11467.551208,-10141.885023,-9676.669954 
19/03/2008 00:00,733486.000000,170.000000,1,1,3,-635.263529,-5232.617158,-11355.525807,-10142.771529,-9683.955507 
20/03/2008 00:00,733487.000000,171.000000,1,1,3,-649.899597,-5204.915777,-11247.739809,-10143.540242,-9691.128891 
21/03/2008 00:00,733488.000000,172.000000,1,1,3,-662.790857,-5179.505854,-11143.997259,-10144.195792,-9698.189859 
22/03/2008 00:00,733489.000000,173.000000,1,1,3,-676.377185,-5156.159966,-11044.111573,-10144.742599,-9705.138254 
23/03/2008 00:00,733490.000000,174.000000,1,1,3,-691.964123,-5134.688766,-10947.905735,-10145.184874,-9711.973997 
24/03/2008 00:00,733491.000000,175.000000,1,1,3,-706.944960,-5114.908474,-10855.212043,-10145.526640,-9718.697090 
25/03/2008 00:00,733492.000000,176.000000,1,1,3,-721.615975,-5096.658817,-10765.871317,-10145.771733,-9725.307606 
26/03/2008 00:00,733493.000000,177.000000,1,1,3,-737.470768,-5079.807772,-10679.732611,-10145.923819,-9731.805684 
27/03/2008 00:00,733494.000000,178.000000,1,1,3,-730.249889,-5064.100254,-10596.652458,-10145.986397,-9738.191531 
28/03/2008 00:00,733495.000000,179.000000,1,1,3,-744.374436,-5049.558842,-10516.492800,-10145.962810,-9744.465413 
29/03/2008 00:00,733496.000000,180.000000,1,1,3,-773.573657,-5036.166325,-10439.125788,-10145.856249,-9750.627651 
30/03/2008 00:00,733497.000000,181.000000,1,1,3,-799.088142,-5023.807718,-10364.431705,-10145.669771,-9756.678623 
31/03/2008 00:00,733498.000000,182.000000,1,1,3,-828.791061,-5012.422998,-10292.296598,-10145.406299,-9762.618755 
01/04/2008 00:00,733499.000000,183.000000,1,1,3,-856.453426,-5001.922653,-10222.612684,-10145.068633,-9768.448519 
02/04/2008 00:00,733500.000000,184.000000,1,1,3,-880.309497,-4992.214156,-10155.277235,-10144.659456,-9774.168434 
03/04/2008 00:00,733501.000000,185.000000,1,1,3,-902.950171,-4983.230097,-10090.192236,-10144.181340,-9779.779059 
04/04/2008 00:00,733502.000000,186.000000,1,1,3,-929.637003,-4974.934197,-10027.264572,-10143.636746,-9785.280992 
05/04/2008 00:00,733503.000000,187.000000,1,1,3,-957.946264,-4967.284487,-9966.406184,-10143.028039,-9790.674867 
06/04/2008 00:00,733504.000000,188.000000,1,1,3,-984.377740,-4960.229517,-9907.533523,-10142.357484,-9795.961352 
07/04/2008 00:00,733505.000000,189.000000,1,1,3,-1005.107631,-4953.708394,-9850.566993,-10141.627259,-9801.141148 
08/04/2008 00:00,733506.000000,190.000000,1,1,3,-1030.941626,-4947.708787,-9795.430673,-10140.839450,-9806.214984 
09/04/2008 00:00,733507.000000,191.000000,1,1,3,-1052.357111,-4942.182716,-9742.052750,-10139.996065,-9811.183618 
10/04/2008 00:00,733508.000000,192.000000,1,1,3,-1074.354290,-4937.105479,-9690.364681,-10139.099033,-9816.047832 
11/04/2008 00:00,733509.000000,193.000000,1,1,3,-1109.006906,-4932.499217,-9640.301559,-10138.150205,-9820.808433 
12/04/2008 00:00,733510.000000,194.000000,1,1,3,-1149.687290,-4928.358889,-9591.802522,-10137.151367,-9825.466250 
13/04/2008 00:00,733511.000000,195.000000,1,1,3,-1191.517570,-4924.663217,-9544.809955,-10136.104234,-9830.022133 
14/04/2008 00:00,733512.000000,196.000000,1,1,3,-1232.570238,-4921.387572,-9499.268983,-10135.010462,-9834.476948 
15/04/2008 00:00,733513.000000,197.000000,1,1,3,-1272.918425,-4918.509935,-9455.127232,-10133.871646,-9838.831582 
16/04/2008 00:00,733514.000000,198.000000,1,1,3,-1313.554339,-4916.013724,-9412.334726,-10132.689323,-9843.086936 
17/04/2008 00:00,733515.000000,199.000000,1,1,3,-1354.969625,-4913.885536,-9370.843826,-10131.464978,-9847.243927 
18/04/2008 00:00,733516.000000,200.000000,1,1,3,-1396.858408,-4912.112303,-9330.609124,-10130.200041,-9851.303485 
19/04/2008 00:00,733517.000000,201.000000,1,1,3,-1439.283083,-4910.682420,-9291.587313,-10128.895896,-9855.266551 
20/04/2008 00:00,733518.000000,202.000000,1,1,3,-1482.297503,-4909.585552,-9253.737077,-10127.553878,-9859.134078 
21/04/2008 00:00,733519.000000,203.000000,1,1,3,-1525.933749,-4908.812450,-9217.018986,-10126.175277,-9862.907031 
22/04/2008 00:00,733520.000000,204.000000,1,1,3,-1570.209890,-4908.354809,-9181.395402,-10124.761339,-9866.586380 
23/04/2008 00:00,733521.000000,205.000000,1,1,3,-1615.126830,-4908.205119,-9146.830383,-10123.313273,-9870.173107 
24/04/2008 00:00,733522.000000,206.000000,1,1,3,-1660.366157,-4908.355622,-9113.289590,-10121.832245,-9873.668199 
25/04/2008 00:00,733523.000000,207.000000,1,1,3,-1706.279118,-4908.800263,-9080.740190,-10120.319384,-9877.072649 
26/04/2008 00:00,733524.000000,208.000000,1,1,3,-1752.758283,-4909.533220,-9049.150795,-10118.775786,-9880.387456 
27/04/2008 00:00,733525.000000,209.000000,1,1,3,-1799.842330,-4910.549281,-9018.491382,-10117.202509,-9883.613624 
28/04/2008 00:00,733526.000000,210.000000,1,1,3,-1847.641053,-4911.843948,-8988.733221,-10115.600582,-9886.752160 
29/04/2008 00:00,733527.000000,211.000000,1,1,3,-1895.859824,-4913.412223,-8959.848809,-10113.970999,-9889.804076 
30/04/2008 00:00,733528.000000,212.000000,1,1,3,-1944.429308,-4915.249230,-8931.811796,-10112.314728,-9892.770384 
01/05/2008 00:00,733529.000000,213.000000,1,1,3,-1993.294063,-4917.351044,-8904.596930,-10110.632704,-9895.652099 
02/05/2008 00:00,733530.000000,214.000000,1,1,3,-2043.214720,-4919.719730,-8878.180069,-10108.925837,-9898.450236 
03/05/2008 00:00,733531.000000,215.000000,1,1,3,-2092.284212,-4922.343077,-8852.538001,-10107.195011,-9901.165814 
04/05/2008 00:00,733532.000000,216.000000,1,1,3,-2141.724298,-4925.216824,-8827.648367,-10105.441083,-9903.799849 
