@T,soils,,,,,,,,,,,,
descr,soils_hor.csv,,,,,,,,,,,,
depth_acc,FALSE,,,,,,,,,,,,
 ,,,,,,,,,,,,,
@H,SID,depth,aircapacity,fieldcapacity,deadcapacity,kf,bulk_density,corg,root,kvalue,A_skel,p_content,initSWC
min,1,0,0,0,0,0,0,0,0,0,0,0,0
max,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,100,500,1
unit,n/a,cm,Vol.%,Vol.%,Vol.%,cm/d,g/cm,%,n/a,n/a,%,mg/100g_soil,Vol.%
,10418,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,10419,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,10420,1315,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,10501,5,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,10502,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,10503,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,10504,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.166088794
,10505,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.160733537
,10506,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.149066707
,10507,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.135101265
,10508,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.124973159
,10509,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.117032554
,10510,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.104103985
,10511,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.106688843
,10512,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.109273701
,10513,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.111858558
,10514,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.11236828
,10515,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.112878003
,10516,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.113387725
,10517,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.114213188
,10518,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,10519,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,10520,1315,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,10601,5,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.154081615
,10602,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.154081615
,10603,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.154081615
,10604,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.154081615
,10605,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.163499099
,10606,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.172916584
,10607,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.182334068
,10608,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.176922689
,10609,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.17151131
,10610,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.166099931
,10611,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.170406624
,10612,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.174713318
,10613,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.179020011
,10614,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.188144142
,10615,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.197268273
,10616,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.206392404
,10617,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.206392404
,10618,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.206392404
,10619,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.206392404
,10620,1315,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.206392404
,10801,5,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.154081615
,10802,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.154081615
,10803,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.154081615
,10804,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.154081615
,10805,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.163499099
,10806,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.172916584
,10807,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.182334068
,10808,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.176922689
,10809,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.17151131
,10810,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.166099931
,10811,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.170406624
,10812,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.174713318
,10813,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.179020011
,10814,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.188144142
,10815,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.197268273
,10816,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.206392404
,10817,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.206392404
,10818,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.206392404
,10819,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.206392404
,10820,1315,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.206392404
,10901,5,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.154081615
