Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],thawed_soil_depth[mm],water_table_depth[mm]
23/03/2002 01:00,731298.041667,0.041667,1,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1011.767878,12.719124,7.390606,9.702682,-9999.000000,-9999.000000,-28.283768,-28.283768,4.710098,0.040015,4.670083,342.123491,288.248889,307.171499,3.768078,-34.494947,-2.900738,0.457638,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.900738,0.459482,0.000000,0.000000,0.000668,0.000000,0.000000,0.000000,-9999.000000,0.007464,0.006377,-9999.000000,-2.668627,0.000000,-9999.000000,0.000000,0.942020,362.101098,-2.900738,0.457638,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 02:00,731298.083333,0.083333,1,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1011.767878,12.719124,7.390606,13.216204,-9999.000000,-9999.000000,-3.367499,-3.367499,65.046026,1.781088,63.264939,342.390130,288.248889,307.171499,52.036821,-52.658623,1.267804,1.477893,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.267804,1.476411,0.000000,0.000000,0.002155,0.000000,0.000000,0.000000,-9999.000000,0.009460,0.006377,-9999.000000,-2.424596,0.000000,-9999.000000,0.000000,13.009205,379.794627,1.267804,1.477893,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 03:00,731298.125000,0.125000,1,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1011.767878,12.719124,7.390606,17.528518,-9999.000000,-9999.000000,25.118852,25.118852,155.044876,6.882756,148.162120,343.285584,288.248889,307.171499,124.035901,-75.280115,14.095930,9.541003,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.095930,9.505265,0.000000,0.000000,0.013917,0.000000,0.000000,0.000000,-9999.000000,0.012488,0.006377,-9999.000000,-3.845501,0.000000,-9999.000000,0.000000,31.008975,402.372329,14.095930,9.541003,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 04:00,731298.166667,0.166667,1,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1011.767878,12.719124,7.390606,21.384557,-9999.000000,-9999.000000,48.880417,48.880417,237.454655,13.960859,223.493797,344.142880,288.248889,307.171499,189.963724,-96.355951,28.355331,16.372025,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.355331,16.257632,0.000000,0.000000,0.023889,0.000000,0.000000,0.000000,-9999.000000,0.015891,0.006377,-9999.000000,-1.936300,0.000000,-9999.000000,0.000000,47.490931,423.429506,28.355331,16.372025,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 05:00,731298.208333,0.208333,1,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1011.767878,12.719124,7.390606,24.378669,-9999.000000,-9999.000000,65.592476,65.592476,302.232316,20.448044,281.784272,344.858832,288.248889,307.171499,241.785852,-113.272741,40.109946,22.810689,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.109946,22.598525,0.000000,0.000000,0.033301,0.000000,0.000000,0.000000,-9999.000000,0.019072,0.006377,-9999.000000,-1.496856,0.000000,-9999.000000,0.000000,60.446463,440.358085,40.109946,22.810689,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 06:00,731298.250000,0.250000,1,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1011.767878,12.719124,7.390606,26.327541,-9999.000000,-9999.000000,74.541374,74.541374,343.426579,24.794228,318.632351,345.367753,288.248889,307.171499,274.741263,-124.530614,48.016125,27.653151,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.016125,27.361358,0.000000,0.000000,0.040395,0.000000,0.000000,0.000000,-9999.000000,0.021434,0.006377,-9999.000000,-1.319039,0.000000,-9999.000000,0.000000,68.685316,451.655021,48.016125,27.653151,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 07:00,731298.291667,0.291667,1,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1011.767878,12.719124,7.390606,27.131625,-9999.000000,-9999.000000,75.592625,75.592625,357.572793,26.181742,331.391050,345.626003,288.248889,307.171499,286.058234,-129.196180,51.408240,29.861189,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.408240,29.541504,0.000000,0.000000,0.043647,0.000000,0.000000,0.000000,-9999.000000,0.022482,0.006377,-9999.000000,-1.251300,0.000000,-9999.000000,0.000000,71.514559,456.382296,51.408240,29.861189,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 08:00,731298.333333,0.333333,1,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1011.767878,12.719124,7.390606,26.750358,-9999.000000,-9999.000000,68.975559,68.975559,343.544785,24.384160,319.160625,345.612361,288.248889,307.171499,274.835828,-126.874585,50.036502,28.949182,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.036502,28.665875,0.000000,0.000000,0.042338,0.000000,0.000000,0.000000,-9999.000000,0.021980,0.006377,-9999.000000,-1.256128,0.000000,-9999.000000,0.000000,68.708957,454.140448,50.036502,28.949182,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 09:00,731298.375000,0.375000,1,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1011.767878,12.719124,7.390606,25.194862,-9999.000000,-9999.000000,55.204257,55.204257,302.549835,19.733281,282.816554,345.325962,288.248889,307.171499,242.039868,-117.715984,43.975603,25.144023,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.975603,24.946280,0.000000,0.000000,0.036790,0.000000,0.000000,0.000000,-9999.000000,0.020032,0.006377,-9999.000000,-1.336324,0.000000,-9999.000000,0.000000,60.509967,445.072790,43.975603,25.144023,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 10:00,731298.416667,0.416667,1,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1011.767878,12.719124,7.390606,22.532835,-9999.000000,-9999.000000,35.097815,35.097815,238.123052,13.143453,224.979600,344.787623,288.248889,307.171499,190.498442,-102.425992,33.664638,19.309997,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.664638,19.212293,0.000000,0.000000,0.028262,0.000000,0.000000,0.000000,-9999.000000,0.017051,0.006377,-9999.000000,-1.539534,0.000000,-9999.000000,0.000000,47.624610,429.876730,33.664638,19.309997,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
