Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],thawed_soil_depth[mm],water_table_depth[mm]
23/03/2002 01:00,731298.041667,0.041667,1,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.696452,12.769808,7.439182,9.727734,-9999.000000,-9999.000000,-28.119475,-28.119475,4.668842,0.021227,4.647614,342.449860,288.533031,307.412502,3.735073,-34.310178,-2.908135,0.452505,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.908135,0.454314,0.000000,0.000000,0.000660,0.000000,0.000000,0.000000,-9999.000000,0.007470,0.006392,-9999.000000,-2.836355,0.000000,-9999.000000,0.000000,0.933768,362.237557,-2.908135,0.452505,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 02:00,731298.083333,0.083333,1,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.696452,12.769808,7.439182,13.212395,-9999.000000,-9999.000000,-3.402464,-3.402464,64.416602,1.442603,62.973999,342.751258,288.533031,307.412502,51.533282,-52.291391,1.204277,1.440078,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.204277,1.438631,0.000000,0.000000,0.002100,0.000000,0.000000,0.000000,-9999.000000,0.009449,0.006392,-9999.000000,-2.602448,0.000000,-9999.000000,0.000000,12.883320,379.789345,1.204277,1.440078,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 03:00,731298.125000,0.125000,1,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.696452,12.769808,7.439182,17.507759,-9999.000000,-9999.000000,24.974843,24.974843,153.734357,6.239995,147.494361,343.763445,288.533031,307.412502,122.987485,-74.705384,13.856353,9.450905,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.856353,9.415696,0.000000,0.000000,0.013785,0.000000,0.000000,0.000000,-9999.000000,0.012459,0.006392,-9999.000000,-3.926673,0.000000,-9999.000000,0.000000,30.746871,402.280097,13.856353,9.450905,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 04:00,731298.166667,0.166667,1,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.696452,12.769808,7.439182,21.353289,-9999.000000,-9999.000000,48.677166,48.677166,235.748952,13.251102,222.497850,344.732498,288.533031,307.412502,188.599162,-95.608703,28.061200,16.252093,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.061200,16.138999,0.000000,0.000000,0.023714,0.000000,0.000000,0.000000,-9999.000000,0.015845,0.006392,-9999.000000,-1.952904,0.000000,-9999.000000,0.000000,47.149790,423.279125,28.061200,16.252093,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 05:00,731298.208333,0.208333,1,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.696452,12.769808,7.439182,24.351078,-9999.000000,-9999.000000,65.426132,65.426132,300.484493,19.948032,280.536461,345.541782,288.533031,307.412502,240.387595,-112.452421,39.824537,22.684505,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.824537,22.474042,0.000000,0.000000,0.033117,0.000000,0.000000,0.000000,-9999.000000,0.019023,0.006392,-9999.000000,-1.505311,0.000000,-9999.000000,0.000000,60.096899,440.227301,39.824537,22.684505,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 06:00,731298.250000,0.250000,1,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.696452,12.769808,7.439182,26.313074,-9999.000000,-9999.000000,74.470769,74.470769,341.909163,24.683242,317.225922,346.117046,288.533031,307.412502,273.527331,-123.723280,47.782220,27.551062,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.782220,27.260620,0.000000,0.000000,0.040246,0.000000,0.000000,0.000000,-9999.000000,0.021396,0.006392,-9999.000000,-1.324322,0.000000,-9999.000000,0.000000,68.381833,451.600501,47.782220,27.551062,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 07:00,731298.291667,0.291667,1,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.696452,12.769808,7.439182,27.135344,-9999.000000,-9999.000000,75.644485,75.644485,356.456359,26.526702,329.929657,346.408961,288.533031,307.412502,285.165087,-128.467398,51.247870,29.805335,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.247870,29.486035,0.000000,0.000000,0.043566,0.000000,0.000000,0.000000,-9999.000000,0.022466,0.006392,-9999.000000,-1.254890,0.000000,-9999.000000,0.000000,71.291272,456.435558,51.247870,29.805335,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 08:00,731298.333333,0.333333,1,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.696452,12.769808,7.439182,26.773477,-9999.000000,-9999.000000,69.150520,69.150520,342.893778,25.142101,317.751678,346.393541,288.533031,307.412502,274.315023,-126.266012,49.953777,28.944713,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.953777,28.660743,0.000000,0.000000,0.042331,0.000000,0.000000,0.000000,-9999.000000,0.021989,0.006392,-9999.000000,-1.258623,0.000000,-9999.000000,0.000000,68.578756,454.307401,49.953777,28.944713,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 09:00,731298.375000,0.375000,1,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.696452,12.769808,7.439182,25.234931,-9999.000000,-9999.000000,55.479764,55.479764,302.323494,20.759540,281.563953,346.069807,288.533031,307.412502,241.858795,-117.243126,43.958344,25.177562,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.958344,24.978584,0.000000,0.000000,0.036839,0.000000,0.000000,0.000000,-9999.000000,0.020062,0.006392,-9999.000000,-1.337982,0.000000,-9999.000000,0.000000,60.464699,445.334127,43.958344,25.177562,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 10:00,731298.416667,0.416667,1,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.696452,12.769808,7.439182,22.583649,-9999.000000,-9999.000000,35.428618,35.428618,238.183147,14.206299,223.976848,345.461289,288.533031,307.412502,190.546517,-102.077189,33.684837,19.355873,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.684837,19.257034,0.000000,0.000000,0.028329,0.000000,0.000000,0.000000,-9999.000000,0.017088,0.006392,-9999.000000,-1.540483,0.000000,-9999.000000,0.000000,47.636629,430.189677,33.684837,19.355873,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
