Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],thawed_soil_depth[mm],water_table_depth[mm]
23/03/2002 01:00,731298.041667,0.041667,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,9.713680,-9999.000000,-9999.000000,-28.211527,-28.211527,4.713361,0.064399,4.648962,342.258146,288.325360,307.236367,3.770689,-34.422151,-2.897306,0.457371,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.897306,0.459208,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,-9999.000000,0.007468,0.006381,-9999.000000,-2.711508,0.000000,-9999.000000,0.000000,0.942672,362.160698,-2.897306,0.457371,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 02:00,731298.083333,0.083333,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,13.240048,-9999.000000,-9999.000000,-3.214428,-3.214428,65.220662,2.236159,62.984503,342.559590,288.325360,307.236367,52.176530,-52.623146,1.281220,1.486592,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.281220,1.485068,0.000000,0.000000,0.002168,0.000000,0.000000,0.000000,-9999.000000,0.009473,0.006381,-9999.000000,-2.393508,0.000000,-9999.000000,0.000000,13.044132,379.923522,1.281220,1.486592,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 03:00,731298.125000,0.125000,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,17.557637,-9999.000000,-9999.000000,25.297321,25.297321,155.235506,7.724284,147.511223,343.571932,288.325360,307.236367,124.188405,-75.167479,14.152092,9.571512,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.152092,9.535422,0.000000,0.000000,0.013961,0.000000,0.000000,0.000000,-9999.000000,0.012508,0.006381,-9999.000000,-3.829463,0.000000,-9999.000000,0.000000,31.047101,402.539550,14.152092,9.571512,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 04:00,731298.166667,0.166667,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,21.406562,-9999.000000,-9999.000000,49.001388,49.001388,237.369682,14.851705,222.517977,344.541134,288.325360,307.236367,189.895745,-96.100927,28.393566,16.399864,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.393566,16.285010,0.000000,0.000000,0.023930,0.000000,0.000000,0.000000,-9999.000000,0.015908,0.006381,-9999.000000,-1.934219,0.000000,-9999.000000,0.000000,47.473936,423.567644,28.393566,16.399864,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 05:00,731298.208333,0.208333,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,24.380364,-9999.000000,-9999.000000,65.573699,65.573699,301.570445,21.011967,280.558479,345.350542,288.325360,307.236367,241.256356,-112.810534,40.072678,22.799445,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.072678,22.587463,0.000000,0.000000,0.033285,0.000000,0.000000,0.000000,-9999.000000,0.019069,0.006381,-9999.000000,-1.497553,0.000000,-9999.000000,0.000000,60.314089,440.387194,40.072678,22.799445,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 06:00,731298.250000,0.250000,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,26.302429,-9999.000000,-9999.000000,74.349556,74.349556,342.046233,24.797276,317.248958,345.925894,288.325360,307.236367,273.636987,-123.841659,47.872531,27.573240,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.872531,27.283052,0.000000,0.000000,0.040278,0.000000,0.000000,0.000000,-9999.000000,0.021397,0.006381,-9999.000000,-1.321290,0.000000,-9999.000000,0.000000,68.409247,451.530333,47.872531,27.573240,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 07:00,731298.291667,0.291667,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,27.079254,-9999.000000,-9999.000000,75.235372,75.235372,355.501822,25.548801,329.953020,346.217854,288.325360,307.236367,284.401457,-128.306460,51.154377,29.705248,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.154377,29.388742,0.000000,0.000000,0.043419,0.000000,0.000000,0.000000,-9999.000000,0.022406,0.006381,-9999.000000,-1.254837,0.000000,-9999.000000,0.000000,71.100364,456.097290,51.154377,29.705248,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 08:00,731298.333333,0.333333,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,26.675563,-9999.000000,-9999.000000,68.493577,68.493577,340.967289,23.192563,317.774726,346.202432,288.325360,307.236367,272.773832,-125.850811,49.692025,28.737418,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.692025,28.458148,0.000000,0.000000,0.042028,0.000000,0.000000,0.000000,-9999.000000,0.021876,0.006381,-9999.000000,-1.261111,0.000000,-9999.000000,0.000000,68.193458,453.725037,49.692025,28.737418,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 09:00,731298.375000,0.375000,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,25.107488,-9999.000000,-9999.000000,54.667875,54.667875,299.784754,18.198755,281.585999,345.878648,288.325360,307.236367,239.827803,-116.659455,43.582429,24.918045,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.582429,24.723976,0.000000,0.000000,0.036459,0.000000,0.000000,0.000000,-9999.000000,0.019922,0.006381,-9999.000000,-1.343363,0.000000,-9999.000000,0.000000,59.956951,444.589984,43.582429,24.918045,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 10:00,731298.416667,0.416667,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,22.447806,-9999.000000,-9999.000000,34.606431,34.606431,235.594071,11.597045,223.997025,345.270037,288.325360,307.236367,188.475257,-101.464383,33.286803,19.117640,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.286803,19.022250,0.000000,0.000000,0.027980,0.000000,0.000000,0.000000,-9999.000000,0.016958,0.006381,-9999.000000,-1.550147,0.000000,-9999.000000,0.000000,47.118814,429.417475,33.286803,19.117640,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 11:00,731298.458333,0.458333,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,18.845727,-9999.000000,-9999.000000,9.591315,9.591315,154.424361,5.064456,149.359905,344.426899,288.325360,307.236367,123.539489,-81.568504,19.826523,12.553147,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.826523,12.534140,0.000000,0.000000,0.018374,0.000000,0.000000,0.000000,-9999.000000,0.013566,0.006381,-9999.000000,-2.082648,0.000000,-9999.000000,0.000000,30.884872,409.506669,19.826523,12.553147,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 12:00,731298.500000,0.500000,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,14.596665,-9999.000000,-9999.000000,-18.205739,-18.205739,65.857900,0.878073,64.979826,343.431455,288.325360,307.236367,52.686320,-59.057177,5.432813,6.402069,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.432813,6.416798,0.000000,0.000000,0.009369,0.000000,0.000000,0.000000,-9999.000000,0.010344,0.006381,-9999.000000,-5.487204,0.000000,-9999.000000,0.000000,13.171580,386.938576,5.432813,6.402069,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 13:00,731298.541667,0.541667,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,11.320761,-9999.000000,-9999.000000,-37.945960,-37.945960,5.080647,0.000000,5.080647,342.535721,288.325360,307.236367,4.064518,-42.478464,-0.672581,0.204594,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.672581,0.205585,0.000000,0.000000,0.000299,0.000000,0.000000,0.000000,-9999.000000,0.008318,0.006381,-9999.000000,0.190191,0.000000,-9999.000000,0.000000,1.016129,370.161675,-0.672581,0.204594,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 14:00,731298.583333,0.583333,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,10.757742,-9999.000000,-9999.000000,-38.823690,-38.823690,0.000000,0.000000,0.000000,342.303686,288.325360,307.236367,0.000000,-39.765150,-0.941464,0.000004,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.941464,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.008009,0.006381,-9999.000000,0.000017,0.000000,-9999.000000,0.000000,0.000000,367.333768,-0.941464,0.000004,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 15:00,731298.625000,0.625000,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,10.530383,-9999.000000,-9999.000000,-37.588551,-37.588551,0.000000,0.000000,0.000000,342.249243,288.325360,307.236367,0.000000,-38.638807,-1.050258,0.000001,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.050258,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.007888,0.006381,-9999.000000,0.000009,0.000000,-9999.000000,0.000000,0.000000,366.200127,-1.050258,0.000001,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 16:00,731298.666667,0.666667,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,10.317185,-9999.000000,-9999.000000,-36.432207,-36.432207,0.000000,0.000000,0.000000,342.198840,288.325360,307.236367,0.000000,-37.584560,-1.152354,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.152354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.007776,0.006381,-9999.000000,0.000005,0.000000,-9999.000000,0.000000,0.000000,365.139583,-1.152354,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 17:00,731298.708333,0.708333,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,10.117034,-9999.000000,-9999.000000,-35.348571,-35.348571,0.000000,0.000000,0.000000,342.151790,288.325360,307.236367,0.000000,-36.596842,-1.248272,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.248272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.007672,0.006381,-9999.000000,0.000004,0.000000,-9999.000000,0.000000,0.000000,364.146130,-1.248272,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
23/03/2002 18:00,731298.750000,0.750000,1,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.700000,1012.017791,12.732770,7.403684,9.928910,-9999.000000,-9999.000000,-34.332117,-34.332117,0.000000,0.000000,0.000000,342.107427,288.325360,307.236367,0.000000,-35.670604,-1.338487,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.338487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.007575,0.006381,-9999.000000,0.000002,0.000000,-9999.000000,0.000000,0.000000,363.214281,-1.338487,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,5000.000000
