@T,Parameter,,,,,,,,,,,,,
descr,hrus.csv,,,,,,,,,,,,,
,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,sedpool
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,t
,321,4420412,5644511,290,241250,2,0.8,163.9816,0,85,7,7,142.637,0
,322,4421450,5644891,290,145625,3,0.4,200.2707,0,84,1,7,85.8749,0
,323,4412975,5644847,277,20000,3,0.1,29.4483,0,93,3,9,21.5909,0
,324,4416675,5644334,276,68750,3,0.6,15.8592,0,82,7,8,57.1129,0
,325,4418450,5644891,283,336250,3,1,202.5569,0,32,7,7,157.491,0
,326,4412900,5644757,279,66875,2,1.2,27.152,0,75,7,9,53.1746,0
,327,4416837,5644658,276,67500,3,0.3,201.028,0,73,7,8,25,0
,328,4417837,5644603,284,190000,2,0.8,209.2285,0,32,7,7,83.1654,0
,329,4419087,5644680,293,56875,2,0.5,212.1942,0,85,7,7,10,0
,330,4417225,5644611,279,44375,2,0.9,195.1704,0,32,7,7,41.9643,0
,331,4411400,5644729,337,35000,2,8.2,13.4547,0,63,5,7,70.4591,0
,332,4411925,5644693,315,21250,2,6.5,26.4834,0,44,4,8,22.9167,0
,333,4414637,5644747,279,59375,2,1.4,14.2591,0,73,7,9,23.1383,0
,334,4414337,5644747,277,21250,2,0.4,20.6392,0,73,3,9,22.9167,0
,335,4418025,5644528,284,129375,2,0.9,230.5372,0,32,7,7,80.7296,0
,336,4412262,5644468,303,94375,2,4.8,31.4606,0,72,7,8,57.9103,0
,337,4413087,5644591,281,26875,2,1.8,14.1157,0,75,7,8,20.8333,0
,338,4413587,5644640,279,68125,2,1.3,337.3303,0,75,7,9,31.5128,0
,339,4413887,5644679,280,41250,2,1.5,349.4714,0,75,7,9,38.5355,0
,340,4411525,5644665,341,21875,2,7.7,22.3215,0,63,5,7,54.0115,0
,341,4416375,5644500,276,212500,3,0.2,52.879,0,73,7,18,34.5401,0
,342,4421537,5644529,288,65625,2,0.6,167.0923,0,84,7,7,72.8328,0
,343,4414337,5644640,283,38125,2,4,5.9795,0,72,7,9,10,0
,344,4420825,5644486,289,143750,2,0.7,163.4238,0,85,7,7,107.395,0
,345,4414112,5644626,284,21250,2,3.7,341.2415,0,72,7,9,34.375,0
,346,4414625,5644637,282,39375,2,3.5,8.0328,0,75,7,9,10,0
,347,4415450,5644494,279,110000,2,2,22.5226,0,75,7,8,30.8147,0
,348,4411900,5644546,336,20625,2,6.1,57.4518,0,63,4,8,25,0
,349,4414900,5644612,280,25000,2,2.4,14.6729,0,75,7,8,25,0
,350,4414975,5644436,286,33750,2,3.7,21.5307,0,72,3,8,27.8569,0
,351,4422175,5644590,290,40625,3,0.3,297.2045,0,71,7,17,30,0
,352,4422637,5644206,294,250000,3,0.4,347.3519,0,84,7,17,165.827,0
,353,4411987,5644521,330,39375,2,6.4,59.3081,0,63,4,8,52.4811,0
,354,4417012,5644389,276,206250,3,0.5,209.191,0,82,7,8,63.4742,0
,355,4411725,5644593,343,44375,2,9.7,22.6046,0,63,5,7,71.1045,0
,356,4413587,5644540,286,41875,2,4.9,344.9399,0,72,7,8,18.3925,0
,357,4421837,5644518,288,37500,3,0.3,213.7453,0,71,3,7,26.2944,0
,358,4412162,5644888,291,133750,2,3.2,27.5628,0,75,7,8,60.4437,0
,359,4412750,5644460,292,58125,2,3.4,30.2904,0,72,7,8,65.8174,0
,360,4412962,5644460,287,46250,2,4.3,22.3755,0,75,7,8,52.784,0
,361,4413350,5644555,281,51875,2,2.5,346.922,0,75,7,8,30.2918,0
,362,4414737,5644427,300,79375,2,8,19.655,0,72,3,8,34.0526,0
,363,4422350,5644219,293,201875,2,0.6,333.2479,0,84,7,17,73.794,0
,364,4422487,5644438,292,34375,2,0.6,10.9942,0,84,7,17,50,0
,365,4413925,5644396,298,86250,2,9.5,16.7281,0,72,4,8,53.1287,0
,366,4414400,5644490,299,23750,2,8.9,10.46,0,72,4,8,25,0
,367,4414562,5644446,309,42500,2,9.7,18.1465,0,72,4,8,37.4301,0
,368,4414187,5644421,312,42500,2,11.9,335.8645,0,72,4,8,47.5518,0
,369,4414287,5644443,321,23125,2,12.4,341.5664,0,44,4,8,23.7796,0
,370,4415400,5644366,288,71250,2,3.5,21.1644,0,53,7,8,72.1313,0
,371,4417412,5644472,277,43750,3,0.5,244.6668,0,82,7,7,32.2762,0
,372,4413450,5644374,298,100625,2,7.6,340.3825,0,72,5,8,50.9679,0
,373,4420875,5644217,286,88750,3,0.6,161.9836,0,71,7,7,31.085,0
,374,4421537,5644371,287,53750,3,0.4,195.046,0,71,3,7,33.6221,0
,375,4422075,5644174,292,172500,3,0.8,333.8889,0,84,7,7,50.6184,0
,376,4415187,5644393,289,46875,2,4.4,10.091,0,72,3,8,55.2632,0
,377,4412325,5644354,320,52500,2,8.7,25.7875,0,72,4,8,23.1694,0
,378,4418662,5644299,287,42500,3,1.1,297.4274,0,32,7,7,80.874,0
,379,4412125,5644285,343,67500,2,10.1,25.6432,0,63,4,7,54.6114,0
,380,4412762,5644362,303,23750,2,11.1,9.59,0,44,4,8,10,0
,381,4416437,5644186,276,76875,3,0.4,61.3744,0,73,7,18,34.5334,0
,382,4412900,5644282,314,23125,2,9.1,19.0043,0,44,4,7,38.5108,0
,383,4414412,5644293,360,26250,2,20.3,8.4106,0,21,4,8,115,0
,384,4415000,5644304,300,21875,2,9,69.0453,0,72,5,8,25,0
,385,4417462,5644238,277,76875,3,0.7,214.7218,0,82,7,7,68.639,0
,386,4414687,5644240,339,24375,2,21.4,19.4886,0,41,4,8,25,0
,387,4415875,5644091,277,28125,2,0.2,35.3585,0,93,7,8,10,0
,388,4421162,5644092,288,66875,3,0.5,5.2275,0,84,7,7,88.6364,0
,389,4421650,5644313,287,102500,3,0.6,323.415,0,84,7,7,33.002,0
,390,4413037,5644221,313,38125,2,10.9,26.2374,0,72,5,7,31.0355,0
,391,4413300,5644221,323,42500,2,17.5,335.481,0,41,5,8,25,0
,392,4413450,5644152,350,104375,2,12.2,339.1511,0,21,5,8,55.4409,0
,393,4413937,5644251,351,50000,2,18.6,348.2881,0,21,4,8,25,0
,394,4415187,5644196,305,49375,2,6.9,346.1771,0,72,1,8,50.5274,0
,395,4422062,5643933,295,110000,2,0.5,345.2937,0,85,7,7,57.5759,0
,396,4412575,5644240,319,37500,2,10.5,14.9951,0,72,5,8,31.25,0
,397,4414237,5644226,379,24375,2,20.6,340.8561,0,21,4,8,44.5867,0
,398,4414637,5644171,386,55000,2,18.4,21.1304,0,21,4,7,68.0992,0
,399,4415600,5644215,291,31875,2,7.4,18.0256,0,44,7,8,26.7998,0
,400,4421650,5644061,292,131250,2,0.8,325.998,0,85,7,7,48.7165,0
,401,4414937,5644179,325,31250,2,14.9,33.2167,0,72,3,8,25.2219,0
,402,4412787,5644121,340,42500,2,9.8,10.3399,0,63,5,8,89.2619,0
,403,4417637,5644088,276,78125,3,0.7,201.0538,0,82,7,7,42.431,0
,404,4412537,5644129,346,41250,2,10.6,11.0725,0,63,5,7,62.9438,0
,405,4420925,5644041,288,114375,3,0.9,347.5682,0,84,7,7,94.26,0
,406,4412912,5644013,350,21250,2,9.1,348.4745,0,63,4,7,87.357,0
,407,4413637,5644038,362,87500,2,2.1,19.7121,0,41,4,7,112.932,0
,408,4413887,5644060,363,57500,2,3.5,253.4222,0,21,4,7,58.4852,0
,409,4415650,5644071,289,52500,2,4.8,67.1212,0,72,7,8,32.8288,0
,410,4415800,5644147,279,31250,2,2,109.154,0,72,7,8,26.1948,0
,411,4416050,5644030,277,75000,2,0.1,59.7909,0,93,7,18,116.637,0
,412,4416437,5643950,280,103125,2,1.7,336.6163,0,53,7,8,39.7494,0
,413,4417175,5644105,275,66250,3,0.3,204.5084,0,82,7,8,23.5465,0
,414,4415387,5644013,306,50000,2,8.4,68.7184,0,72,3,8,34.0324,0
,415,4420487,5644057,285,38750,3,0.4,327.6695,0,71,7,7,28.5355,0
,416,4420600,5644166,285,625,3,0.2,188.2701,0,71,7,7,10,0
,417,4421300,5643969,289,75000,3,0.7,342.293,0,84,7,7,73.1269,0
,418,4414850,5644054,387,31875,2,20.2,31.7589,0,21,4,7,64.9007,0
,419,4415087,5643997,336,28750,2,16.4,29.2391,0,72,3,8,28.3469,0
,420,4415925,5644116,280,38750,2,1.4,72.9337,0,75,7,8,36.8421,0
,421,4416175,5643891,277,41250,3,0.6,14.8463,0,93,3,18,28.4091,0
,422,4413075,5643979,355,48125,2,11.1,16.1299,0,63,5,7,61.4675,0
,423,4416775,5643738,282,272500,2,0.7,28.0199,0,53,7,8,79.007,0
,424,4415287,5643910,329,49375,2,12.4,70.0522,0,72,3,8,34.8804,0
,425,4417125,5643847,277,223750,3,0.9,19.3656,0,82,7,8,37.0932,0
,426,4420500,5643877,288,107500,2,1,328.2179,0,85,7,7,128.579,0
,427,4421700,5643921,293,51875,2,0.8,320.5501,0,32,7,7,25,0
,428,4417637,5643863,276,91250,3,0.8,22.7808,0,82,7,8,30.8084,0
,429,4421525,5643830,293,87500,2,0.9,298.8457,0,32,7,7,121.962,0
,430,4415375,5643741,281,73125,3,1.5,70.5176,0,93,3,8,33.3811,0
,431,4419975,5643926,284,41875,3,1.5,164.7789,0,71,1,7,25.1479,0
,432,4414975,5643880,389,33125,2,16.9,34.6812,0,21,4,7,53.284,0
,433,4416225,5643692,279,63125,3,0.7,19.1985,0,72,7,8,29.3688,0
,434,4415112,5643797,376,35000,2,17.3,64.4065,0,21,4,7,62.1014,0
,435,4418225,5643729,275,54375,3,0.5,154.6235,0,61,1,7,27.8909,0
,436,4420000,5643821,285,50625,3,1.7,346.5519,0,85,1,7,23.2143,0
,437,4415575,5643790,291,56875,2,5.9,76.9477,0,72,1,8,62.5,0
,438,4415787,5643840,278,24375,2,1.3,68.3055,0,93,3,8,29.142,0
,439,4418825,5643763,278,188750,3,1.4,196.7761,0,71,3,7,28.6017,0
,440,4421887,5643730,296,49375,2,0.5,327.4342,0,85,7,7,71.9996,0
,441,4418100,5643630,275,41250,3,0.5,199.2729,0,82,3,7,27.6241,0
,442,4422150,5643641,297,38125,2,0.3,24.5523,0,84,7,7,29.0812,0
,443,4419350,5643751,281,53750,3,2.5,343.0832,0,61,7,7,22.5,0
,444,4418425,5643541,290,591250,2,1.2,338.0709,0,85,7,7,132.654,0
,445,4422050,5643391,295,62500,2,0.6,297.4074,0,32,7,7,121.338,0
,446,4415712,5643413,285,228125,3,2,73.4759,0,72,1,8,58.1306,0
,447,4415400,5643356,309,86875,2,11.1,75.107,0,72,3,8,39.3946,0
,448,4416037,5643374,282,64375,3,1.4,342.3087,0,53,7,8,32.7613,0
,449,4417175,5643632,281,33125,2,0.6,60.6423,0,52,7,8,27.071,0
,450,4417125,5643266,280,46250,2,0.8,28.6906,0,82,7,18,47.2485,0
,451,4417875,5643621,275,50000,3,0.4,71.8476,0,82,7,7,24.27,0
,452,4419575,5643741,285,91250,2,2.5,342.763,0,32,7,7,37.1795,0
,453,4421412,5643529,293,25000,2,0.5,326.8304,0,32,7,7,10,0
,454,4415262,5643574,342,51250,2,17.3,99.2725,0,72,4,7,25,0
,455,4421837,5643555,297,33125,2,0.5,298.9548,0,85,7,7,66.6306,0
,456,4418287,5643571,276,53750,3,1,296.1447,0,32,1,7,27.2959,0
,457,4418662,5643565,279,45000,2,2.1,335.6079,0,32,7,7,10,0
,458,4420337,5643549,290,43125,2,0.6,335.6925,0,84,7,7,65.0518,0
,459,4421450,5643593,294,31250,2,0.6,323.6803,0,32,7,7,42.6775,0
,460,4416425,5643508,284,98125,2,1,291.2232,0,53,7,7,51.6906,0
,461,4417212,5643422,281,56875,2,0.5,52.1925,0,52,7,18,17.6775,0
,462,4416225,5643335,284,62500,2,1.3,24.3127,0,53,7,8,37.2485,0
,463,4417125,5643189,284,151250,2,0.5,27.5521,0,84,7,18,133.809,0
,464,4417850,5643306,278,106250,3,1,26.08,0,84,7,18,49.091,0
,465,4418037,5643449,275,63750,3,0.4,104.8677,0,82,7,17,23.0276,0
,466,4416887,5643305,285,36875,2,0.5,33.0972,0,84,7,8,10,0
,467,4416950,5643280,284,35000,2,0.5,37.6851,0,84,7,8,10,0
,468,4417087,5643332,283,21875,2,0.5,41.5361,0,84,7,8,10,0
,469,4416762,5642609,287,392500,3,0.6,35.0922,0,84,7,18,182.542,0
,470,4418175,5643419,275,5625,3,0.1,289.8111,0,32,3,7,10,0
,471,4418687,5643372,285,122500,2,1.4,246.4095,0,85,7,7,58.9394,0
,472,4416800,5643416,285,21875,2,0.6,48.5135,0,53,7,8,10,0
,473,4421550,5643372,295,20625,2,0.4,256.0236,0,32,7,7,71.6667,0
,474,4415150,5643391,378,55000,2,19.8,70.5649,0,21,4,7,50.9902,0
,475,4417312,5642731,285,321875,3,0.6,31.8392,0,84,7,18,224.828,0
,476,4418587,5643074,275,146250,3,1.8,245.0044,0,71,3,7,31.0878,0
,477,4419637,5643155,294,171250,2,0.7,252.2753,0,85,7,7,107.738,0
,478,4416050,5643174,287,51875,3,1.1,285.4217,0,52,7,8,32.0317,0
,479,4419150,5643291,287,21875,2,1.3,212.1673,0,32,7,7,21.3387,0
,480,4421350,5643566,295,39375,2,0.2,24.5199,0,75,7,7,55.7739,0
,481,4419000,5643237,289,22500,2,0.9,242.5052,0,85,7,7,42.6775,0
,482,4415675,5643036,301,72500,2,6.8,65.8725,0,72,3,8,59.6459,0
,483,4418275,5642970,277,219375,3,1.8,66.264,0,84,7,17,72.3524,0
,484,4418637,5643227,280,45625,2,3.4,240.6,0,32,3,7,35.355,0
,485,4416350,5643179,287,47500,2,0.9,20.3695,0,52,7,8,40.9809,0
,486,4416550,5643096,287,43125,2,0.6,21.9422,0,52,7,18,37.0139,0
,487,4415462,5643118,324,43750,2,15.2,65.8319,0,72,3,7,66.3651,0
,488,4417862,5642800,284,344375,2,0.5,58.1879,0,84,7,18,248.705,0
,489,4416725,5642941,286,22500,2,0.5,38.8195,0,52,7,18,10,0
,490,4416062,5642997,287,56250,3,0.7,67.1767,0,52,7,18,30.4105,0
,491,4416762,5642791,288,69375,2,0.7,25.6144,0,84,7,18,130.84,0
,492,4416387,5642664,292,180000,2,0.8,28.4092,0,84,7,18,167.807,0
,493,4416625,5642869,289,33750,2,0.6,17.0675,0,84,7,18,25,0
,494,4415662,5642903,304,98125,2,5.8,68.2212,0,84,7,8,64.6291,0
,495,4418612,5642882,281,42500,2,3.4,247.4037,0,23,3,7,28.8954,0
,496,4419125,5642761,280,67500,3,2,205.8739,0,61,7,7,26.6734,0
,497,4420012,5642926,299,43125,2,0.9,187.2746,0,85,7,7,56.25,0
,498,4416062,5642769,293,160000,2,1.5,18.1063,0,84,7,18,100.92,0
,499,4418837,5642847,282,34375,2,1.1,12.7934,0,32,7,7,33.8587,0
,500,4419537,5642846,294,60000,2,2,249.5126,0,23,7,7,29.794,0
,501,4415450,5642876,352,24375,2,15.5,70.3185,0,21,5,7,24.3343,0
,502,4419737,5642760,296,33125,2,1.2,162.3629,0,32,7,7,33.6221,0
,503,4415637,5642735,322,74375,2,11,73.0266,0,72,2,7,40.4512,0
,504,4418850,5642654,281,44375,2,3.3,200.0333,0,23,7,7,38.9488,0
,505,4419887,5642550,295,186875,2,0.8,195.8024,0,32,7,7,53.4381,0
,506,4419362,5643045,288,267500,3,1.7,248.8297,0,32,7,7,96.7263,0
,507,4419437,5642586,287,83750,2,2.2,207.7896,0,32,7,7,47.9776,0
,508,4417987,5642433,283,223750,2,0.5,70.2143,0,84,7,18,166.206,0
,509,4418850,5642560,271,47500,3,2,199.2355,0,71,3,7,22.357,0
,510,4418400,5642532,278,46875,3,1,66.6466,0,84,7,17,99.7596,0
,511,4418787,5642408,275,95625,3,1.8,29.2627,0,84,7,17,60.8076,0
,512,4419500,5642224,279,96875,3,2.4,242.2857,0,71,7,7,38.8927,0
,513,4419200,5642385,277,40625,2,3.9,203.0774,0,23,7,7,25.0887,0
,514,4419125,5642269,270,73750,3,1.4,34.0927,0,71,3,17,23.0069,0
,515,4419000,5642430,270,1250,3,0.1,-1,0,71,3,7,25,0
,516,4419637,5642349,288,71250,2,3.3,237.0763,0,23,7,7,90.9832,0
,517,4419000,5642043,276,129375,2,1.4,61.0331,0,84,7,17,67.9938,0
,518,4419562,5642024,278,40625,2,4.7,239.9863,0,23,7,7,57.9707,0
,519,4419350,5642091,269,625,3,0.1,45,0,71,3,17,10,0
,520,4419375,5641969,270,79375,3,2,246.2377,0,71,3,17,34.7182,0
,521,4419525,5641647,264,3125,3,1.5,187.7537,0,52,1,17,37.5,0
